cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23
3994,8.41159975978254E-05,2.75765390384949E-05,0.0,0.0,0.0,5.65394585593304E-05,0.00013295200758035700,0.000836246304574066,0.0020792807764031500,0.002377532117704140,0.0019207672721293200,0.002286327505846760,0.002129223422307090,0.0020455956603369300,0.0019954682942131800,0.0019522256661213000,0.0021538052295594700,0.0027269202799375000,0.00250429719233284,0.0023587894044874900,0.0012693990890361100,0.0005067925725183930,0.0002450647150126290,0.00014413842357093600
3995,0.00015891961338734400,2.88917472986846E-05,0.0,0.0,0.0,0.0001300278660886590,0.000249148556943826,0.0015462430708224700,0.003930037720906800,0.004719801817698060,0.0036224410257852600,0.0049147505881941,0.004485132700560480,0.0037837161066822900,0.004192374454869180,0.0036003691614892400,0.0039385594221414600,0.0051309941220588600,0.005209065628385970,0.0046672628486904500,0.0024858524770095200,0.0009142413540596290,0.0004850344711444790,0.0003219155247028600
3996,0.00025222319915551500,2.65553129126385E-05,0.0,0.0,0.0,0.00022566788624287700,0.0004768798793589360,0.002579833648060160,0.007045221780035400,0.00810415579329162,0.005988789350263600,0.008885253744562790,0.00784803705572981,0.006457232623497220,0.008256688255710920,0.00638937044621246,0.006591119642812110,0.008562308052989600,0.008967655555282360,0.007885814058422370,0.00415940960304806,0.0014856734272687600,0.0007630837915129510,0.000622782578151657
3997,0.0001461905912609070,0.00016317625723837900,0.0,0.0,0.0,9.04391891667761E-06,0.00043510655590739000,0.002877911889727560,0.0056812416642169500,0.005725141957661280,0.006725990203185890,0.004892697656806080,0.0039947607425236000,0.006185671862881170,0.004783532351921560,0.006684101380373630,0.007753843258550200,0.008239491944024560,0.00560633716853795,0.004991175489274040,0.003257908446397500,0.0014675149746473400,0.0005223891523624680,0.00020664136761293800
3998,0.0001350809727203330,0.00014756453986485500,0.0,0.0,0.0,1.5751148917132E-07,0.0003327372926524490,0.0031103235281068800,0.00569366198319231,0.004733678260776230,0.006005444198244300,0.003825946217614960,0.0032266642983505800,0.00581073660074102,0.004191363433734320,0.006390533968442080,0.007763311228791900,0.008043136694269640,0.005457953752037730,0.004548969983038870,0.0032083958428352200,0.0014164413887563200,0.0005356496423519680,0.00014780080709861200
3999,2.55394135158488E-05,3.46296944088616E-05,0.0,0.0,0.0,0.0,9.6530231496762E-05,0.0004700956321954960,0.0009278999150729760,0.0011839878640648400,0.0013922402532820000,0.001047589065768730,0.0008483388987878140,0.0011435135420888800,0.0009266005098417840,0.00125151343765045,0.0014063932892519700,0.001503097251993340,0.0009708392928085670,0.0008850040110932350,0.0005793527341562610,0.0002643106848068910,7.93450862085581E-05,3.46296944088616E-05
4000,2.22092063808384E-05,4.44184127616769E-05,0.0,0.0,0.0,0.0,0.00015546444466586900,0.00037755650847425400,0.0007551130169485090,0.001732318097705400,0.0019988285742754700,0.001754527304086240,0.0013769707956119900,0.0012881339700886300,0.0013547615892311500,0.0014880168275161800,0.001532435240277860,0.001665690478562890,0.001066041906280250,0.000932786667995217,0.0006218577786634780,0.00026651047657006200,4.44184127616769E-05,4.44184127616769E-05
4001,2.31993615792089E-05,3.58195031660608E-05,0.0,0.0,0.0,4.20671386228396E-06,4.62738524851237E-05,0.00035590436871952600,0.0006443764449692150,0.0006842777913242660,0.0008294718549097100,0.0007012295174466960,0.0005579515047824520,0.0006000186434052920,0.0006232180049845010,0.0006738234420052030,0.0008168517133228580,0.0009202283796320510,0.0006865684542653490,0.0006401697311069310,0.00040855072733472300,0.00021262635605528200,7.78866417889007E-05,5.06054370207019E-05
4002,2.60298209158227E-05,7.77057314821819E-05,0.0,0.0,0.0,5.14193593246182E-05,0.0002718731455658880,0.0014067533065387300,0.00295033237504945,0.00410996779081378,0.0042192837957569700,0.003599787545603730,0.0025278278512196500,0.003160917220556650,0.003089079398468390,0.003183691484698970,0.004204637859432940,0.0042420781203746500,0.0032669153004818100,0.002859888184549320,0.00170425401452238,0.0008574993523524220,0.0002933375749805670,0.00012589661431380500
4003,0.0,5.31684820887016E-05,0.0,0.0,0.0,2.52607806742052E-05,0.00021243129772983800,0.000887900218725814,0.001725201150158980,0.0021616871136818400,0.0025704428438130300,0.0019646520791438100,0.001588872551020960,0.0018490183110743200,0.0018291338242210600,0.0018091668850274400,0.002517274361724330,0.002476452413177580,0.001730092182730000,0.0016999403694847800,0.0010146893833467800,0.0006251899902725330,0.00023039675571770700,2.52607806742052E-05
4004,0.0,1.14903380479807E-06,0.0,0.0,0.0,3.83011268266023E-07,4.21312395092625E-06,1.76185183402373E-05,3.33219803391448E-05,3.90671493631353E-05,5.01744761428502E-05,3.6386070485273E-05,3.17899352660806E-05,3.5620047948741E-05,3.56200479487409E-05,3.60030592170068E-05,4.90254423380522E-05,4.7876408533254E-05,3.29389690708787E-05,3.29389690708787E-05,2.02995972180996E-05,1.30223831210449E-05,4.97914648745838E-06,3.83011268266023E-07
4005,5.00649882740053E-06,3.55581725109819E-05,0.0,0.0,0.0,1.01838912278605E-05,0.0001120228035064650,0.0005035044882733860,0.0009460765227526680,0.0010938283923431700,0.001394167736778530,0.0010325541514029500,0.0008903214613590250,0.000992160373637629,0.0009971668724650290,0.0010173637613476900,0.0013636160630949500,0.0013580968835483700,0.0009459056291796090,0.0009358926315248070,0.0005797982256958090,0.00036127179822945800,0.0001373970847895870,2.01968888826615E-05
4006,2.43101975318337E-05,0.00013811360939997000,0.0,0.0,0.0,6.22446681545458E-05,0.00041727917684983300,0.0018908468338357600,0.0038351232898762900,0.004938964694917320,0.006087684738039630,0.004624803005494660,0.0040237281728311200,0.0042329014963354000,0.0042329014963354000,0.004562558337340120,0.006192673103958,0.005714216729112360,0.00418615197976292,0.004161841782231090,0.002545351288704080,0.0015814943715542200,0.0006876296983499270,0.0001837956558137140
4007,0.0,2.77068710710948E-05,0.0,0.0,0.0,9.23562369036494E-06,0.00010159186059401400,0.00042490065692118800,0.0008034992610617500,0.0009420645999994250,0.0012098667034378100,0.00087738425058467,0.0007665567663002910,0.0008589439867861400,0.0008589439867861400,0.0008681486268943050,0.0011821908159489100,0.0011545149284600200,0.0007942636373713850,0.0007942946209535860,0.000489488055589342,0.0003140421890546080,0.00012006310797474400,9.23562369036494E-06
4008,0.0,9.26160405003768E-05,0.0,0.0,0.0,5.80512765691384E-05,0.0003395921485013820,0.0016492178672267000,0.0032838089620292100,0.004282720365211260,0.004941149449793880,0.003693860648444290,0.0028613490142695700,0.0035156455084678900,0.00357000403460592,0.003418375267323050,0.004895137874731430,0.004767588510461950,0.0033344747377361200,0.0032723621508980000,0.001908009346196790,0.0011777907136492400,0.0004013361755016330,5.80512765691384E-05
4009,0.0,7.5407365742524E-05,0.0,0.0,0.0,2.788908443214E-05,0.00027649367438925500,0.0011812746476954100,0.0022473861152617700,0.0026796132161578700,0.0033836470671830800,0.002464992199016290,0.0021165567065741200,0.002403831793606930,0.002409338385309520,0.0024150767477737600,0.003313870648300660,0.0032358343418643400,0.002230510214234830,0.002225127977689740,0.0013597297532975800,0.0008685076461626090,0.0003267652515509380,2.788908443214E-05
4010,0.0,8.74656652438721E-05,0.0,0.0,0.0,3.11864257313839E-05,0.0003232126774995870,0.0013563066968672900,0.0025836960179797400,0.003062596492444890,0.0038863637804355000,0.002836640730680120,0.0024472371254422700,0.0027611325867395400,0.0027601845181622800,0.002779183719993100,0.0037988981151916300,0.0037103493145415900,0.0025606344081820600,0.002552509592248350,0.0015655387924760100,0.000997371151380832,0.00037901788272344600,3.11864257313839E-05
4011,0.0,5.32475728879017E-05,0.0,0.0,0.0,1.77491909626339E-05,0.000195241100588973,0.0008164627842811600,0.0015441796137491500,0.0018104174781886600,0.002325144016105040,0.0016861731414502200,0.001473182849898620,0.0016506747595249500,0.0016506747595249500,0.0016684239504875900,0.0022718964432171400,0.00221864887032924,0.0015264304227865200,0.0015264304227865200,0.0009407071210195980,0.0006034724927295530,0.0002307394825142410,1.77491909626339E-05
4012,0.0,1.13822850490765E-05,0.0,0.0,0.0,3.76718003763297E-06,4.16812152224955E-05,0.0001734517716034720,0.00032944030693379900,0.0003864324771153590,0.0004960036779514260,0.00036046594153281700,0.00031501754627268800,0.0003523663669043070,0.00035163966247870800,0.0003560528020057630,0.00048454064796617200,0.0004725124034276740,0.00032631908638558700,0.0003253501471514550,0.0002001450116116130,0.000128487845960409,4.94578101062943E-05,3.84792497381061E-06
4013,7.83705713869678E-05,0.00014379992518000000,2.38710044003205E-06,0.0,2.37364233556239E-05,2.37364233556239E-05,0.0005025984943612220,0.0005320404551327370,0.0038757752305388400,0.005267953197844440,0.006238004576058360,0.006247145391362,0.005168135828936520,0.004681545026077830,0.003949522397271880,0.005115803142914330,0.005624335218315270,0.004252964064270610,0.005092723108690680,0.0029380958340828900,0.001672211171265510,0.001168100216352620,0.0009508404036193900,0.0002126220948068400
4014,0.00022552345516284200,0.0003816282057967380,7.49390946985897E-05,2.21574504358848E-05,3.53085533536249E-07,3.15980879064851E-05,0.0008729444168762640,0.0019714326442977100,0.007361447424237010,0.010613965981071100,0.011399427926662900,0.01166265950601550,0.009334987966786730,0.009420685995229030,0.006851475402471040,0.009441416060246390,0.010328929573770900,0.009280602770206010,0.010246507869730900,0.006332226930852620,0.0029103198939225600,0.0018664102461467900,0.001761234261106020,0.0002933787511563380
4015,3.06361596012932E-05,0.0004707475068226390,1.0212053200431E-05,7.57823659707046E-06,0.0,0.0002597832167364230,0.0004841405713133550,0.003272249111490570,0.004529299158621790,0.009958663634196450,0.008006750686805370,0.00867683425890086,0.006206373267065610,0.006296278601468760,0.005269555627218560,0.006866380263070530,0.006561906375916070,0.006912965654323290,0.006308240449646210,0.0053149838977935700,0.002328979554447130,0.0018000930308466800,0.0008148764527375300,8.14817046746626E-05
4016,0.0,0.0005600713852043940,0.0,0.0,0.0,0.0002800356926021970,0.000511740317844939,0.0035813196041749600,0.004895649264761180,0.010752455666584300,0.007883456790842970,0.008795274525560780,0.006541560106745970,0.006384146361655000,0.0050759541154525700,0.007482406361448000,0.006591498384823880,0.006486492749268900,0.006642898159375240,0.005781018702735330,0.002481342001881030,0.0019618570589338400,0.0008401070778065910,0.0
4017,2.85948838744993E-06,0.00035893926631894700,0.0,1.42974419372496E-06,1.42974419372496E-06,0.00019302073725083600,0.00043118609707115,0.002701976424607230,0.004018451467164050,0.007778061329096090,0.006482523511970470,0.006856418468233320,0.005292479751608360,0.005033831334213220,0.004516712089105030,0.005484043856323810,0.005142358204335220,0.005319291549765320,0.005389359174174360,0.004565214293733450,0.0020615720583429300,0.0016395660373718800,0.0006367071870670720,6.21879444443627E-05
4018,3.0160168006397E-05,6.90372519483891E-05,9.72946272276258E-06,1.50800840031985E-05,1.50800840031985E-05,0.00013568871685681400,0.0001872706956118120,0.0013512034034636900,0.002592846725843030,0.003987140451128170,0.004181778073525930,0.004091294156425820,0.0037510517824495800,0.0031018324297337100,0.003174570595439090,0.002839880781533700,0.0035086127775320400,0.00437685723123294,0.0032868397245189,0.002733146521432750,0.0016504308488617900,0.0011288972388910700,0.0004319616527051510,0.0002253468520312970
4019,0.0,4.30348587492535E-05,0.00016307609540305800,0.0,0.0,0.00041359301281227400,0.00027639011572699700,0.0020065066045451300,0.0046640168404476200,0.005431978357990350,0.0070435044801524800,0.006610243415773100,0.005153109932205450,0.004428910871621970,0.00598486062833397,0.004749543755353230,0.006636293066440720,0.0068250554795904700,0.0065977909538651100,0.003677869010271120,0.0033644974727627300,0.002100827794569310,0.0008409883269640240,0.0005084636336958760
4020,0.0,0.0,0.0002389190102216550,0.0,0.0,0.0005394173626978420,0.0004321524430053120,0.0014122176547285300,0.003089607706019710,0.0032944293090586200,0.004600594874420710,0.0040897340090106100,0.0033278978160706900,0.0025392243066343600,0.0037119008175734900,0.003307230309639960,0.004432379512644330,0.0035120519126788700,0.0043213929285459200,0.002862254381045670,0.0024544911088769600,0.0018693656837334800,0.0004900326058616080,0.0006710714532269670
4021,0.0,3.41511467922018E-07,0.0002265246993197840,0.0,0.0,0.00024969373964260500,0.00015905280734490100,0.0011056630146138200,0.0027374108098735100,0.002985058428166910,0.0034072544288167700,0.003992939405401920,0.0027078454526707900,0.001986668210382190,0.0030763338152779900,0.0027166812523664200,0.0037890954979668400,0.0029436458785655100,0.0036331806565321700,0.002253636008179640,0.002135361518567980,0.0010031668179405800,0.0004715975462948480,0.00038047970255400900
4022,0.0,0.0,8.79277079898866E-05,0.0,0.0,5.52474075656037E-05,0.00021445816886618100,0.0007487905714825350,0.0016108388274913700,0.002539984719386490,0.0026083830711859900,0.003982148267519160,0.0023062353490468800,0.002271424663519140,0.0031168917423625300,0.002412473366858690,0.0028177732965035800,0.0019973755926223700,0.0019268871136013300,0.0014377050553626700,0.0018087660156875200,0.0006810416325479640,0.00019986013267530200,0.00012321597825607600
4023,2.23941890754423E-05,4.48771824847501E-06,1.4885057216695E-06,0.0,1.4885057216695E-06,1.4885057216695E-06,0.0003675638543032000,0.000593466993107966,0.0009890564876626780,0.002256134637654490,0.0024488466289132000,0.004440555717781770,0.0025702636641500600,0.0026373378178814100,0.0036795899587456600,0.002589033084695610,0.0024482953251504100,0.0013470378460701600,0.0010034726303208600,0.0011458666087318300,0.0018260207155301500,0.0007496005589913470,1.21300566080202E-05,5.97622397014457E-06
4024,0.0008096694529746400,0.00017134344012093200,4.79290484118215E-05,4.7542303485408E-05,2.78108411229945E-05,2.05645652949182E-05,0.0005786287493813990,0.004012024993643700,0.009818572357357120,0.012602919280507700,0.012250090087495300,0.012112466948608400,0.013120933283754500,0.011179883800635800,0.011190713070365500,0.011990743329460800,0.014462400682860400,0.01562918249871680,0.012426747925148600,0.007764305727278890,0.0062274380742993000,0.002749692131674040,0.001825832727137580,0.0006204134028337150
4025,0.0007076274114810880,1.97985640733476E-05,0.0,0.00018433667926003200,0.0,0.0,0.0004638950400010130,0.0044808719219376,0.010441925901053100,0.01118063483501190,0.014158561481723900,0.010633156748211100,0.013433523372854000,0.010802409677602200,0.011264602521045400,0.01076132092045600,0.012807303299455600,0.016738390143749600,0.01427889956083590,0.0075060922275608200,0.004355977615827190,0.002615232055109060,0.0007568917946571990,0.0004836936040743610
4026,0.0004465690365433290,0.00024530471917994000,0.0,0.000177401939593713,0.0,8.37701337427222E-06,0.0005144718161295560,0.004007623505233380,0.009386455395885830,0.010246112853652000,0.013889882347665700,0.010902599318265300,0.011832342999194000,0.008697266098606610,0.00972146868300875,0.009188926126359160,0.011059433913793100,0.014668647047414000,0.012026256442467900,0.007846899428196220,0.003847728762719210,0.003053278439331070,0.0006072546941859800,0.0002775441103238880
4027,0.00033811967350251600,0.00017967929242313000,0.0,0.00021211068634210200,0.0,8.55524484341752E-05,0.0003056882795835440,0.003131928436248600,0.00668403581028073,0.007599492755687420,0.010497432837748600,0.008091730099312150,0.008706951091924600,0.006785702677951730,0.007489263155017950,0.007207267624439680,0.008377555968108460,0.011668797599260000,0.00895612760163787,0.005483790855509420,0.0027951909684185100,0.0023150154399477500,0.0004034990780280770,0.00021156143559458900
4028,0.000737975287477023,3.63883427113444E-06,0.0,0.0002409318152853120,0.0,0.0,0.0005011529954233030,0.00512169955435727,0.011598453776702800,0.011833547128490800,0.016580393749323200,0.012225119271679700,0.014752391138806500,0.01226654927331140,0.012515383261675500,0.011817272093372700,0.014243652843688700,0.018861692142244300,0.01620369381660310,0.008811775429946410,0.0048834651954221800,0.0031550417978328700,0.0007227954458559350,0.0005006823064628460
4029,0.0012880102318688200,6.38592677792905E-05,0.0,0.0005639307964355140,0.0004440895297500930,1.55378962710796E-05,0.0018923194192465100,0.009079605852031560,0.02399913012732100,0.020536418576583700,0.02416841553516230,0.021116574273765200,0.01990853928781770,0.016291804544088400,0.02308869283839600,0.02261832340835870,0.023973854402729900,0.025029449422511000,0.01929375649265430,0.013077139466447000,0.005971421117071590,0.0032921174442982100,0.0007025946881521740,0.0011244694586392300
4030,0.0015256400054485400,4.99635191011201E-05,0.0,0.00075431463320361,0.00075431463320361,2.30604669418916E-05,0.0029096839130178400,0.011765349657223800,0.030918988424555400,0.02402666834036190,0.02495291162207110,0.025407568943788000,0.021569127420362700,0.016498449763988100,0.028879450158798800,0.028345403331540700,0.026435732822586400,0.026018324970884100,0.01702071797505830,0.012802429251086100,0.00659953493016802,0.001969508608158750,0.0007739461222043470,0.0015211423294845500
4031,0.00063505821281763,0.00042869133596847,7.17225472997333E-06,3.789208431754E-06,1.07523106049654E-05,0.0001272558817606220,0.0008334146198116230,0.006117770932420580,0.009978828497769630,0.020363601478806700,0.01620771529264230,0.021963505203759300,0.017076597427687600,0.009018784966519850,0.01591091415347870,0.01976127275075960,0.020412364316809400,0.018660092236796,0.011858301698410200,0.008381176186302690,0.007322434461492310,0.002523484681258960,0.0012096018865276400,0.0009277368586099960
4032,0.0010405226322166100,0.0007074029016392960,0.0002388764895847260,0.0,0.00016430717936095600,0.00014130730704562900,0.0009181812694046960,0.008535628483866620,0.02184777781236240,0.03508730564756730,0.03563067507363000,0.038844548137542700,0.03519375718485260,0.02376616673141800,0.027638322233339200,0.03779461935030900,0.03696286615823510,0.03589992209605010,0.02612231477215990,0.017119485047221000,0.013439064125576800,0.006368515104935420,0.0030623850129398100,0.0023729049606014100
4033,0.001124153662396520,0.0004466719748632930,0.00017791111749484000,6.75233930764285E-06,2.37169941030673E-05,0.000406318308926211,0.0013687875156647800,0.006611663847229010,0.02191491260050300,0.03149954033894930,0.029106839340868800,0.03084938562757560,0.029353389556182200,0.020518316873169700,0.0240789254475684,0.03101942996606850,0.031561518581732200,0.030393954127992800,0.026548375649918100,0.015560486853524100,0.012605715738849600,0.005609701550420340,0.0030209395618217400,0.0025360164753617400
4034,0.0010045948295774600,0.0001435286502144030,6.95822648251613E-05,7.48858342848582E-06,1.47005309730493E-05,0.00011297982705854100,0.002098140297257080,0.004123446670552240,0.034015148051549200,0.047302916737786400,0.04352368219392670,0.043022699410998100,0.04661210963201510,0.03211710747850200,0.038641677111412100,0.04285914787807360,0.0402510877128302,0.047203608033359800,0.03864538444382600,0.03142758051211730,0.02305860044815860,0.011856878090141200,0.00671907855532753,0.00417392302865304
4035,0.000793690841886438,0.00017384205677563400,0.00020551201533195000,2.6709758104793E-06,7.89518324593362E-06,4.28528470746961E-06,0.0008764913253171260,0.003342251535955500,0.008270408487443870,0.012150120520968100,0.01258674628844070,0.015877206035340800,0.01328342067273040,0.010964370615644500,0.011593668888437700,0.015096792064278700,0.014707733451889900,0.013798738297879300,0.011788752727252800,0.010893318347175500,0.007392869234016330,0.003745493289819180,0.0019237688878407400,0.0008280326614743570
4036,0.0001465720207154150,0.00011996890691946400,5.33170559483188E-05,4.62088774704056E-05,9.59773777350422E-05,0.00013761568327622800,0.0006698200682304790,0.0025366427074410200,0.007442842526578920,0.010061725783588100,0.010652973545532900,0.0099134527390703,0.01013503151918810,0.008294527896175040,0.009662874052236190,0.01017169118091410,0.011063329876097200,0.010427182003917100,0.010745480794985400,0.008283588519639960,0.005134884478394210,0.0033083751749434900,0.0012374324695458200,0.000841220414236558
4037,0.00023995988076000700,0.000306030909531267,3.79548097226154E-05,1.3939742959885E-05,8.69625346027304E-05,0.0002709629276110370,0.0002497435669895790,0.002993245033298060,0.0064750054982833600,0.0076250392625392000,0.007832133281285290,0.009178856613925300,0.0059121024956749100,0.00579894935560392,0.006207885108404740,0.0072720425841595000,0.007620021529765220,0.008639127690940980,0.007025036708263650,0.0058817252960961100,0.0031083417909214300,0.00174485962103528,0.0003633445862234560,5.80923906486678E-05
4038,0.00012308890722817,0.0001269080769238730,0.00010248617940308900,3.900478522233E-05,4.81191549166488E-05,0.00022027988663264300,0.0002938062195916930,0.0024605426209697600,0.005206946596787730,0.006594479592476260,0.007147733049641080,0.007811557221184310,0.005289749191176000,0.005668197988331160,0.00628705899675102,0.006578666064969880,0.006842826039007280,0.007917560264873810,0.006353024709254750,0.0053504349303199100,0.002913167363803600,0.0017299708341803700,0.0005387051582624890,7.5935403119474E-05
4039,0.0001557025682876940,0.0001448154549853100,0.00011065832454039700,2.43912775857624E-06,3.40079057992902E-05,0.0002214716680322220,0.00014891474346525500,0.0024263759288959400,0.005584765357203860,0.007252328293675080,0.007207804700578600,0.008528440462095460,0.0054613497612494200,0.005740232660482240,0.006637851872761670,0.007027883611539240,0.007254977428536330,0.008949909603382300,0.007037387055705060,0.00582525811180712,0.0030339989492219000,0.002051345332368860,0.0005533705559049640,6.4387420362877E-05
4040,0.0004452270246929810,0.00024037391842988800,2.78171576817402E-05,2.72313215611244E-05,7.43818728572895E-05,0.00019314931909925500,0.00025350290031441400,0.0026060070927520000,0.004999657040815280,0.008284319306778310,0.006712513856855400,0.008013074676491660,0.0066789393347471700,0.004611782946615780,0.004742376907427980,0.005521330539206690,0.006559730785001890,0.008124100101575160,0.006464342856715370,0.0040381341808561,0.0035491555452111200,0.0016085430455374500,0.000613479435645964,0.00012135901291232000
4041,0.00045187409457334900,3.83051476030808E-05,3.57948794553153E-05,1.02575152384535E-05,6.63515631348833E-06,7.77223859833612E-05,0.00015800476701131500,0.0025234698056117500,0.003977061973791990,0.008283459522131350,0.006652222003327990,0.007604569496391720,0.007340176027391280,0.004572877349802380,0.00504085386219731,0.005725940902128970,0.006433504067271790,0.007745124610623280,0.006431010160900370,0.0036725673982397200,0.0034865826158116700,0.0017473882494741400,0.0008790272025904070,9.21343433530003E-05
4042,8.60362942387142E-05,0.00035911878079551300,5.12271121848102E-05,0.0,0.0,0.0001019438225475330,0.0005380753285134150,0.0023426845214932700,0.006216278692088370,0.009022464264593400,0.009377976801076720,0.00785118514166058,0.006871412151423290,0.006847128927221840,0.005860929080545030,0.007441156158766380,0.008518402801208930,0.009208539186875710,0.008219727868723690,0.005925306158787560,0.0032891037808296200,0.0017844536218131600,0.0009744111253354980,0.0003119490198537600
4043,5.84724675148749E-05,0.00044024368104191700,4.51416510354883E-05,0.0,0.0,2.0892762630207E-05,0.0007657094477434440,0.0016318292672005500,0.003558659487280640,0.005469277013152420,0.0064300730645679000,0.004422645116358100,0.004701752658821140,0.0047688939370586300,0.003661119954694260,0.0035977017466258300,0.005632847156624910,0.004328371680303160,0.00541818040037457,0.003301402391529390,0.0015837888034170700,0.0008212870359119870,0.00035684881472409200,0.00024364002940385500
4044,0.00014175690147674400,0.00034935810801886400,0.00018046617169662000,0.0,0.0,8.10465198194179E-06,0.0006967976601734010,0.002380488694743390,0.005384772694165770,0.009139787072684820,0.009241147552710690,0.00789944890975957,0.007564742728849200,0.007559508018401900,0.006686830439879220,0.007326603837270150,0.008708924983795990,0.008084169467880450,0.008535421934816660,0.005815224791011570,0.0032261819677003400,0.0016123949186822300,0.0009711567062194020,0.0002630814132768620
4045,0.00020721857224566300,0.00023849734674418100,0.0003037162624993430,9.12553658736836E-06,9.12553658736836E-06,0.00012131710599716100,0.00034465940752926000,0.002677163505669060,0.008264793673328640,0.012654700715904200,0.011262668501738500,0.01181806902021840,0.009006816431069520,0.009644280582651940,0.008289786647111840,0.01122831753750500,0.012136192649207000,0.013120053652291500,0.01137206591603070,0.007976547947654120,0.005247662985412920,0.0026433800772846500,0.0018538834649029000,0.00034484007073214400
4046,3.65088004199971E-05,9.52751935710822E-05,0.0,0.0,0.0,0.00019613281013198500,0.00018019225762567200,0.001567920236945160,0.0051773460091727400,0.0070881255851299900,0.006549745859800490,0.006929238079564890,0.005366524069106240,0.004484368188810640,0.004662994319469020,0.005821107543495570,0.006875440307062060,0.006237110398995260,0.0054725882917168000,0.004417109351709490,0.002705428269783120,0.0011613989597308700,0.0003692128849415890,0.0003977072249287820
4047,7.42144878697319E-05,0.00016123310205013900,0.0,0.0,0.0,0.00018405658714540700,0.00024124217117976400,0.001815619104781960,0.006057733778699860,0.006749222534594530,0.006467926047174460,0.0070471003695568100,0.004632673079539260,0.004734073662140370,0.004810747886232770,0.00673051326607218,0.00681103243488227,0.007013450654258990,0.0059995172338172,0.0050820108592076200,0.002959208089274390,0.0017179740611795700,0.0006100077049151180,0.0003314616113088170
4048,2.6163902201073E-05,6.41847228951773E-05,1.42610762300523E-05,0.0,0.0,6.61315605317349E-05,9.1632671228359E-05,0.0007138152731941350,0.002346447756633910,0.0024845130754478400,0.0026043934772122900,0.002532368615368330,0.0018450295664640200,0.001647808606900360,0.001741724755396280,0.0023242189126695500,0.002279935562440200,0.002641495286759040,0.002248334557240320,0.0017395957535041300,0.0010181725153667900,0.0005982177040171700,0.0002572065192127570,7.77054003337032E-05
4049,3.78342674967576E-05,2.02347595885066E-06,9.69749362432121E-06,0.0,0.0,1.5974331417661E-05,0.0,0.0005066254621619160,0.0011355125561307700,0.001311714320845700,0.0014532165260351500,0.0012625519872250200,0.0010810361649095200,0.0006537805249904390,0.0012168701948521100,0.001291087110857310,0.001055905102900440,0.0011546455576079600,0.0007803995515770380,0.0011282128530038400,0.0004059769127780460,0.0001498804557768670,3.35668405036273E-05,8.82222105801947E-05
4050,0.0,3.63281793780169E-06,0.0,0.0,0.0,0.0,0.0,5.78902290528774E-05,0.00042010921150610800,0.00046710098674558000,0.00046862679854612600,0.00027186824991208700,0.00026249560789922900,0.00010851482223015100,0.00022698348080987000,0.00020389561933446300,0.00012152028218081200,0.00016053666203279300,0.00011999447038026500,0.0001387397544059830,7.26563587560338E-06,7.26563587560338E-06,1.66382778884621E-05,0.0
4067,4.19304813799829E-05,2.02286844000149E-06,4.04573688000307E-06,2.02286844000149E-06,4.04573688000298E-06,4.04573688000298E-06,4.79990866999873E-05,0.00012564174484532100,0.0005857284869865730,0.0005459705733412200,0.0007084107788192060,0.0007956180233044980,0.000618331511444608,0.00090275455360055,0.0007606927318172070,0.000503890392666609,0.0005807461655338830,0.0005551483309685400,0.0002883813489125630,0.00012983718101995200,0.0002389965797560050,0.00015326244785066600,0.0001839923031633260,3.78847444999798E-05
4068,5.39192380443955E-05,7.9144151116691E-06,1.58288302233383E-05,7.9144151116691E-06,1.58288302233382E-05,1.58288302233382E-05,7.76624833794028E-05,0.00016390251016017400,0.0006533098334558170,0.0006051602144961040,0.0008042683229349940,0.000817796945973454,0.0006748313975381830,0.0009147593121825800,0.000792650558833394,0.0005533857724786950,0.0006324513976631510,0.0006397026844851210,0.0003587210265450900,0.00017758654435652500,0.00028246332567732,0.0001645656384498730,0.0001760279913935820,3.80904078210573E-05
4069,2.2198731537904E-05,0.0,0.0,0.0,0.0,0.0,2.2198731537904E-05,6.65961946137119E-05,0.0003329809730685600,0.0003107822415306560,0.0003995771676822720,0.0004661733622959840,0.0003551797046064640,0.0005327695569096960,0.0004439746307580800,0.0002885835099927520,0.00033298097306856000,0.0003107822415306560,0.00015539112076532800,6.65961946137119E-05,0.00013319238922742400,8.87949261516159E-05,0.00011099365768952000,2.2198731537904E-05
4070,0.00010220065540880300,3.43070621079674E-05,6.86141242159349E-05,3.43070621079674E-05,6.86141242159348E-05,6.86141242159348E-05,0.00020512184173270500,0.00028672282534547300,0.0007131658224600490,0.0006651513700401500,0.0009583676250840400,0.0005932562703781320,0.0006311659870615950,0.0005314572549900250,0.0006011907619067460,0.0005430715737504100,0.000637337737630599,0.0008294727199664720,0.0006196973621512350,0.00037521609044234400,0.00034772413716220500,0.00012889490511756800,3.24671484920819E-05,3.35865311928683E-05
