cellid,smsin0,smsin1,smsin2,smsin3,smsin4,smsin5,smsin6,smsin7,smsin8,smsin9,smsin10,smsin11,smsin12,smsin13,smsin14,smsin15,smsin16,smsin17,smsin18,smsin19,smsin20,smsin21,smsin22,smsin23
3574,0.0,0.0,0.0,0.0,0.0,5.22413351132439E-05,0.0,5.22413351132439E-05,0.00036568934579270700,0.0003656893457927070,0.00047017201601919500,0.0012015507076046100,0.0003656893457927070,0.0002612066755662190,0.00010448267022648800,0.00026120667556621900,0.00020896534045297600,0.0007836200266986580,0.00020896534045297600,0.0002089653404529760,5.22413351132439E-05,5.22413351132439E-05,0.0,0.0
3575,1.63629499322556E-05,1.63629499322556E-05,0.0,0.0,2.04536874153195E-06,5.61646009407046E-05,9.96514194956581E-05,0.00018640127675277400,0.0006658024958516950,0.0005882690332866170,0.001028187656036450,0.001578277318060850,0.000738864121707438,0.0005554233879052500,0.0003709477343771520,0.0005596094001948820,0.0003612217354126200,0.0010985658038319400,0.00035713099792955600,0.0004769502804208300,0.00032091923966104400,0.00030845647759871600,0.00011415955029951800,8.15289252415744E-05
3576,0.00046620736450974600,0.00046620736450974600,0.0,0.0,5.82759205637182E-05,0.0001232000015580050,0.00042232785565265700,0.0010141346236715100,0.0025883927365204400,0.0012024703560675300,0.0035317168140335700,0.0029398639954199200,0.0022531336248447600,0.001994736611973220,0.0027810574107691500,0.0025168204950955800,0.0023696264740265300,0.0022967213004848800,0.002253074632899090,0.002041565568204160,0.0028326851709023000,0.0016719655635301500,0.0016413233835885300,0.0011144406965639600
3577,0.00013230239749118100,0.00010376664531379400,0.0,0.0,2.94680623917762E-05,4.46682486948588E-05,0.00017148953891879800,0.0004080568008740780,0.0009304716067351510,0.0006308161715636960,0.001194169093378650,0.0009753621568424210,0.0008829569095808340,0.0008023966692518300,0.0008909558231275770,0.0008296641638999070,0.0008596199336812500,0.000926360999255574,0.0008470544061859510,0.0009159887343690110,0.0010666696154284600,0.000699943700774446,0.0005355807947650310,0.00038198613053412800
3578,7.90849717676615E-07,0.0,0.0,0.0,0.0,3.07572865359562E-05,3.49369260029182E-05,7.17806501119198E-05,0.0003033023621903870,0.0002915249119031340,0.0004884463275202330,0.000944017527615698,0.00042778674093585000,0.0003076164646153090,0.00019231693757805400,0.00024218321397731200,0.00015346133400905100,0.0006214075758341960,0.00018287112396896800,0.00023527651297334500,0.00010168560483202800,0.00011333124683300100,2.51366000098576E-05,1.8654737577974E-05
3579,1.8297839514643E-05,0.0,0.0,0.0,0.0,9.27916661008592E-06,1.45062181836056E-05,3.23023676625067E-05,0.00011646791132515100,0.00010858286534484200,0.00022089190316662300,0.00041085921422234100,0.0002298264010363110,0.00017334462196520000,0.00014193558985075300,0.00010705849786230100,7.97015807844201E-05,0.00027770291085398200,0.00010248687156324800,0.00012424619883865600,6.26887223301544E-05,6.75241283913563E-05,5.23657709899041E-05,3.46998683637673E-05
3580,5.46513748100335E-06,0.0,0.0,0.0,0.0,0.0,0.0,5.46513748100335E-06,5.46513748100335E-06,3.27908248860202E-05,8.55080494640632E-05,0.00021633403579317500,0.000158151673734129,9.7236742934581E-05,0.000105434449156086,1.36628437025084E-05,0.0,0.00010270188041558400,5.81823620590464E-05,4.72520870970396E-05,0.0,5.46513748100335E-06,0.0,0.0
3581,4.90680074139283E-05,0.0,0.0,0.0,0.0,0.0,0.0,4.27051110029607E-05,4.74772833111864E-05,0.00024350487319582900,0.0003100544308633780,0.0002786795837210600,0.0001805599837697440,6.74507247279147E-05,0.00012991766712961400,0.00011153494981562700,1.59072410274191E-05,0.00011174655983361700,0.00010766394456776800,2.86166189728138E-05,1.27257928219353E-05,5.22494556194121E-05,2.22701374383868E-05,1.43165169246772E-05
3631,1.23777761841109E-05,1.19052237700611E-05,0.0,1.79572169470461E-06,0.0,1.37009454647657E-05,4.73395184264054E-05,0.00011283210870271500,0.0002022670033685440,0.0002459946346221870,0.0004228951289087420,0.0003077083738892200,0.00027595377314023200,0.00032460750463900000,0.00018620784236515700,0.00022642930251883200,0.0002115591072522960,0.00035726911347991200,0.0002529332641735300,0.00029636810326405900,0.00018289751616582600,0.00017944578591549500,6.19771314385017E-05,5.58580999159857E-05
3633,6.75403625867903E-06,6.03580504664702E-06,0.0,0.0,0.0,6.03580504664702E-06,2.08375813675221E-05,6.14274351671388E-05,0.00010725619535306600,0.00013228250990819200,0.0002183203376092440,0.00016377975627116900,0.00015019610645610600,0.00016833402210686800,9.89390594011379E-05,0.00012052691756681300,0.00010868117165166800,0.0001879099452569950,0.000132279419757592,0.00015602197155936300,9.79147514873528E-05,9.7230110936742E-05,3.49883077992074E-05,3.12689693945625E-05
3634,1.36275670705252E-06,1.81811276502559E-06,0.0,0.0,0.0,1.81811276502559E-06,5.60501982544562E-06,1.28675364849481E-05,2.61970519616028E-05,2.93613640993478E-05,5.25580313210411E-05,3.64897565628149E-05,3.20868775134529E-05,4.1187375739181E-05,1.93667110920068E-05,2.54270869754255E-05,2.54303984422922E-05,4.66417140342578E-05,3.48322597287578E-05,3.95265674382574E-05,2.27115079619203E-05,2.13421283211345E-05,6.19781154632076E-06,4.8317433724016E-06
3636,2.3367335240529E-05,2.29896281148347E-05,0.0,0.0,0.0,2.29896281148346E-05,7.70098008418098E-05,0.0002257239860626720,0.0004068538366476570,0.0005230837493755270,0.0007835528243625750,0.0006034530384930410,0.0005769951471814330,0.0006423643423189310,0.0003814202917920630,0.0004604446279497950,0.0004311596864489500,0.0007137254691050510,0.0005126107145810610,0.000592768172115875,0.00036891549691529400,0.00037541113537706,0.00014439895761801200,0.00013596310922863000
3637,1.91197758161835E-05,2.07789576552545E-05,0.0,0.0,0.0,2.1064381118478E-05,6.93165511244517E-05,0.00019170061094076600,0.00035865695548274700,0.0004639885715021720,0.0006695451392243760,0.0005157241310894170,0.0005013391366527610,0.0005667892500313000,0.0003321033156954000,0.00040202159059640000,0.0003877108887166860,0.0006349188280519060,0.00046455154724359000,0.0005237838073629070,0.0003220807540883620,0.0003291444352310260,0.00012604097309155400,0.00012044106094963000
3640,1.8525801646279E-05,1.279924143686E-05,0.0,0.0,0.0,1.279924143686E-05,4.83906983322856E-05,0.00016724492365210400,0.0002686263760460690,0.0003544642419980250,0.0005453494657700900,0.00043136077742802300,0.0004084269255411090,0.00042167695340355700,0.000281243431435071,0.0003295445963081130,0.0002825650605332260,0.00046571170446431300,0.0003158010364390850,0.00038128188194038500,0.00025302086719405500,0.0002608098160954430,0.0001052866132399060,9.99181868674611E-05
3641,7.84254375433463E-05,5.84098649331304E-05,0.0,0.0,0.0,5.84098649331304E-05,0.0002147151223873170,0.0007229333586682090,0.0011891461738563900,0.0015757095145429100,0.002366881002281910,0.0018751928647821800,0.0017929193994468700,0.0018707489573814100,0.0012278240538014900,0.001442643273517680,0.00126393177826551,0.002066098222119890,0.0014207323913759100,0.0016955983289227400,0.0011118119715780500,0.001149373485270000,0.0004661589798356040,0.00044572701790990200
3642,0.00012152524458612200,6.75610697625604E-05,2.1015405980277E-05,0.0,2.0000761172251E-06,7.07166090601883E-05,0.00031062052473132700,0.0007260114745489110,0.0015144144483584900,0.0020496277388538300,0.002417976204196250,0.0021037075043655800,0.002025138070835130,0.002145681064028820,0.0015918501160542800,0.0017561531751727000,0.0014913774387377300,0.002304735091191,0.0016174184649270300,0.0019644320527941000,0.001361936640695520,0.0014567178923064400,0.0009830598686198210,0.0008542267444784380
3643,0.0006671904056983440,0.00047170645662103600,0.00023789750559985300,0.0,4.4927787187817E-05,0.00014829329981474900,0.000804495626296922,0.0012117171233433000,0.003674324738051320,0.004603077903569180,0.0045960237789266300,0.004756217353868740,0.0036507823340597400,0.004462329032063500,0.0039969317749919700,0.004091088809693330,0.0037406468518189300,0.00456839272735684,0.003937105262545140,0.003761792340435880,0.003208428712029880,0.0036759955856030300,0.003063257222737380,0.0018135469150413600
3644,0.0005397415532259030,0.0007733519729870200,0.00022253193824452100,0.0,5.56329845611303E-05,5.69044793770083E-05,0.0008919615439937710,0.0012650020891779700,0.0041084881981685600,0.005023165429070900,0.0049507454873166900,0.005616848834029380,0.003891793374677810,0.004967329586109460,0.0044674767653089400,0.004570059050332410,0.004396098809446060,0.005067792713106470,0.004729977462891750,0.004106158365188230,0.0036019293343719600,0.004097394505642230,0.0036694247890204700,0.0023315480823661300
3645,0.00040719346645420400,0.0006293382633556380,0.00017981093238732500,0.0,4.49527330968313E-05,4.49527330968313E-05,0.0006332722476222480,0.0009582463514023190,0.003039177779555220,0.003656122983476900,0.003805981747999030,0.004219568927858980,0.0028932189109445500,0.0037370158676820900,0.0032821030228898,0.0033865543615544400,0.00343426237710748,0.0038414672063467400,0.003697596425067770,0.0030033854051054000,0.00269540554015039,0.003085275126107310,0.0025327820743868700,0.0014895497150691600
3646,0.00016459296997499000,0.00030026146753135600,0.00012489590128756100,1.82586175659587E-05,1.34810251584503E-05,6.41751684825646E-05,0.00027629625565048300,0.0005637032083042790,0.0017740495160497100,0.0018710122727672800,0.0025141566636069600,0.002057729246652610,0.0018387124807847500,0.00227291076332173,0.0020223420477258900,0.0020505311182572700,0.0019613885547815600,0.002175395810347860,0.0019543162681548800,0.0016074571423524100,0.0014048470429869600,0.0014766768428418500,0.0009607915480517920,0.0005325126809634910
3647,0.00023847189902259200,0.0003538821617849970,0.00010110918908142800,0.0,2.52772972703569E-05,2.52772972703569E-05,0.0003863830986082560,0.0005861644350584240,0.0018375393626724200,0.002267494481079490,0.0022511512340363800,0.002542443925197840,0.001794326268784400,0.00225008972901121,0.0020196947753500100,0.0020719164643242900,0.002032182549172600,0.0023027276510735600,0.0021630987435342400,0.0018333935472614800,0.001624358423858260,0.0018632767343768000,0.0015996227254684600,0.001007289504293210
3648,0.0001438348076437770,0.00032455969146876200,0.0001996151595796700,2.67452469253359E-05,2.3894665743172E-06,0.0001401315934526440,0.0002773333459236950,0.0007954934033332010,0.0023597535621257600,0.0020875652143051000,0.003900377553928080,0.0022866484088505900,0.0027446746475743300,0.0032174987813224900,0.0028302093216959400,0.0028161283650710100,0.0026000617763908700,0.002835412661200040,0.0024585675049066200,0.0019382183069626900,0.0014857804025049200,0.0015273783386186900,0.0006433687316401830,0.00034450341681725600
3649,0.0002895913339733030,5.72074177149651E-05,0.00010211163671495900,1.57743331812709E-06,8.76773903328898E-06,9.04415253757682E-05,0.00013223630343874400,0.0006316675008373250,0.001351238027760930,0.0012648985012112900,0.001175450447373630,0.0013358098751609400,0.0012852043293015500,0.0014634748176069300,0.0012353252825174200,0.001162933513962330,0.0009831268199194610,0.0011007618419091600,0.0010503880942484700,0.0013873334745999200,0.0011394925588938900,0.0012179071170229000,0.0007025085684111220,0.00036324008159869600
3650,8.02697760084668E-05,6.05093350703868E-05,8.02697760084668E-05,0.0,0.0,8.37678515408379E-05,5.35131840056445E-05,0.0006946293410533010,0.0012937685917125000,0.0008539408808140880,0.0007201579207999770,0.0010227045961519100,0.0011972364502983300,0.0011250048763746800,0.0009737315386987150,0.0006736408878590740,0.0009121801526082510,0.0006573785224533660,0.0008726592707320910,0.0011599856316983900,0.0013845325943180800,0.0011029743721603800,0.0006968994043295260,0.0005083752480536230
3651,6.57448358040062E-05,3.62706732412927E-05,5.7004782442231E-05,0.0,0.0,5.6138524915467E-05,3.80031882948207E-05,0.00046926455672171400,0.0009021809621080000,0.0006179458293294740,0.0005753781787630730,0.0006868111180753350,0.0008323158662998420,0.0008420557267239140,0.0007863392570677830,0.0005094223153293990,0.0006466312124595590,0.0004703418418781460,0.0006226431007812320,0.0008159130447327240,0.0009565869719699390,0.0008137363274117680,0.0005205501136417980,0.0003872504488861220
3652,0.00018081073842980200,6.20428540435677E-05,7.80745881810786E-05,9.26290602859582E-06,2.61553900604046E-05,6.39124096346924E-05,0.00013544176254786500,0.0008520514965818740,0.0018729833834125000,0.0015704379588182900,0.0018804355569650000,0.0014214103136733400,0.001681449762538490,0.001917335352044590,0.0021043382100860800,0.0016294008401404400,0.0017397952208534300,0.0017227873644043600,0.0016199574824744600,0.0018891179575849400,0.0017361265479385700,0.0016973969601834200,0.0010486563683162900,0.0006740573716472500
3653,0.00026712791769554000,4.285750487258E-05,3.98315891513504E-05,2.99532157553278E-05,2.23035891127117E-06,5.61491553302895E-05,0.00029756679608379300,0.0009311410062244100,0.0014778400534370100,0.0016126483646882700,0.002130920128454920,0.0018799915256620400,0.0020615140470043300,0.0017112606453838800,0.0016832890735355700,0.00162628612831537,0.0016722414345102200,0.002507295779173520,0.0019144435911913300,0.0017415029115619600,0.0014588246913407500,0.0013254538997258900,0.0009421762921011880,0.0006371684894424320
3654,0.00018318288268110600,2.38934194801442E-05,1.59289463200961E-05,1.59289463200961E-05,0.0,3.18578926401923E-05,0.00019114735584115400,0.0005604827529187900,0.0007794830371939870,0.0008551228045883190,0.0012324681300782500,0.0010781735083219100,0.0012464173219214000,0.0009995186539599090,0.0009208637995979030,0.0008919755386731350,0.0008830211882746120,0.0014146156802686300,0.0011030568050405300,0.0009338231142025740,0.0009009753443239070,0.0007805183696847110,0.0005913507683205070,0.00036735564260068600
3655,9.10299080549399E-05,2.28183599697781E-05,2.22031460426634E-05,7.63709349850454E-06,1.7044079583032E-05,1.52741869970091E-05,9.09500878000665E-05,0.000306100919204943,0.0005158482652338100,0.0005556247077502890,0.0006882059090594870,0.0006056203262630960,0.0006840570867417850,0.0006277538998918970,0.0006329039371402180,0.0006336161426526210,0.0006645807892514210,0.0009024014750495450,0.0006401035156439750,0.0006140679758732520,0.00058782399364713,0.000540186062476035,0.00030889415620375800,0.00019804620861929200
3657,6.69912684988283E-05,3.56133697659298E-05,8.6430702239409E-06,5.68773676672131E-06,0.0,5.68451305513572E-06,9.7026754716103E-05,0.00014132948696395700,0.000870265016511031,0.0017313982486012700,0.001085321381245480,0.001547423193089090,0.00108611707914828,0.0007873281194252490,0.001115734632953450,0.0011758971114422700,0.0009314074142769070,0.0013507733179232100,0.00073435684835219,0.0009613845143532620,0.0009550672518529760,0.000992366022594407,0.0007224697902018120,0.000207780275942999
3658,0.0004142985786602250,0.0001188198405006680,7.20748741207608E-05,8.1670240917054E-05,6.56660815891849E-05,0.00012458901670377100,0.000492562097955225,0.001370633844662100,0.003084263000590810,0.004253952934517520,0.004370822261589540,0.004369148866034920,0.00422795581663728,0.0035395435747717000,0.004000121025000190,0.004138639908812160,0.0041069050494690200,0.004761335326067100,0.004034380118823500,0.003937120943054270,0.0033376785587170500,0.00369123783755723,0.0019492980877696300,0.0012113665787718200
3659,9.45638394022854E-05,1.23344138350806E-05,8.22294255672043E-06,8.22294255672046E-06,0.0,1.64458851134409E-05,9.86753106806456E-05,0.0002878029894852170,0.0003988127140009430,0.00043581595550618500,0.0006331665768674770,0.0005550486225786320,0.0006413895194241970,0.0005139339097950300,0.00047281919701142700,0.0004563733118979860,0.0004522618406196260,0.0007236189449914020,0.0005673830364137130,0.00048104213956814800,0.0004645962544547070,0.00040292418527930300,0.00030424887459865800,0.00018912767880457100
3660,1.4684268308468E-05,5.89498250118948E-06,4.23697629701524E-06,5.23523189160152E-07,3.14113913496091E-06,1.0470463783203E-06,2.39124880917153E-05,9.75214240118444E-05,0.00017819383177290500,0.0003148154334527460,0.00021018035049091700,0.00027334185213970500,0.00018154410984125400,0.0001752410293494680,0.0002081729265639400,0.00028547134299493000,0.00021604533433823800,0.00033346843754774800,0.00014537290719496000,0.00018997959975233100,0.00018883285577617900,0.0002053501866398460,0.00015078146874226400,4.25979902978711E-05
3661,0.0005650340946163160,0.00011779159746192900,0.00012752097084468700,2.74300710617689E-05,9.5666538518185E-05,0.00010637691619295500,0.0008523414080529410,0.0026560767871035300,0.005431467817493800,0.005271148604952020,0.006852400047692820,0.0055834697208382500,0.004507500721056010,0.005437427297310210,0.004900572992446540,0.006740636761538010,0.007079550407412020,0.0068012240362878300,0.004375373305996820,0.005306944423326100,0.004684561371833380,0.004976059265083890,0.0027605358443628400,0.0014116712614886200
3662,0.000637841916486367,1.08020334771379E-05,4.79693713550979E-05,6.52788551788837E-06,2.61115420715535E-05,0.00010781153410903600,0.0010766365663199400,0.002555590216230260,0.004484573625043100,0.004231104807637130,0.0053013016575715800,0.004333785601422770,0.004179435220966610,0.005186332826255020,0.003475847337801640,0.006038203930646060,0.00630419784686234,0.0061472455617301,0.003078830439288900,0.005541272438274340,0.0047377075531334500,0.0053440057953853600,0.003230803334606410,0.001633585648359790
3663,0.0011973828552646500,2.62255128681566E-05,0.00010557354395821500,4.76827506693756E-06,2.86096504016254E-05,0.00014529513395560100,0.001878180839759640,0.004537468343265400,0.008016633642953590,0.008154116354477080,0.009536357212685740,0.007845995093890010,0.008638697670038270,0.010136318561775700,0.0069171199114482600,0.010517685764360900,0.011695793398299700,0.011931288117702600,0.0062875962247780400,0.010142969608625400,0.008786396242691560,0.01026923128290210,0.0057948679906705400,0.0031471000295212700
3664,0.0011923015651266300,0.0,7.94805132344519E-05,0.0,0.0,0.00014910075999285900,0.0018775874860062000,0.004377851406565530,0.00779195060268515,0.007994210596152700,0.00929398202951482,0.0075983381609263600,0.0084664828622463,0.009974261186342180,0.0065222491515180200,0.010116413753832100,0.011431464149809400,0.011618212749890800,0.005942181974255960,0.009847227854275520,0.00844275814402724,0.010022555392836200,0.005836521933049660,0.0031306893450121600
3665,0.0009114739779049060,6.36884925141429E-06,6.44066870408725E-05,0.0,0.0,0.00012881337408174500,0.001334842022582290,0.0032542975715463300,0.006010488219118020,0.006146657081535510,0.007086343666365980,0.006026354569272580,0.006825409512921880,0.007723519406718720,0.00508802021381007,0.00730016298486773,0.008596054979489490,0.009075766747417470,0.004826464126672100,0.0073523279144682900,0.006381474006866800,0.007464314654908080,0.004600372820805000,0.002547297135336080
3666,0.0002058681062296730,9.2879164805549E-05,6.02931283042365E-05,8.93583219779107E-06,1.05826480699908E-08,3.25166875161669E-05,0.00025338481018421600,0.0007500883410297420,0.0017234546876991600,0.0016738288955386200,0.0020572066169374400,0.0023840222315166700,0.0017530224610395500,0.0018370961369161100,0.001615776466140690,0.0023307348489784600,0.0022023372963981100,0.0022779360359341800,0.001724286969426900,0.002006014974326620,0.0021432175445890500,0.0017434785227311500,0.0012671823160143800,0.0009418428134153860
3667,0.00013288660276181000,0.00020210272674685700,0.00016179627829665500,0.0,1.25941097126553E-05,7.67229394963898E-05,0.00022616503331112100,0.000708302697161125,0.0015152932532732900,0.001384141635920690,0.0014982241095012800,0.001776449400644790,0.0015882024093146800,0.0013883171426345700,0.0011618945087511100,0.0011194728335103200,0.0014265774740813800,0.0015736295391393800,0.001580859783767070,0.0014230861067729700,0.0014930824510492500,0.0011177485925517100,0.0011621768797588800,0.0008613288410638830
3668,9.3430290856879E-05,0.00014056442842202500,0.00015193554063324100,0.0,0.0,5.62208238485169E-05,0.0003194950683606170,0.000715983460780899,0.0018561611363148400,0.0015335165133553600,0.0017652272135285400,0.0024292392075178500,0.00191013664910974,0.0019241508255058800,0.001771611497019680,0.0021286165841569800,0.001565785160278670,0.0019234239998514300,0.0019999161689519400,0.0015297271742230400,0.00225322068132409,0.002308690759924560,0.0016429568922623500,0.0016199273049375400
3669,0.0001173473251289410,0.00014616547247333700,0.00012787188953138000,0.0,0.0,5.87621221654585E-05,0.00016926247033323000,0.0006900806665568680,0.0019764669893372700,0.0013787122842465700,0.0020118488237089800,0.0030730693498882700,0.0016752257316967900,0.001759478429951420,0.0018136598227257900,0.002378829387468160,0.0016000764812613600,0.0022178180455101100,0.00220325539405847,0.0018066640513977000,0.0026570604593673800,0.0016752625901813300,0.0015160141563126400,0.001792852596442480
3670,0.0001460083206076550,0.0002409041970749590,0.00020567446568729500,0.0,0.0,0.00010108300602377000,0.00021983149738660900,0.0005900865379121790,0.0017634381016184300,0.0014326098875757500,0.0018701307452208800,0.0029200474135026100,0.0017516788560497800,0.0015198003480700300,0.0016548371957260900,0.002285017997232020,0.001589983202595330,0.002139326786360320,0.00212532319289477,0.0018381738343492800,0.0021787843462792600,0.0014227094370635500,0.0015906089356010400,0.0015300210232396900
3671,0.00021593276184298900,8.45311370050694E-05,8.93298193774957E-05,0.0,0.0,4.50361407565104E-05,0.0007667601541989270,0.0026225777471285200,0.0040181671997439400,0.005820244831248660,0.006539341261131230,0.006947473195117610,0.008330975935719390,0.006092795315540250,0.006394669028115820,0.005720048291715000,0.0059567942091035300,0.005846592189866010,0.004794319512631110,0.0054146525024803000,0.004919252956434730,0.0045372968846771100,0.004770647415025250,0.001869004649265140
3672,0.0002595348602118730,6.14769242361382E-05,9.21415905226583E-06,1.19450700414836E-05,7.96338002765569E-06,0.00010937499806750400,0.00045633046313704800,0.0012609173935964400,0.0031279944571360800,0.003877553294034210,0.003744622064233020,0.004581045654282440,0.004474436669647880,0.0037618560589201900,0.00386249819021864,0.004048230733144920,0.004301768658079350,0.00563668524907211,0.004146029655485100,0.003443695416066380,0.0034152482689410800,0.002207895458678500,0.003623270210396450,0.0013811354028620400
3673,0.00025680571339144700,3.55885092120111E-06,2.96570910100075E-07,8.89712730300255E-07,5.93141820200149E-07,0.00012078587406679900,0.00026023873185513800,0.00022165783426671800,0.002202932264882660,0.0022766966832185000,0.0018790575242512600,0.002276356531433570,0.0022855799165608200,0.002539795653689960,0.0020220614897915600,0.002589305887388620,0.002014372283258890,0.004123769312589770,0.00243430842483519,0.0021284736490162700,0.0028364009756055500,0.0013594740954245200,0.002671880403256310,0.0012670478102227500
3674,0.00018597049804073100,0.0,2.73629244500559E-06,0.0,0.0,8.48448700668617E-05,0.0001278471508849910,0.0003256804634377080,0.001829358407379180,0.0018371220898081100,0.0014731285349390000,0.0018773284560073600,0.001735356140610850,0.0019575015969718000,0.0017008741959541700,0.0020034169037161700,0.001453112542610270,0.0027938191719111100,0.0018382546151506200,0.0016507533530210300,0.0021243225791563300,0.0010278009920622500,0.0018768681119868000,0.0009841544830711610
3675,0.00028795486310053800,9.51834081997333E-05,2.3377369309269E-05,2.01336304114697E-05,3.62470284639244E-05,0.00012461042752957700,0.0005521741738297380,0.0025614200182188000,0.0048973231182673700,0.006015029385856750,0.006491153896371060,0.006007455439865930,0.005989653205409840,0.006074296677430180,0.005993119871639360,0.005422525862768650,0.005398115766921830,0.005698805450299050,0.004371905512401790,0.004958290741592040,0.00469471209785827,0.003706410093359000,0.0030542403264890300,0.0012279831437436500
3676,0.0007478014448588280,0.00021879975564778400,3.80391590749158E-05,3.51677983385289E-05,7.23344134863134E-05,0.0002372957481341790,0.0006259584246020350,0.0035324401223760200,0.008213292607603880,0.009379991591218180,0.009615470222068230,0.00895014058797295,0.008346975128359290,0.008424078223356650,0.009386020150564530,0.009062149062585210,0.009334072249744240,0.009169200940763450,0.006882420961316560,0.00679939185280038,0.007255732738943760,0.00587084913130552,0.004048607485189600,0.001855868017107790
3677,0.0017394280354284900,0.0003888694110617960,0.00017589288881154300,0.00016886812500199900,0.0001907253248581400,0.00030030706598941100,0.001082795175142180,0.005507984631530210,0.0164696057360604,0.013921461858737400,0.021536040209506100,0.018349729744507700,0.012025428186343400,0.01654922106016250,0.014524573007371200,0.014804893711683800,0.018166169452193200,0.011841502413186500,0.009929789772733270,0.014631141146713800,0.01359396794855000,0.008159030807705430,0.006985049482525020,0.002956979563840710
3678,0.0025933600777268400,8.01313618562491E-05,0.00037244777753667100,5.48605201666024E-05,4.5116013550718E-05,0.00039305738475307500,0.0018008344738287000,0.003230801886469860,0.008020394661499790,0.007077610077279390,0.006604103053361500,0.007114932204252420,0.007459998799219160,0.010566971699322700,0.008401396919891480,0.008264694063696200,0.009410826995658410,0.007586855072088690,0.00950590703026542,0.008031181474741300,0.009714402289018520,0.01166865722721640,0.006772508983770000,0.0038780088523876800
3679,0.0022908501865349400,0.000348317081775958,0.0003177388346378450,0.00014830007134910400,0.0001281569003667830,0.0003039537026257580,0.001789826228168370,0.006011712434542970,0.011269611770415000,0.011420760312428700,0.01208836212750260,0.012305385763075300,0.013476602238400500,0.013384910572515500,0.011860314605780600,0.012361554366546000,0.014575719329646200,0.013293154981291400,0.014090944529661100,0.01327937114807810,0.013381111520139200,0.014227216743356000,0.008315967403107610,0.004911033653972990
3680,0.0015467105860457400,0.0008592854160783550,0.0002932307155583530,0.00012224665934629200,0.00013029832124973300,0.0002579232571076750,0.001629954847242370,0.004854976789603490,0.01219387783740020,0.014564735565608300,0.013247825353570800,0.014450808293233400,0.011986992022746500,0.010964082601567500,0.014678741383565400,0.011625052984602200,0.012280241630923900,0.013231414452339200,0.010778133406871700,0.013275315733358400,0.01068126785933180,0.009449208915909210,0.007138918444514420,0.00415652680681005
3681,0.0004991282342552170,0.00023692775436224100,6.79118992318184E-05,9.62609242993849E-05,2.96795556812441E-05,0.00016168679557262100,0.000438103474350486,0.0015560122462368200,0.0039160298451320700,0.004587880333421440,0.004117749389452920,0.005444463665782370,0.004726196512953320,0.00451012465625394,0.006385039068509510,0.005795240880984600,0.005096338902597630,0.00566585769905099,0.00393885256955178,0.0045252374264766000,0.004446121615153370,0.002869226400036290,0.001762303309247490,0.0013151361867814600
3682,0.0008731645203172730,0.00041862933476602,3.24173557437117E-05,0.00029811660047959200,5.72587159820291E-05,0.0004691598743465870,0.0005442451187285870,0.004032272075233070,0.007070784575929130,0.007918634850457890,0.009150572948116270,0.008166017630738420,0.00826140630113355,0.008480661678989670,0.008587953065532290,0.008774130863097500,0.009328788835365390,0.009860356180994810,0.006675808009606050,0.007510551459359370,0.00568711931525521,0.0058350639069579000,0.003978777149355880,0.002786946681768890
3683,0.0003400242958052520,0.00022118920793400500,6.04229351057232E-05,3.03848985563491E-05,2.90191239809193E-05,0.00012460518892643400,0.0002798593719989450,0.0013428250080497800,0.0036213135756176200,0.004072439995673760,0.003662563377676500,0.004046937259159380,0.0037186238450968300,0.0036354825251247600,0.004347358702293020,0.003675252268685830,0.0033885193272172500,0.0039264082695037200,0.002802347428699120,0.003547683691237940,0.0028172394036504200,0.0024573876502957100,0.0018025886758909500,0.0011478917012212300
3684,0.002128268687376690,0.0007780890362798200,0.00012340984573539200,0.000100332856239711,0.00011645664268136500,0.0006088650654736560,0.0009764075651065240,0.005550052644424240,0.0154070957677474,0.017027404230307500,0.018166987549991200,0.01804735698030770,0.01653368427953830,0.017234537661205900,0.017616281554948800,0.016902503620349100,0.018943467111163800,0.021505005688717800,0.016318957611842400,0.016959389194685100,0.015507034506029700,0.015135588001570600,0.008824392488906120,0.005674115429986390
3685,0.0003654923658242510,7.05560474881729E-05,6.04394149415358E-07,0.00027724924850075400,1.61509825189714E-05,5.26034604539725E-05,0.00011058347696924300,0.0010670383463465700,0.0035512816215628500,0.002225301233994230,0.0023983493650120600,0.0022858795133753000,0.001795471236026370,0.002260790054414820,0.0013763731332419800,0.0019904284856134600,0.0021403266907363600,0.002292470711862760,0.0015846420164367100,0.0018652625688496600,0.0017956567510929000,0.0018539542885855200,0.0008555049412344290,0.0007665999388994740
3686,0.0002835446935627240,0.00020789271529804900,0.0,0.000254845828580006,2.14842168381119E-05,4.29684336762237E-05,0.00022073794537539200,0.0007351028548005780,0.002083702657448550,0.001685031276707200,0.002614472922492890,0.0019834621631885900,0.0015486746566571200,0.0017195634598878300,0.001494129441868190,0.0017571168550550900,0.002049433549380070,0.0017656131350387800,0.0013736159894364900,0.0014063034645648400,0.0016241651861722600,0.0013904346330568300,0.0009691987905020050,0.0008344853187050380
