cellid,internet_0,internet_1,internet_2,internet_3,internet_4,internet_5,internet_6,internet_7,internet_8,internet_9,internet_10,internet_11,internet_12,internet_13,internet_14,internet_15,internet_16,internet_17,internet_18,internet_19,internet_20,internet_21,internet_22,internet_23
4330,0.0002905463367588840,0.00027011309176335000,0.0002432381194800110,0.00024600343453458000,0.00023766784506795200,0.00030952631430302200,0.0003626588200119050,0.0005579897278169810,0.0006060689859116570,0.0005508198081111920,0.0007512744187789760,0.0005665551721911290,0.0006688084564976950,0.0006555304716331750,0.000704137149501717,0.0007316508151312440,0.0008406495496051090,0.0006834166058097100,0.0006680678604396310,0.0007148403146893660,0.0007182952885576910,0.0005754301061171580,0.0004361232351482470,0.0004417097741969250
4331,0.0011080606980768100,0.0010560858887352200,0.0009695772683617670,0.0009832629693766490,0.0009625513242866020,0.0011087690277110300,0.0012351571893623700,0.0028702075284406100,0.0021107364047345300,0.0021340305785613600,0.0027522081881172600,0.002301934516974600,0.0030377931817653600,0.002108837959967140,0.0024583979884184300,0.0024806741130434400,0.0026975265542583100,0.002871056981830150,0.0023994370200680300,0.0023713129343304400,0.002603304978169840,0.002019132129391460,0.001690553674509690,0.0016387650330924900
4338,4.74837007100949E-06,4.66923056982599E-06,4.23396331331679E-06,4.23396331331679E-06,3.91740530858282E-06,4.23396331331679E-06,5.38148608047742E-06,6.56857859822979E-06,9.14061238669326E-06,1.25831806881751E-05,2.06158400582996E-05,2.07345493100748E-05,1.37307034553358E-05,9.21975188787675E-06,1.00507166503034E-05,2.84110809248735E-05,2.6155605141144E-05,7.4391131112482E-06,1.15543671727898E-05,1.11586696668723E-05,1.1514797422198E-05,1.02485654032622E-05,8.3096476242666E-06,7.55782236302342E-06
4339,9.40435130666236E-05,8.56398573343768E-05,8.98248505354335E-05,8.14358494522842E-05,7.93048828657924E-05,8.74583395704345E-05,9.83508681360369E-05,0.00011432492457166600,0.0001237537106444390,0.00010881647803415200,0.00012315136506944500,0.00011637936092396900,0.00011681962590190500,0.0001298715682483370,0.0001218514848631110,0.00012275507455760900,0.00013247204549790600,0.0001214496190064860,0.00012089737551556400,0.0001108932487222700,0.00012397728150802100,0.00010745078850177400,0.00010078488656266300,0.00010365127795999600
4340,0.00015404717141238300,0.00014667279629589700,0.00014401561532899100,0.00013730088010580300,0.0001330168927653620,0.00015801141967415200,0.00015816656484414100,0.00017831282549091600,0.0002065446240415790,0.0001785016774603120,0.0002057116017522760,0.00018623847909357800,0.00018486787966260800,0.00019996499112419500,0.00020078914434965700,0.00020868671717956100,0.00021883032248113200,0.0001923349914935250,0.00018820089430580100,0.0001782002866899700,0.00019402705458324800,0.00017169601007378200,0.0001562038842009150,0.00016482982083845200
4343,7.4442066302683E-06,7.29259592008934E-06,6.35683042702285E-06,6.77507225362739E-06,6.10165812971042E-06,8.87863141832297E-06,7.30557284740657E-06,7.44815480516811E-06,8.15433808636494E-06,1.05889596462042E-05,9.8624154249032E-06,7.47753463408981E-06,9.07949893012802E-06,8.75157824006615E-06,1.22014919456167E-05,1.03800230404651E-05,1.05389183111547E-05,1.09621201202479E-05,1.86314451918224E-05,1.21167796236016E-05,9.46324291072231E-06,7.67634029750453E-06,8.08375059746119E-06,6.73744899935348E-06
4344,0.0004944143064721340,0.00044030568107890400,0.0004594470178647500,0.00044046595682667400,0.0004939334792288260,0.0004886398502868270,0.0005364931922514400,0.0005993711072987450,0.000594933792100052,0.000975887624582581,0.0008378364383829660,0.0006124174364037440,0.0008488495885058150,0.0007795561142821240,0.0011545752148315800,0.0008528060764612000,0.0009696323411539650,0.0010371078471477300,0.0023757146869091600,0.0014237307950722600,0.0008207786863181250,0.0005747758658231310,0.0007100474293062060,0.0004614252618424420
4345,0.0005198434917470810,0.00042967092977966000,0.00045120612038255100,0.0004394878414339060,0.0004938480847009550,0.000511676233737741,0.000568969538161581,0.00063020388436145,0.0005911988864404100,0.0011479649030807200,0.0008711398997807920,0.0006258137430869560,0.0009606835054586980,0.0008580363975728860,0.0013977067574424500,0.0009725084124764880,0.0011157767111204600,0.0012204031658837900,0.0030459090768711000,0.0016774997160309700,0.0009600466447547990,0.0006150016290101740,0.000842901125297735,0.0004581551722664290
4346,0.0001756133036323930,0.00015713719743820800,0.0001524985219354080,0.0001714657426734680,0.00016490607499573400,0.00017653702176131600,0.00019721874007344000,0.00022934560152754200,0.00020017200606625000,0.000382183080673104,0.0002943121141829560,0.00021449611752066800,0.0003314923839573320,0.00029923171201158100,0.0004761381213298720,0.0003388918683582650,0.00039084437420486700,0.00041575016524690000,0.0009727307697941100,0.0005438409242443900,0.00032475208260050300,0.00021560859512708800,0.00028485486566192600,0.00016588178625661200
4347,0.0005581945620305710,0.00047361721715622300,0.0005042896986230690,0.00048506253275305000,0.0004677749465963590,0.0004455465295870680,0.00046891561182652300,0.0004767893436689960,0.0005262318272696970,0.0005018587800988780,0.0005129729886035240,0.0006101363143048630,0.0005282632885523060,0.0006451899376640460,0.000644779836767646,0.0005434852383516890,0.0006650109675690280,0.0007627788009601500,0.0006631397380051010,0.0006849003476234110,0.0008668696000671800,0.0010938318440699100,0.0007178093408210660,0.0006361307218618910
4348,0.001665586247740150,0.001496895978768130,0.0015220011165633900,0.0015895411640464100,0.001417318163992660,0.0013596456532213200,0.0014407077325176400,0.0015983771885021000,0.0015932028467791800,0.0015777728955488100,0.0017199884772822000,0.0019045314552778900,0.0018825028965297900,0.0020972764482252700,0.002212002849155750,0.0018524294163102600,0.0022579397144661900,0.0023869013309793600,0.002127791358122360,0.002266924270824190,0.0027363558059436100,0.003308618806072060,0.002130085468306380,0.0019709039935115900
4349,0.0020226069259867500,0.002072527646039840,0.0018765097482625300,0.0022828031664231200,0.0017505268676103300,0.0017072423152751500,0.0019233718955482100,0.0026021084442606700,0.002090641891502790,0.0021985478341964200,0.002850857304113400,0.0027953193107374200,0.004184588105856050,0.0036055592145965300,0.004233937170561660,0.0035396090505311000,0.004119203475800830,0.003610613961366130,0.0034281476512987000,0.003955042941879540,0.004413594828172830,0.004389603492192350,0.0026425821760566200,0.0027038924678481200
4350,0.004055809061521610,0.003354286957322640,0.003043939382237670,0.0032829229795488100,0.0029256201281597100,0.0030801670097948800,0.0036249929521867500,0.006196220111987950,0.006677406037443730,0.007447024607808960,0.007711810582329820,0.007411508483728440,0.009124123963310890,0.009666282698032910,0.00967292049170757,0.008860461377315900,0.0079892243127486,0.013084094691535800,0.010127326951043100,0.00857438457094721,0.008699552574393450,0.008675564840709890,0.006677649645028440,0.006526036332663710
4351,0.004455049926191580,0.00328467529944618,0.002861837831563760,0.00314861575820075,0.002780379642954740,0.0029502697049466800,0.0036730132932784900,0.006973554603968620,0.007409362666820220,0.008485570138494540,0.008345318594632970,0.00832715396499243,0.009719765924411540,0.011336834737357600,0.01109901530066980,0.009732202940666300,0.008321879468342700,0.014948558535778000,0.011853580038842100,0.009472439448845160,0.010093948434899600,0.010321654405849700,0.007813578337028110,0.007422424045467930
4352,0.001919236794532350,0.0015156421420511000,0.0012269349763424600,0.0013736348955872200,0.0011636604434613300,0.0011747260739928500,0.001470732846092100,0.002846457041021430,0.0028780386351006800,0.0033108362764167000,0.003115357778216310,0.003361703858868150,0.003890359804234360,0.0046318487251078000,0.004470736350312210,0.0038379596784653600,0.0032847793106280600,0.005703614940028350,0.004889240716458350,0.0037887789815820200,0.0040973925923863500,0.004114982634844230,0.0030218571914546500,0.0028159125542903700
4353,0.0019215206846673400,0.001543035466744160,0.0012547698061197100,0.0013772693063495900,0.0011829051650836200,0.0012137808321136900,0.0015107734620518800,0.0027053711526690300,0.002712582382437000,0.003063835864826080,0.002898847745441230,0.0031742302644824000,0.003558628940772240,0.004466074092120450,0.004063113005462820,0.0038749278026124700,0.0031852202338758600,0.005111345492763990,0.004452830726485470,0.0035289774460951300,0.003771303180381150,0.003807615340344110,0.002803490101121420,0.0026292859935859900
4354,0.0005452223599926150,0.0006207146867608230,0.0004529539606092500,0.0004865061058395640,0.0003942377064561990,0.00033552145230314800,0.0003606855612258840,0.0006039386141456660,0.0005368343236850370,0.0005871625415305090,0.00044456592430167100,0.0007045950498366110,0.0008052514855275550,0.0008723557759881850,0.00077169934029724,0.0007045950498366110,0.000662654868298717,0.0008471916670654480,0.0010401165021397600,0.0007129830861441890,0.0006710429046062960,0.0005536103963001940,0.00038584967014862000,0.00033552145230314800
4355,0.0009692779137164020,0.0009616452923296570,0.0008492920357572980,0.0008335358899943430,0.0007515843340396040,0.0007469398544883280,0.0008360798523793690,0.0011492950752259200,0.001189967412675320,0.0011533376108522500,0.0011449563117700000,0.0012860273045192400,0.0013805206751177600,0.001505524042168900,0.001373974956963720,0.0013142314333206200,0.0013441109426393300,0.0014536856117136200,0.0015913715694089,0.001246760121174090,0.00127467845600189,0.0011032749540681900,0.000909631910228373,0.0008957980621998670
4356,0.0016622744736584400,0.0013156319815877600,0.0012938456668889300,0.001180226916702390,0.0011413630772574500,0.0012267338868618200,0.0015691277975419100,0.0019330881027747900,0.00227480766346109,0.0020084335116698600,0.002319666621775700,0.002004343225457680,0.0020570630642697100,0.0025508442261056500,0.00242283348991827,0.002491162039618100,0.0025950316100245400,0.0023094213622382100,0.002428134707202720,0.0019642355757101200,0.0022684192648783900,0.00205425051669107,0.0017792243283662200,0.0018753013141340400
4357,0.0010460986226415200,0.0008077514499661710,0.0008084284683180270,0.0007261994235319220,0.0007079444622797600,0.0007726631179653530,0.0009939416812771350,0.001204497626438020,0.0014241851332082400,0.0012166234232284800,0.0014243885469597000,0.0011999918951215100,0.0012308383566554000,0.0015671485448074200,0.0015020659813677100,0.0015614002548564200,0.001608179383349430,0.0014257033436740900,0.0014790913467513800,0.0012010653238335200,0.0014174750756849400,0.001273358993541750,0.0011252945338841900,0.0011906980012184700
4358,0.0013532610326816800,0.0008695033778395220,0.0008128287626767750,0.000721130691344666,0.0007102328620875130,0.0007570434281269810,0.0011671581493198100,0.0014816893809426500,0.001924621160472080,0.0016025554840498900,0.0019501449343962700,0.001478157442420630,0.0015304125680499800,0.002185802550860290,0.0021388736604287100,0.002321754487979670,0.0023067029368476100,0.0019393998141971600,0.0020903871469045300,0.0015310899363252100,0.0018966941046460200,0.0017549369702143700,0.0014677658019373800,0.001593964068318650
4359,0.0012178777182016000,0.0007497940149620140,0.0006879123270411890,0.0006083093374336950,0.000602069784935815,0.0006362565038118130,0.0010292929636762700,0.0013197562921379000,0.0017511839998973500,0.001450456675404920,0.0017780763785341700,0.0013170198505458300,0.001363971612319550,0.00199623928891398,0.0019615424959737800,0.0021456049257655500,0.002122969044577430,0.0017620021222771400,0.001913928541261810,0.001373453847103450,0.001718749395483330,0.0015977096812502800,0.0013211792944920600,0.001445131514787230
4360,0.0022815054667708600,0.001651286816935350,0.0016162587141434100,0.0014465298710098800,0.001413844230311130,0.0015320984696092800,0.0020943684296926200,0.002578334970076710,0.0031572503174508800,0.0026764970800223500,0.0031786041925477800,0.002569981429653350,0.0026401798235893600,0.003515053051677070,0.003395270511470780,0.0035908102732088500,0.003653825743077690,0.003166148151242360,0.0033365209654023800,0.00260309203178041,0.003129565054921230,0.0028405307612026500,0.0024577464244903100,0.0026310748263797100
4361,0.002433964915946840,0.0017912574999653600,0.001762579617247640,0.0015803620079681300,0.0015344711616245000,0.0016723663092701300,0.002257418308316740,0.002758866976184040,0.0033377524092737800,0.0028669070723602400,0.0033856102397070100,0.0027496667397507900,0.0028052448367734400,0.0037111160132689500,0.003568133483325100,0.0037565157056310100,0.003863971588758950,0.0033492528927069200,0.00352708173502371,0.002770367329035810,0.003319661767791870,0.0029951382656371300,0.0026054948782172600,0.002797974213700330
4362,0.0021806629448479900,0.0016933037721095800,0.0016970144595289900,0.0015258634521967200,0.0014817233301855400,0.0016217686357711200,0.0020811908824655000,0.0025121036156720200,0.002955297420229150,0.0025479842490991300,0.0029743391548199900,0.0025026655961056200,0.002552650933749160,0.003249511025699400,0.003105996229222150,0.0032221162488127500,0.003346298538227650,0.0029574021891114700,0.003071701018763170,0.002497425407615280,0.002945579418483360,0.002635496688329610,0.0023336491169862900,0.0024797062500587500
4363,0.0012209090569324700,0.0010216217471230000,0.0010481705423505700,0.000945758769735583,0.0009186826739882850,0.0010107176411988500,0.0012139987784364900,0.0014401168170798100,0.0016257201231948300,0.0014092201708323900,0.0016160768578815700,0.0014338370635328600,0.001462239925177770,0.001756822855759680,0.0016638015641584000,0.0016850533261802500,0.0017773917496305600,0.0016199714835042500,0.0016463649203877300,0.00141120822989807,0.001625513883623420,0.0014359500789484300,0.0013062032615879300,0.0013658143755558400
4364,0.00012846841913077100,0.00011686101219552500,0.00012276308351853200,0.00011115567658328600,0.0001080079052110160,0.00011941857643549500,0.00013397701903224400,0.00015581468292736700,0.00016742208986261300,0.00014617463309979000,0.00016388084706880900,0.00015502774008430000,0.00015797877574580300,0.00017686540397942300,0.00016545473275494400,0.0001621102256719070,0.00017489804687175400,0.00016584820417647800,0.00016388084706880900,0.00015010934731512800,0.00016801229699491400,0.00014597789738902300,0.0001373215261152810,0.0001408627689090850
4365,0.0019666468021315100,0.0017319541531533700,0.0017356461005727500,0.0016646009382956400,0.0017531964717179000,0.0017608607802529100,0.0022312888057634100,0.002593008809493320,0.002949179020445370,0.0025940158082570500,0.002460180252672070,0.002515281709459770,0.003172015824279630,0.002494407069473480,0.002415697192688250,0.0027011369245480800,0.0030951427946121300,0.0030657872795623800,0.003065959973144750,0.0027249091781930600,0.0028194760295151400,0.0023931869816133600,0.0022256107216578400,0.00183048804312715
4366,0.007336253303794870,0.004555506152275000,0.004775061917612620,0.004535115826099350,0.005292755408373440,0.005430846149044580,0.0061384339479311500,0.006471126090377100,0.006371833926848180,0.007491783114942200,0.006442132777268630,0.005097461581821410,0.004843716525325540,0.004972246244137040,0.0047482235618370900,0.005302295870304970,0.0050341338597648300,0.004806289958475530,0.006759462048086340,0.00537877336414929,0.007905727133354140,0.006288491563601490,0.004991068505691430,0.0042214079786274700
4367,0.003286615301673540,0.003205811038292980,0.003144284649783500,0.003057776123602620,0.0030478231540441200,0.003164950780793480,0.004161354291232060,0.005333996208623130,0.006352014973806110,0.005199568903656670,0.005946242293312570,0.005762568431435440,0.006763429038030340,0.005494693109372450,0.005447579545609920,0.0059530115323137300,0.006817725413722980,0.006534830370120300,0.006611935067991290,0.006442770034256060,0.006974723949806240,0.006227197917654180,0.005283850806755680,0.00428314190252774
4368,0.002379127464587970,0.002244896112364060,0.0022700464810040800,0.0019602782939739000,0.0019183719439858100,0.002223481401206470,0.0029384857464772700,0.00453398908579383,0.004941227304939120,0.004062528242486980,0.0055943320314843400,0.004657077846090260,0.00461079932387148,0.004099798552773570,0.004234603191045510,0.004477427330044790,0.0044665182483018600,0.004851284545074530,0.005464673961112340,0.005758759904621200,0.0074632289028115900,0.006921243366278410,0.005172840572747080,0.0038380294497484100
4369,0.002677201363894570,0.0027685360453502100,0.0030025251139602300,0.002414642388322770,0.00241966424792738,0.0025593409759092000,0.003472653980366760,0.005916810753023470,0.005544160657875720,0.005357434249507410,0.0047735886171805400,0.004754979315321780,0.0050155125214571500,0.005393834400692180,0.005559181748682430,0.006469920401122090,0.006350361981744650,0.006830552273945060,0.0061454444442368600,0.00618398983300028,0.007984983269821120,0.005803143018738440,0.003800693692492560,0.0040634776709269600
4370,0.002368901691891340,0.002283755299764760,0.0026218886741596,0.002077584694702720,0.002177525851760920,0.0025603379057059800,0.0030953320333337000,0.0038981611475415300,0.0039820012864985000,0.003607557408455670,0.00343000527914946,0.004172748622912270,0.003515177395635810,0.003794260167770200,0.004074085698163950,0.004427902657986540,0.003861106885532850,0.004039403591302890,0.0041061455817339900,0.004077209973144800,0.004215396029453230,0.003670456706747110,0.00302967596924224,0.002722877043496820
4371,0.0024502221180048000,0.002158933330730480,0.002195681898620740,0.001985796247399750,0.0021221995257532100,0.0026129077954935600,0.0028998661856073300,0.0027719019254184700,0.003268391358873230,0.0033534310596427400,0.003211960971840670,0.004411548231450990,0.0028960209574064800,0.003234345903151140,0.003949531760113820,0.004243391183088440,0.003307393994783910,0.0030603183910922100,0.003543286126658060,0.0036757631816604800,0.0035009469024564600,0.0032522457484624300,0.0030852902601323300,0.002358830705657850
4372,0.004157937682330020,0.0036219554898978000,0.003467179300129200,0.0031608399914809100,0.0032533876418779800,0.0033259773195039100,0.003784546568655790,0.00471197347956319,0.004758332915026330,0.004443649712500070,0.004282840468776770,0.005627150291521210,0.004614891010734480,0.004668122036249170,0.004321221903817710,0.00473574581309799,0.0050140991495036500,0.006570746940171590,0.005543300687279180,0.006257313865992150,0.006213568426957590,0.0056373246815147300,0.005619674253319770,0.00447402715805773
4373,0.0009565718915364050,0.0007949757766362780,0.000904413557915206,0.0007280557597801560,0.0008004005519575150,0.0010428364435862400,0.0011764537028243700,0.001241967254611010,0.0015809402569201400,0.001514898186135640,0.0013932226290103800,0.0020269924032224800,0.0013999671654542000,0.0014787470401143600,0.001838587436639120,0.0020591746392893100,0.0016099671206031800,0.0014434728250099500,0.0016134156266234900,0.0016743242650195400,0.0015034386268163000,0.0014062718183401500,0.0014337031921103300,0.0010373195835780500
4374,0.001134628639770170,0.0009556562451686810,0.0010076251593661400,0.0009214161966793920,0.001005056069478980,0.0011356447984179200,0.0012906485717928800,0.0015519079897792300,0.0017498291624241600,0.0020406103704149300,0.002298650106976660,0.0021506152830320900,0.0020673541163719000,0.00239937645051907,0.0022269331387044400,0.0023119146772335800,0.0027511536341067200,0.0022116552053870300,0.002437153255178810,0.002252496356888190,0.0018343569260477000,0.001833106776035420,0.0019521603671136600,0.0013744458729909100
4375,0.00022748035043686400,0.0003294011907513230,0.00036002586263782900,0.00035995669150616000,0.0003291417990075620,0.00031883558260886100,0.0003192506093988790,0.0002575862388358480,0.0003505669926020810,0.00033014478041677100,0.0002480581976684310,0.00025864109859381000,0.0002888853292561330,0.0003294011907513230,0.00042243382286630800,0.00027963397261539400,0.0001765199302796340,0.00022741117930519400,0.00021715684125524600,0.00014544564603727600,0.0001974263403866320,0.00020764609287074500,0.00030242529606038700,0.0002792362386082940
4376,0.0008962089164710680,0.0010209760668690800,0.0010696708272963000,0.0010239358151475600,0.0008788856975828890,0.000592837055559092,0.0007717605374439930,0.000891011321425173,0.001001785623170570,0.000907848751785379,0.000834895251882683,0.0007864040524845930,0.000871089594094032,0.0008369488161858280,0.0011374159429421800,0.0009167586726263430,0.0009821905355499020,0.0009781978663431810,0.000890685274383161,0.000793492837631088,0.0008142689387712110,0.000789342942237384,0.0009788020432857830,0.000812050634255724
4377,0.001116032796433420,0.0010092388459565000,0.001097556525095500,0.0010343299771201700,0.0010016268213401900,0.00114891404314967,0.0015993387789164000,0.0020486045134370300,0.0024697992937353900,0.0019307743384053900,0.002105682729095020,0.001927468523658890,0.002068954292053140,0.0022954924548641700,0.0022478079703384600,0.0019801978790714400,0.0022498553633733500,0.002105805078745690,0.0020193454904906600,0.0019425321533610100,0.0022311434678446000,0.0019048530037443500,0.0015419082056605100,0.0013723956009058500
4378,0.0009501778666938880,0.0008250332429012230,0.0008764636549657230,0.0008058929229610990,0.0008022239184945450,0.0009094585884116320,0.001474757418226820,0.00208286226763275,0.0025815761443279400,0.002151870586681670,0.002264942637470940,0.0020482262664898100,0.002189675003656080,0.0024128207545078000,0.002294901622688630,0.0021618551643982100,0.002414222855622610,0.00233660199382135,0.002287245024596760,0.0020323615944735800,0.0020642437703588800,0.001625288868808990,0.0013093253477496700,0.001155659980683000
4379,0.002949588265685240,0.0024733089772149200,0.002360021869408630,0.002218143099074090,0.0028365039599099700,0.0026056462106121400,0.004289332293872740,0.0065065245657003500,0.008480975239709860,0.006898236395571050,0.007268738662511980,0.006718688450626130,0.007219700164012740,0.007938636477779370,0.007387284711047700,0.007102367468089000,0.007786653050198380,0.007620916683793440,0.008260087650022340,0.006575576687755440,0.0065410557368136800,0.005270636663083350,0.004090818602051380,0.003336935389393150
4380,0.004922740914550340,0.0046599204282491700,0.0041610398640370400,0.0038020189903232800,0.0038731046516852000,0.004131178055626980,0.00596362538922358,0.010188914094987400,0.01144052870356980,0.011196701678822600,0.011685883477456000,0.01107894604860420,0.01107685953920820,0.014847351536838400,0.011481481428427400,0.010994703014817600,0.01223579917336770,0.01271276822069680,0.012336841919840500,0.012007677330391300,0.011625642968404000,0.009874744035132270,0.007945249688407620,0.006773995070921350
4381,0.003096838815043190,0.0021292778227875700,0.0018889359816465000,0.0018417358642897200,0.001795603816628610,0.0022112279656036500,0.0028645110698591700,0.00477354768262015,0.007407735610565180,0.0061509087617740500,0.006678022931748480,0.00694849192974393,0.0062025265899703400,0.01092576142672780,0.0078027995246202700,0.0052541348606332600,0.006873596023905720,0.006735220808142370,0.0060857960796989500,0.005828788566929470,0.006125386259498200,0.00575556829713646,0.0038829135992844600,0.0033275878956747600
4382,0.018717656150126100,0.011250827443903500,0.009572293270319240,0.010322918535421900,0.010345551020496300,0.01163063797198400,0.015842537261416300,0.02263963770256660,0.028419393622923000,0.026181084784583400,0.021931897328218700,0.025091064913260100,0.030435110041947100,0.02508346495893940,0.026106741108837200,0.02328872407840360,0.024578862140968100,0.027250994473727300,0.028242264278199500,0.025452632774527300,0.025926648212507700,0.026427212580051400,0.019980947389475600,0.016338216987346700
4383,0.020037292025705400,0.011613316816984300,0.009926293345742270,0.010609339205592900,0.010653064212769600,0.011789144951672900,0.016055716189939500,0.02399076714974710,0.030383244154040500,0.028464099170086000,0.0234334212185668,0.02683526122971100,0.03476347552780210,0.027584394127509500,0.027835603255279900,0.025599999501742500,0.026457320574095700,0.02976477206774990,0.03016609376925220,0.027152452952837000,0.02775518234425450,0.02822798937715760,0.02137268910668480,0.017267245465603800
4384,0.012335216109008200,0.008337941035903190,0.007379727860168220,0.007781566470097270,0.007952569672694520,0.008756123160374320,0.011750016678030300,0.01774414290094230,0.021448013762372400,0.020156410002712300,0.017655600567389800,0.019289391989458600,0.022106949537646500,0.02060591232100760,0.021174167172100000,0.019660547272092700,0.0204408241698213,0.022125448842950300,0.022319009951212000,0.020459133603825100,0.01982335116465830,0.018705219882573500,0.015789771965662800,0.01229120609862600
4385,0.007672340095730430,0.0070865652477936300,0.006132286184728650,0.006721413240356130,0.006924425037276760,0.007874237638245780,0.011003362173223400,0.014284528976177900,0.01549086013596670,0.013988136491990600,0.013905690018978000,0.014413788562477600,0.015029643965428900,0.01510267533114620,0.015734631993308000,0.014072440899927700,0.015068458298984600,0.015370892574875100,0.016097267906615900,0.01497260377219150,0.013938682555483000,0.01266168699157020,0.011934695222564400,0.009338845173378190
4386,0.0038620702335463500,0.003860700145280210,0.0033541895653818800,0.0036528930976160100,0.00370183667821281,0.004213186884357900,0.0058131186700156200,0.007422618803883520,0.007565209184785430,0.006613722701244680,0.006448606354099270,0.006159663110492070,0.0063535521729983500,0.007068673098301650,0.007162977540701120,0.006388185503671360,0.006744800809749070,0.007168216198762070,0.006961371369354170,0.00736819947732757,0.007511031292270040,0.006630363161556690,0.00656053953525076,0.005204299756376480
4387,0.0039018953571202400,0.0038350243842035600,0.0033681932557833900,0.003391228429347290,0.0033319765815540700,0.0037563170541637200,0.00513153997633588,0.007643122569919090,0.007966972400456450,0.006341099637383160,0.005313946467262180,0.004123673768214300,0.004867219975695810,0.006777744086113400,0.006673200133358970,0.006534554906122010,0.006449748314452850,0.0073991395846598500,0.005924908854368800,0.007879112135272390,0.008672810270434790,0.007051222253389260,0.007601482764284680,0.005506208898343190
4388,0.003304708268283060,0.0030108533778367900,0.0027316079588684100,0.0026631158860009700,0.0027335468422270500,0.0028340252900081900,0.0032673819650560300,0.0045194699165589,0.004545143757354350,0.003977357817329540,0.004018740709042060,0.0031162051940074900,0.003111148758305500,0.0043347748425748,0.006203144557710610,0.005225300809491670,0.005938821177232460,0.00569813968921447,0.005324669919143620,0.005372566009488900,0.0048584340372798500,0.005324504001925380,0.0047110464017289400,0.004119676885383970
4389,0.002088383875905570,0.0018125104866469700,0.001760402542467980,0.0017375290087179200,0.0018057947651385700,0.0019158292266573500,0.00227858531842344,0.0030774724804189200,0.0030575491325944700,0.0029563100668959700,0.003087580977558630,0.0026628987998524100,0.0025879285457101700,0.0031565218283239700,0.003873182410480180,0.0031342868734367700,0.003496013363492420,0.0034555520040574200,0.003335787130683900,0.0032239516208453600,0.0028227255449301600,0.003262726713581230,0.0038118018910509900,0.003161448619686720
4390,0.005150545186104290,0.004743046700974750,0.004469980007640400,0.004403250957894390,0.004610625469544470,0.004927649506142920,0.006592170877456330,0.008454259339322640,0.007873617987762430,0.007770144553595270,0.007132887303826540,0.007212293893657570,0.007717988784575990,0.00787066222047948,0.007415452780061160,0.007133175841575110,0.0078058663514171900,0.008956716982196780,0.008765008220112780,0.008032152177492030,0.007582908927688270,0.007655301709535630,0.008556557522525030,0.006865835226846580
4391,0.004889016502188290,0.004376213263329400,0.004158022736219490,0.004256010451984030,0.004371394957856860,0.004682977492520810,0.006254540762909820,0.007676401023045890,0.00722199906841211,0.010260251595487800,0.006001678689805190,0.00661420688340106,0.007045960841676200,0.0070985464285145100,0.006795959421995490,0.006734710624462700,0.0074310254646091000,0.012919152989865600,0.009527905256153880,0.0077317081270881100,0.007401975487753450,0.007825395760228720,0.008645502092052170,0.006208767551332140
4392,0.009964738078006500,0.008687686699192860,0.00805263228302687,0.00787752202926635,0.008320716282180720,0.009095691303053160,0.012802768829006400,0.017117622560476500,0.01793343930258270,0.01922353678834830,0.014531815874976900,0.01630256475448750,0.017286838538120500,0.01772610078709230,0.01637222558551860,0.015615138097451100,0.019590121896640500,0.02534232202712530,0.025610100041846800,0.01906496141321210,0.01707433657062980,0.018893414126702700,0.01642957031301740,0.012381299302690500
4393,0.012444563472189900,0.00946453382427546,0.008436131713122970,0.007750735859991430,0.008285869325184400,0.009031526762603880,0.012991506380909300,0.022581691399074000,0.029983245421580200,0.022376137011213500,0.026009453947364100,0.027582255874898000,0.027396779458262800,0.03184852294210200,0.028879545162100800,0.0267990259554012,0.03767110310426800,0.033629342669656100,0.05045700915429970,0.033221173508091500,0.026766543489076800,0.03298809772630290,0.020234457094218500,0.017847633672659200
4394,0.0029713576374559200,0.0028186557032529000,0.0028395449338328200,0.002699171255294740,0.002626969095304560,0.0025389692886469500,0.0035351433006484200,0.004420948611081820,0.004624795042502040,0.0049356796990799000,0.004984090268301820,0.00481373829214901,0.0056136961753310400,0.0055566343687743500,0.005515490245797630,0.006079255268769710,0.004970740738050200,0.004895185017989000,0.0060816069778004700,0.005937026821269740,0.004643415328178130,0.004569281422497250,0.005840762677307270,0.005234054579291110
4395,0.005526153622496550,0.005228810438815460,0.005127857962023660,0.00505975606952093,0.004687832126275540,0.004905291582042210,0.0063000731061657,0.007302060390112660,0.008610579410176030,0.008491020814758230,0.00902297426251928,0.008200272886311040,0.009387060509125910,0.009107494984507710,0.009041059846076820,0.010059515027403100,0.009585615848356130,0.009900895587417820,0.010740399904275000,0.01131727919257430,0.009074874168510250,0.00902691025699677,0.009072217194193310,0.008055124344408790
4396,0.007056083216182450,0.0064648093431336700,0.006139039901814940,0.00620021770717659,0.005751523421908580,0.006305886181857420,0.00764760979624745,0.00885250339588536,0.010784700210513900,0.010276098988233300,0.011593030423329500,0.009696275604493600,0.011800803826154000,0.011047684635945000,0.010280429099294300,0.011173393682726900,0.011810540035189200,0.012828642145911200,0.012327324114982800,0.013426945074299600,0.011483430063798400,0.011206562695136900,0.01097756405479900,0.009291616811434130
