cellid,smsout0,smsout1,smsout2,smsout3,smsout4,smsout5,smsout6,smsout7,smsout8,smsout9,smsout10,smsout11,smsout12,smsout13,smsout14,smsout15,smsout16,smsout17,smsout18,smsout19,smsout20,smsout21,smsout22,smsout23
3202,0.0011813191715170800,0.0006910678306091530,0.000674600130480871,0.0006148633786695350,0.0006991433818065540,0.0006188163076748650,0.0010704227016611900,0.004203991395549090,0.0044590477487836900,0.004557468557755500,0.004700139051776370,0.004710066570068590,0.0061798834572669800,0.006114246001978380,0.007727161122483280,0.007830240280253240,0.0064055479733865400,0.008828026401628950,0.00664901067127165,0.006198720327895210,0.00801432549597527,0.007391159310877590,0.009189052253632480,0.004583519204822700
3203,0.0019189367167715800,0.0013689564960456900,0.001234284305583950,0.0011574840444081900,0.0011461374816540900,0.0011881842212240000,0.0015943987767433100,0.0067533284706633400,0.005843234484967820,0.006570881024802160,0.006146062316643390,0.006627431789536550,0.009643372070739700,0.00865921390635071,0.009862982435087980,0.010451361442025800,0.008547650592048530,0.010870368753399000,0.008599577304671710,0.00748713458444973,0.011633870187435700,0.011681972753059000,0.013843280150879000,0.006279547442310640
3204,0.003052802667432450,0.00186925033484076,0.002325056856244310,0.0018253147489406800,0.0019598792456904200,0.0018361999101481700,0.0028167998385354400,0.007348847801575330,0.00791991705955803,0.009901245582698320,0.007656812200611280,0.008853882167199240,0.01475200618754550,0.011440395335912600,0.01301662877732020,0.020504305207958200,0.011789231624277700,0.013160824881257400,0.011226710529454900,0.008917455369535940,0.016048000593494900,0.015022876618793100,0.02200836877080000,0.011171428948477600
3205,0.0038196574289015100,0.0028274416389890500,0.0031867851223235100,0.0020226731601425900,0.0019490653781461400,0.0018167699699834500,0.004081742520615180,0.021202846394887200,0.022789338175435500,0.022606172996034000,0.024308078120886600,0.019012962657630500,0.01935486596134520,0.03008166320990060,0.030095164706466000,0.08662026684220230,0.031997515236878100,0.040652007542928700,0.029053023080281000,0.02924266092454140,0.027612432241079500,0.03106734055426090,0.0339547193836431,0.012867228480511400
3206,0.00041327081327454200,0.00012005778739730400,3.72878908729631E-05,0.00033256993452674300,3.72878908729631E-05,4.61130807814108E-05,0.0012723835267717500,0.003857259451251950,0.005210503628943180,0.00517102866099419,0.004727392039492380,0.005733670284654500,0.004778281513934270,0.006059614150099690,0.004276127929695620,0.004012190961444860,0.006315842486088860,0.00874211379500684,0.007439086423034960,0.005190621580535100,0.004538774015460450,0.005886092782341540,0.004374186906486950,0.0032398997460095200
3207,0.00020896108633213200,0.0002015826178937620,4.76750706881108E-05,0.00016456844165201800,0.0,0.00016456844165201800,0.0005747625753773400,0.0038902389332444100,0.0037617659664357300,0.0035601049367829400,0.004358200815891760,0.004732336990849300,0.004187711872367330,0.006578067129783080,0.004826816752627300,0.0029930178873148800,0.0047939565209057200,0.006739328615080270,0.005632089460868930,0.005402403182069550,0.004784287218957050,0.0031238621278329400,0.0037382570778408500,0.003148259776009740
3208,0.00046039821785654400,0.0003598426394865440,0.0002412106053130060,0.0001447209786193130,0.0,0.00014472097861931300,0.0007386898525314620,0.0036807744475003800,0.005033160736141930,0.0030878209166182000,0.0038683179285848200,0.004412000277261040,0.003947869534645250,0.007580901031344270,0.0076028079687702700,0.004480199486566660,0.005697018325500070,0.008694333285949760,0.0060349657213412800,0.006368997592393610,0.005133227508032420,0.004774875451345840,0.003870811638093820,0.0029744580181311700
3209,0.0007733031767274900,0.00030043577348493100,0.0003097950968718880,0.0,0.0,0.0,0.0007924896143150630,0.002836575742174220,0.0050464888232060200,0.00347512879138019,0.0029503050868880800,0.004124428455902110,0.0030768183116077300,0.007567712899878960,0.007920935187471100,0.004989158759637480,0.005539499265952790,0.007944481443729310,0.005759864348512030,0.005708920900130010,0.0037142995281875100,0.005337320508850590,0.003273207453452770,0.0029288565667634300
3210,0.0013098444584685700,0.0002284928328820610,0.00023906555776851900,0.0,0.0,2.96132066121103E-05,0.0006202236021327460,0.0026460279202799100,0.005060948890001610,0.0038269983382538400,0.0035697353659789300,0.005268544547179970,0.005025145333580350,0.008908926651570660,0.007457052715894970,0.005109410575611650,0.0052411734965746200,0.00797334480756522,0.0056944470651573600,0.005242157414499840,0.005190627413938850,0.005848974343989070,0.00389485256128,0.0028694270813249900
3211,0.0013809084502237600,0.00032860038478016300,4.20177446602526E-06,0.0,0.0,4.41429294147749E-05,0.00017698331212039000,0.0019692344488353000,0.003428228984939930,0.0032362691101766800,0.003777510905485720,0.0050935514506133400,0.006379114678084400,0.006181184527528710,0.004309230355965410,0.003990348615576580,0.003252941159129950,0.00483130749837409,0.0038607194708068100,0.003204371269476590,0.003983865590009440,0.0035575050292252300,0.0032358554516547900,0.002600594107891660
3212,0.0005106060241218900,0.00013832079572567400,1.66808028337867E-05,0.0,7.41273710232911E-06,1.66808028337867E-05,0.0003448775191176710,0.00034258695918184600,0.0007699407278338280,0.0010420076349849500,0.0009928851393862160,0.0016203669256350300,0.0014341090706975000,0.001142737416370740,0.0013011210267777300,0.0007586028603059530,0.0010065067694725300,0.0016183790612295700,0.0009659701119414270,0.0010812426338999400,0.0009706217462693900,0.0009570124190722980,0.0009663745634017740,0.0007742111127828050
3213,0.0009593352174220790,3.05698853325792E-06,0.0,0.0,0.00023424280093696500,0.0,0.0008353522817607420,0.002269151074602980,0.003173685530561900,0.0035778436024487300,0.0031191871331104100,0.003945989901820020,0.0033966848466607500,0.004156736242595060,0.00462213588241728,0.002741367843786250,0.0027737695563269700,0.003215426851036610,0.0033942585041789700,0.004225850067522580,0.00431570128574877,0.00803714500105844,0.0025778910090618100,0.0017852350424149600
3214,0.0018914571933417900,4.52979882473695E-05,0.0,0.0,0.0003343010783411220,0.0,0.0014658603513929700,0.003785925696154900,0.005707891961221880,0.006023275176259780,0.005243862047930560,0.007344070293246110,0.00550471281339173,0.007248124104805840,0.00834853978289705,0.00504059924044743,0.005160415090514870,0.005594457630664100,0.006557763395897110,0.006813919413965250,0.007196450588114750,0.012488664644550000,0.0046980759789749000,0.003099595049362940
3215,0.0005021664325030500,6.5504206854937E-05,0.0,0.0,1.21153927986966E-06,0.0,0.0002508117833236250,0.0005367038823816820,0.001962004279890180,0.0022452371237132100,0.0027354360245627100,0.005929994637276140,0.0026078142234972700,0.0026138107152381300,0.003960987511248950,0.0018342468119659200,0.0025321871238386700,0.002624065186952150,0.0008228932481644400,0.0013487114599432000,0.0010518884216505100,0.0015860505143470500,0.0017655130170097100,0.0010084807434018800
3216,7.75411130852715E-05,4.78518770360808E-07,0.0,0.0,0.0,0.0,0.00027128410348158200,0.0006976802619938230,0.0010764095854591300,0.0013165221676264900,0.0018123114296147200,0.003400840778726650,0.002050089779822410,0.0009782757152011690,0.0024819234204391800,0.001832861677425540,0.001583368678608140,0.0017089157018416400,0.002126583241589820,0.0013256625472126600,0.0005064405445879270,0.0017841836283434300,0.0019122982960295700,0.0015061673437757500
3217,0.0001174330246845220,0.0,0.0,0.0,0.0,0.0,0.0001403986950423600,0.0010546794402250500,0.0008821914561870750,0.0007158511589766900,0.0009624271580438220,0.00152419464598251,0.001840545902678150,0.0007489279701951810,0.0020298174353314000,0.000839802686516728,0.0005504827519443490,0.0007330947990976130,0.002060678713369310,0.0006622540258162050,0.0004066248988670720,0.0010657593004384300,0.0009770554710509540,0.0005827572280769190
3218,7.95834178114969E-05,0.0,0.0,0.0,0.0,7.69951702932887E-08,7.01603181441138E-05,0.0008098636353704210,0.000881318131693177,0.0005707682252417170,0.000536253570584438,0.0013956790981423600,0.0015654885900778300,0.0005130360781233820,0.0012398468171512200,0.00038512476191153000,0.00023994574226795700,0.000126366123349793,0.0010379677934377000,0.0005231149790728250,0.00018810571628693600,0.0003162516707978270,0.0010947782979842000,0.0006776884559887670
3219,1.65006292615264E-05,0.0,0.0,0.0,0.0,6.52786098827898E-05,0.00010710632930197500,0.0006311403868113710,0.0004099613340375720,0.0008113709842738220,0.0011681737210917700,0.001018065321053310,0.0015951084300119500,0.0007995624354032150,0.001282479686147950,0.0007209579844509880,0.001880563683476530,0.0012247638873139700,0.0016006769354414700,0.0008425446856214540,0.0011056193406024300,0.0023246525929415600,0.001975281385293850,0.0006775744611368580
3220,7.53738642617529E-05,4.33925080780225E-05,3.29342614418945E-05,3.29342614418945E-05,4.32453134971051E-05,0.00015996579874511800,0.00016306333109008100,0.0007434572672065440,0.0006204490418485120,0.0012405362557642000,0.0021492215796448800,0.0013582928450486900,0.002318720110222210,0.0012788303494599600,0.0017595857219572600,0.0014156057157400900,0.0037286112367512200,0.0023296157842438000,0.0027118178383644700,0.0014996987150635900,0.0021456129044376900,0.0035793080236894600,0.003415064415582370,0.0013106802446759400
3221,0.0009769067340306900,0.00039775572464366700,0.000306314885172882,0.00026662695447867000,0.0004400130117718200,0.0003582269418122360,0.000746795663901298,0.0018398208357788000,0.0028737545877086300,0.0018799949070441300,0.0024195671593949600,0.002912719501498820,0.0035879693684699400,0.0034999777963540600,0.0025825224392677000,0.0023548187151727800,0.002891832370809870,0.003586908853379400,0.004032367500925160,0.0033784544512414100,0.004299355990971490,0.003612341221624390,0.0029129727993496100,0.0015958271559968500
3222,8.12813556329342E-05,0.00019376832395745400,3.6106284849206E-05,3.6106284849206E-05,2.19679678681805E-05,5.19344455123992E-05,6.5453194969741E-05,0.00028083932312294100,0.00047231802101572500,0.00047392710487670700,0.0004661584286695570,0.0005386601873603980,0.0006899937752335970,0.0005070846258551980,0.0007178197005608470,0.0005621976688072010,0.000732159107466604,0.0008312278712961480,0.0005324322810877140,0.0004346834121267230,0.0007244102164006350,0.00041405512426827500,0.0005747466870684240,0.00034619197313031700
3223,9.43838780658195E-05,6.41045006967337E-05,2.64367872460121E-06,2.14775354499619E-05,0.0,0.0005561277299442510,7.29063426158576E-05,0.0001677192687091610,0.0008019135199692520,0.0003799021770126500,0.0003214695749133400,0.001345043894677620,0.001296978919354270,0.0005690797901779880,0.00045660047798062500,0.0005443468705478830,0.0002898084515403540,0.0005132348912151770,0.0014327223442499700,0.00013479635346602300,0.0003442972384126610,0.00033048601127148000,0.0003412243708100280,0.00011784229613541900
3224,0.0007869131205684950,0.0003386450456438130,0.0,0.0001693225228219060,0.0,0.0001693225228219060,0.0006175905977465890,0.0010168380648389200,0.0009989511862251330,0.0015282765261082200,0.0021923197667910600,0.0007806080555708730,0.0008679703855268980,0.003966602259968530,0.002870512785986160,0.004144938631510490,0.000889328156944263,0.0026236038910094400,0.0022039015804072200,0.0008368366563083280,0.0018741295646571300,0.002411565825352800,0.0019935285517392100,0.0006772900912876260
3229,0.0005850166068679730,0.0002332598456836070,0.0,0.0001166299228418040,0.0,0.0001166299228418040,0.0004683866840261690,0.0008285984496499210,0.0007279985768315060,0.0010910643689177800,0.0017672388103612100,0.0006198236584290890,0.0005963256377698830,0.00294484706968116,0.0023625774143275300,0.0034131266787591400,0.0006095016613307480,0.002147214611326260,0.0019026457347407400,0.0007053805150276850,0.0014183360756393700,0.002004232641362730,0.0014146020903214600,0.0004665196913672150
3230,0.00022208189421264600,0.00011012739571918100,0.0,5.50636978595905E-05,0.0,5.50636978595905E-05,0.00016701819635305600,0.00022944107152841500,0.000278813278651209,0.0004448382155194670,0.000506952819026763,0.00017092990735105500,0.00027615233258743900,0.0011116602359974600,0.0006229784447135400,0.0009051884234638860,0.0002769861758769250,0.0005673384090138940,0.0004031405749199210,0.00017067240190162400,0.0005018884323486530,0.0005106070245753320,0.000608361622519266,0.00022354284156081900
3280,0.00013819834979616800,1.49186943922047E-05,0.0,0.0,0.0,6.0285706943296E-05,0.0001795764550434790,0.000120953314198656,0.00023929784233667000,0.00016101331695685700,0.00034698283092851200,0.00038408168818417800,0.00036296048781667800,0.00040155523314068700,0.000301843757675853,0.0003108613439725810,0.0002618498877270730,0.000527251237482129,0.0003934199135246670,0.0004801455082380210,0.00036882340172372800,0.0002738852470358310,0.00024273708153427600,0.0002780126559664370
3281,4.19085357664773E-05,2.26296043365588E-05,0.0,0.0,0.0,3.39444065048382E-05,0.0001190046102372200,0.00013098166407485100,0.0002666496256489020,0.00013616914470360800,0.00038207311283502200,0.00019924055871907400,0.0003981581749005570,0.0002690972809458780,0.00020195468200360900,0.00015522448224538400,0.00018370381888005100,0.0005199068754670950,0.0003765566388703580,0.0005351574960696280,0.0003504881342315650,0.0003226967513134960,9.64889353435014E-05,7.26119338099775E-05
3282,3.20413614545333E-05,2.06498846034402E-05,0.0,0.0,0.0,2.77752232570411E-05,7.04819302053051E-05,0.0001427046637331580,0.00028722799771557600,0.00015978868325480500,0.00035100910479512700,0.0002386002193561500,0.00037929500589061500,0.00023068873747797200,0.0002005713831132540,0.00016295589105041500,0.00017727136006263600,0.00046993560959259200,0.0003211397459026960,0.00043508037265529100,0.00028872558540364300,0.00030506400683624900,0.00011084650604589200,8.68203516379117E-05
3283,4.69057676372486E-05,3.07351386639811E-05,0.0,0.0,0.0,4.36935290721409E-05,9.86298931221587E-05,0.00018142927487258100,0.0003826723433708690,0.00020318930538237300,0.0005046752047889580,0.0002975657351330310,0.0005358471741194420,0.00033315873130840200,0.0002721893165517720,0.0001897359569820530,0.0002473777924466740,0.0006866448418966000,0.0004771977089329850,0.0006528069008152400,0.00042176638689080600,0.00042647530859073900,0.00013629037148768800,0.00010333881482209100
3284,2.10226283375505E-06,1.4015085558367E-06,0.0,0.0,0.0,2.10226283375505E-06,4.20452566751011E-06,7.00754277918351E-06,1.54165941142037E-05,7.70829705710186E-06,2.24241368933872E-05,1.12120684466936E-05,2.31248911713056E-05,1.47158398362854E-05,1.12120684466936E-05,6.30678850126516E-06,1.05113141687753E-05,3.08331882284075E-05,2.17233826154689E-05,3.01324339504891E-05,1.89203655037955E-05,1.82196112258771E-05,4.90527994542846E-06,3.50377138959176E-06
3285,3.38686949961336E-05,2.25791299974224E-05,0.0,0.0,0.0,3.38686949961336E-05,6.77373899922673E-05,0.00011289564998711200,0.00024837042997164700,0.00012418521498582300,0.0003612660799587590,0.00018063303997937900,0.00037255564495747000,0.00023708086497293600,0.00018063303997937900,0.0001016060849884010,0.00016934347498066800,0.0004967408599432940,0.0003499765149600480,0.0004854512949445820,0.00030481825496520300,0.00029352868996649200,7.90269549909785E-05,5.6447824993556E-05
3286,0.0001202395971303270,6.43270352987339E-05,5.18645235016232E-06,0.0,0.0,6.61840686945166E-05,0.00015862983977717700,0.00029233608907023900,0.0006087101687456340,0.00036583855640854300,0.0007829966019443900,0.0005087069099655940,0.0008662028496266600,0.0005831564671092210,0.0005184241548938270,0.000354879947066469,0.00043659996039089600,0.0010393275887690700,0.0007513433063347320,0.001060473631834450,0.0006912875781070790,0.0006376419898734220,0.00021280164638221700,0.0001908370731435200
3287,0.00014232947043322100,7.85551647918569E-05,3.82484274151917E-06,0.0,0.0,7.11164766421127E-05,0.0002787745009133410,0.0007235783508750880,0.0013275299306087000,0.0008438556023238010,0.001331224343515620,0.0012766426216352700,0.0014768853466801700,0.0009788614589298720,0.0009663272128196960,0.0010414598069918300,0.0007526119035186740,0.0017467143035324400,0.0011578693712807800,0.0014541680749496600,0.0010602699621160100,0.001220714235477050,0.0005816301543860590,0.0004964624851621240
3288,9.6997334618776E-05,5.59802584658194E-05,3.20751629469871E-06,0.0,6.25585213389762E-06,6.73421610014795E-05,0.00016938767587095400,0.0006098708834116640,0.0011082988031592900,0.0006799873000250450,0.0014985487202322500,0.0011345492348454800,0.001044350399856370,0.001406995022452630,0.0009610599101291520,0.0010343338641080300,0.0006521203886166050,0.002321675973658770,0.0015880384473635200,0.0015301839122978200,0.001057016089654040,0.0010817558782311000,0.00034011186305414500,0.00023234786230217000
3289,0.0002715829026537400,5.09433234530532E-05,2.41861977223971E-05,0.0,6.79544315853632E-06,7.57816738051153E-05,0.0002554366697062830,0.0004160791376163000,0.0008436421593690810,0.0006137253732364950,0.0011239408384716400,0.0007019524743093810,0.000916290823723875,0.0008942761693246920,0.000695795198816411,0.0006328459551742480,0.0005428041348744690,0.0014366949362198500,0.001128393734559160,0.0012131679248910100,0.0008839672335753040,0.0009868095548170290,0.0004726649414670470,0.00017412697369844900
3290,0.0012010508317712600,0.0001355381064180880,0.0002050670017337400,0.0,3.69377787451193E-05,0.00016585141122141900,0.0008385231589804910,0.0012926720640872000,0.0024917541282978600,0.0026276130160556400,0.0035546018224603600,0.0023980024268369100,0.0022879769962736000,0.002512283698838620,0.002429938310126880,0.0022185793145088500,0.001519961760266840,0.0031858340104097400,0.0029232166001012600,0.0024272412284298700,0.00257187324455405,0.0031962982733955300,0.0021685141903139900,0.0005488706694014980
3291,7.05075310639112E-05,0.00028229002737236600,0.0,0.0,1.29388828984394E-07,0.00012869088693849400,0.00013788351841300500,0.0006912339426770090,0.0012429433595440600,0.0008042628568642800,0.0011955378253943100,0.0014596962710646000,0.0005079272786478130,0.0016341532558699800,0.001128805850724910,0.0014365060998882500,0.000571134411137429,0.0022161672288174800,0.00161567573968565,0.0009032354321724660,0.0010467375781301200,0.0009927346726758400,0.0003430715748821660,0.00026376183439003
3292,6.63962008679416E-05,0.0002987829039057370,0.0,0.0,0.0,0.00013279240173588300,0.00013331776526345100,0.0006831152462983850,0.0012429448238618000,0.0008076919735272070,0.0011583008519583200,0.0014627201482167800,0.0004710302329228970,0.0016424678270916000,0.0011397205133504200,0.0014499188084121300,0.0005680452520704760,0.0021897335614557000,0.0016087443631300600,0.0008476247288525460,0.0010406040400925700,0.0009757839298073320,0.0003371871041318780,0.0002671608940544690
3293,5.58076117284996E-05,0.0001739647792826710,0.0,0.0,0.0,9.12955209823577E-05,0.00018277323584223600,0.0005363463708662100,0.0010407959668455100,0.0006313303731569380,0.0009562551172395580,0.0010598207908336200,0.0005769026390920270,0.0012429371164184700,0.0009011984720528690,0.0011562913713054500,0.000507994261126156,0.0017468037272263000,0.0012205520084891800,0.0010758266574754,0.001030664157769560,0.0011039154449639400,0.0002553001618622250,0.0002267561703301220
3294,0.00025646421034760200,0.00013824570063103700,5.30033358338677E-06,3.05225988191084E-07,0.0,7.39281730613856E-05,0.00032802648951413300,0.00046490364358105500,0.0008859990290373850,0.0007185869343425520,0.0008694237540227330,0.0011941971283627200,0.0006525343051160420,0.0013324077789921800,0.0010986408108341700,0.0010915229222760600,0.0006046335093116290,0.0014685645925278000,0.0011737459038754800,0.001040877654941570,0.0011469163208834000,0.0009936128248491770,0.0005492413868763830,0.0005918069739767250
3295,0.00021839760021839400,1.78851684419954E-05,1.82532382230916E-05,1.00974923197064E-05,1.08335285063445E-05,2.85294314803376E-05,0.0004830779008534270,0.000328806301772875,0.0004477997138929080,0.0004874856470061670,0.0006165017230838780,0.0005977710720565440,0.0006533090494255230,0.0007237983646902630,0.0006855541864226610,0.0007192205437240160,0.00044108501828767100,0.000698619238960606,0.0007505557607712690,0.0009131597271294760,0.0010179192229556800,0.0007896648131196830,0.0005097166542062020,0.00046946916756962000
3296,0.00016182937785030100,2.82900327704173E-07,2.43436075707555E-05,1.04847039163558E-06,0.0,3.12691625227254E-05,0.0004960388326665750,0.0005245989158297710,0.0006146254968826140,0.0009136279287136960,0.0007831632103143310,0.0004686913089991850,0.0007952135519958890,0.0008012127596575670,0.0010236661543554000,0.0008865390558438960,0.0005859319249855760,0.0005745325325496620,0.0009641505180022980,0.0010837320088972200,0.001465533040586980,0.0014331503685311400,0.0005553399012165230,0.0005533881307481470
3297,8.03271896829403E-05,0.0,2.00817974207351E-05,0.0,0.0,2.00817974207351E-05,4.13221827071599E-05,0.0002846209274873610,0.0003695824686330600,0.0006460932810605920,0.00044527530685324100,0.0002232169473594660,0.0004074288877431510,0.0004275106851638860,0.0006850982880363730,0.00034950067121232500,0.0003695824686330600,0.00033752898885141900,0.000556111584748125,0.00044990965831600000,0.0007781699442419010,0.0009986839121659790,0.0003070199006394750,0.0003614723535732310
3298,0.00012172564458835600,0.0,3.0431411147089E-05,0.0,0.0,3.0431411147089E-05,6.66541623969399E-05,0.0004434137763675320,0.0005883047813669360,0.000991179177015135,0.0006868650655442450,0.00034632820282350300,0.0006375849234555900,0.000668016334602679,0.0010462506592065500,0.0005578733702198470,0.0005883047813669360,0.0005679813397920900,0.0008911441822045460,0.0007100304259552920,0.0012316810449252900,0.0016344479381431300,0.0004854278677201450,0.000547765400647603
3299,5.38236030249825E-05,0.0,1.34559007562456E-05,0.0,0.0,1.34559007562456E-05,3.02360411168914E-05,0.00019835532940063900,0.0002654758908432220,0.00044056154301306000,0.00030600253545060400,0.0001546633875275020,0.0002857392131469130,0.00029919511390315900,0.00046414910492115100,0.0002520199900869770,0.0002654758908432230,0.0002618337665615330,0.00040320019567143400,0.00031929949386820500,0.000554539343594536,0.0007456104244317960,0.00021845970936568500,0.00024220621361242100
3300,7.76496636837147E-06,0.0,1.94124159209285E-06,0.0,0.0,1.94124159209285E-06,3.33171631530112E-06,2.55250816826464E-05,3.10869805754796E-05,6.04674303403181E-05,4.10550144193894E-05,2.02521237752524E-05,3.60709974974345E-05,3.80122390895274E-05,6.49006803933884E-05,2.91457389833867E-05,3.10869805754796E-05,2.33491293091019E-05,4.58043205598926E-05,3.88519469438511E-05,6.66072112040296E-05,7.66565903539206E-05,2.63647895369702E-05,3.49423486576717E-05
3301,0.0003374692247948770,0.001070210059218410,0.0007680141124383700,0.001469977240871980,0.0007828773974049080,0.0014158421016897300,0.0016209088940014200,0.0008366831784152840,0.00036383484377975100,0.0004274492754851500,0.00040315395110597400,0.0002513704047273970,0.00044698464533007700,0.0004772255870858150,0.00031997086548931800,0.00026783270524466700,0.004075913758747670,0.0008613875801775690,0.0005926812617465190,0.0005472587695898780,0.0005241997306974390,0.0003976898485815430,0.00039487957108932800,0.00010039237714570000
3302,0.0008761013878360430,0.00239995038558518,0.0017422373149679000,0.003296473170656190,0.0017560396967939300,0.003184866212333570,0.003643337321355190,0.0018770519427694800,0.0007450685761629640,0.0011573159767110800,0.0018694530388425100,0.0011169797096813100,0.0018223021852261700,0.0012604941401816700,0.0013507506881486900,0.0018689903770653800,0.0018114156204528100,0.0024034162992375900,0.001725037352434700,0.0012756789190383300,0.0019505800514399900,0.0017401010387831,0.0012595534505257000,0.000405157816212823
3303,0.0011692059261716700,0.003628221608798730,0.0025974138232617600,0.0049836458174493100,0.0026554638263942300,0.004809313606962960,0.005407324607432190,0.0025161918700732700,0.0006973340638769590,0.001221647281264640,0.0012752969816356400,0.0009061491341570720,0.00125989243567728,0.001023362184352890,0.0009887282070069810,0.001071990094530650,0.0012890728182157500,0.0026835446401062800,0.0016099673724803900,0.0012132066431673200,0.001202208411452490,0.0014478096416002500,0.0010957985295970200,0.00033360435722743900
3304,0.0023702175190410900,0.0070417191886437100,0.0050158114878990700,0.009662283199988180,0.0051457872775804300,0.009347697980563490,0.01065483678701310,0.005351029052874020,0.0018956886439209400,0.002670995475103520,0.002631186338406520,0.001990649823831990,0.0026011297027149500,0.002316445007850140,0.0023248099509781300,0.0023325163692962900,0.003138316026608730,0.006019313791024940,0.005093571891701420,0.0034588906874222100,0.003280437703684320,0.004511528076250030,0.0025289850830629900,0.0010233700602029900
3305,0.0025417588705663700,0.006608919945100120,0.004573319609956480,0.008878409686465130,0.0048866539602029200,0.008593389968274640,0.010987660033580300,0.011248266112828000,0.013864011390942800,0.007525493211874490,0.008619423281265290,0.0070738095596675200,0.007428001736569780,0.007931317728006850,0.009934510118239270,0.008365575556106890,0.015815313439450600,0.021384537796388500,0.019342043877395400,0.013355675175587300,0.015852379630325900,0.01655851158657930,0.011334973338049200,0.009502437456284540
3306,0.0006880949235879330,8.60660011869953E-06,4.07228242422159E-05,6.62403031511514E-05,0.0007072412067685270,5.1639600712197E-06,0.0012128322839201700,0.0031737252693693900,0.004435556556080890,0.006548372523489870,0.009703655312914140,0.006647619876942890,0.005697592468474180,0.0063184464771743800,0.009298382159804130,0.007962890353941110,0.008979526042543360,0.011055623207564200,0.009904274567504240,0.009304854866473750,0.0068664463383616000,0.010594753007004800,0.0076736161077932600,0.002702951243746810
3307,0.0019875136747057200,0.005443236394656740,0.0040068968764353800,0.0074911528269852000,0.003996467982166670,0.007201168771141220,0.00820503602138162,0.003957205658103430,0.0020333460124943700,0.0030984698120721400,0.0030426904803255200,0.002559896878339520,0.002850620891894350,0.0029224754327355200,0.002190908055309020,0.0030772036014021500,0.0037279822209127000,0.005524423156901560,0.002662936087610710,0.00304983333384317,0.0023939368113504700,0.0035950896830552700,0.003503551348409630,0.0005839531984069410
3308,0.0013928338114909300,0.002714520108954840,0.0020712018997289200,0.003742548892498010,0.002077808010111790,0.0036032092577033200,0.0044294725963219200,0.002654767722901380,0.00197536042185636,0.003347315771173540,0.003614200725200210,0.0027645393478431800,0.0031814596454661200,0.003180115322384950,0.0029819125144800300,0.003678177826784370,0.004142455067547940,0.005176484252659770,0.004269669422905360,0.0040430228793129900,0.003325760025023150,0.005054261225822250,0.0039334071034755000,0.0006883112271423810
3309,0.002838284932620880,0.006025819399502200,0.004408140040206620,0.00817332149067877,0.004458892434856000,0.007920921585394000,0.00996947257541467,0.007742230049593560,0.00877169036551901,0.007504954694845660,0.00801752384142237,0.006159290045058120,0.007357639163291360,0.007505099190348240,0.0070539361731271600,0.008921399277695710,0.012133809793362300,0.016302272320565000,0.013327181006874300,0.010852044516623200,0.0109498628796741,0.013515782762750800,0.009402929694495030,0.004812150753464280
3310,0.0007496119017960050,0.00022692038066419400,0.00013492773399730100,7.30589492756774E-05,3.39069025402055E-05,0.00019819425374622300,0.0014785337396264600,0.006676351422584550,0.0119566656698671,0.006733116208880980,0.008097020072719480,0.0060044292099606900,0.006571383055988410,0.00704020653609151,0.007968610300215110,0.008944418548289270,0.012868529686851600,0.014546314861773500,0.015984326621782500,0.011946522486212200,0.01314274692611440,0.012764407586165600,0.008106971358536440,0.006192827465889740
3311,0.0010141961633191500,0.0003767516695801250,0.0001075337888137330,0.0001250467304512880,5.94354305999459E-05,0.00024270981041863300,0.0021616577634886400,0.009611656315715770,0.0174248301131952,0.007679691712342020,0.008790866415189970,0.00815402513340236,0.008360456292849120,0.009343132010017060,0.010442123856875400,0.009925919266596730,0.019002213122441600,0.02209486947216860,0.022922572699112800,0.016152093344472900,0.019861666731269300,0.01984421065012730,0.01280178754797360,0.01151289166240710
3312,0.0017942685835636700,0.0005090089441625650,0.000210208850583241,0.00011533142970681500,5.20062919095584E-05,0.0004450569641725250,0.002927834858708840,0.010644884653638600,0.01753915196201600,0.0111415283352391,0.011101712822354300,0.010529977623166700,0.010471386281729900,0.011212087538574600,0.01368247385733290,0.015096556202478900,0.021679410244897600,0.02303193138671240,0.026302551187785800,0.019455644275062100,0.02123367044875990,0.019172706296004500,0.012229912312007400,0.009461685659506500
3313,0.0008380832611639400,0.0007900951041538870,0.00030056837375261700,0.00017556533064466600,6.52767482216711E-05,0.0002557307437042720,0.0009162972482581220,0.0029441675625427200,0.005421675548520570,0.005026007580510300,0.005352387516775750,0.004944068704721680,0.00554469848704311,0.005827612282473180,0.005986536917297220,0.006051712087979520,0.006350467204748520,0.006963894987173900,0.007245277257908080,0.007602773793719670,0.007221237509690150,0.00722391554473575,0.005780162550587850,0.001768482277585530
3314,0.00034792443826470300,0.00029423191670203600,8.97145524102519E-05,5.38287314461512E-05,1.82411091935819E-05,7.37526592610672E-05,0.0003779498782647560,0.001079485489779270,0.0019498086605527100,0.0019444989745214000,0.0019258359443534600,0.002277329763360090,0.002092517283726640,0.003154316493984060,0.0028598737200402700,0.003203430394990270,0.002597031307032460,0.0032689416982231800,0.0033289222936207100,0.0029991834393443100,0.0035130530688041400,0.0033975213453916500,0.002284326853572000,0.0009572563699209340
