,cellid,smsin0,smsin1,smsin2,smsin3,smsin4,smsin5,smsin6,smsin7,smsin8,smsin9,smsin10,smsin11,smsin12,smsin13,smsin14,smsin15,smsin16,smsin17,smsin18,smsin19,smsin20,smsin21,smsin22,smsin23,WHF
59,4744,0.0006312705871622940,0.00021975844516036800,0.00015266159793627800,0.0002471124598141460,3.64083661819985E-05,0.00033197162348830500,0.000542289532494092,0.0026898164233832700,0.006886084086045880,0.00657642666832267,0.0070267863879892700,0.007736517003291400,0.007238971586252780,0.005827695625983840,0.005385047917548650,0.006818408031195130,0.007104217834864780,0.00717156262948561,0.007038608085326950,0.006881865672464460,0.006137929684704320,0.00436344409058046,0.0034108750748828500,0.0021467546714943800,1
60,4847,0.004128256030215340,0.0006263649977864040,0.0003713311694164840,0.00028566590452438600,0.00011572922078986500,0.0007045976661829690,0.001419597021218100,0.009276033229001850,0.021330010166829100,0.02679144343414020,0.02667354101031280,0.02556530899001650,0.026481078528952000,0.024232880854998100,0.02553257035491240,0.02438546256140450,0.030154887111478800,0.029497149172140800,0.018600314992801300,0.020525692703873200,0.018471583944975400,0.015158965535865400,0.013696785526897400,0.008235576726532450,2
61,4848,0.002701891467931180,0.0012843774853073300,0.00045072490104318500,0.0004035554616468560,1.88914825256429E-05,0.0002481329515199580,0.0019405293323696300,0.009438786024923330,0.01848368195484600,0.022029572164075000,0.02720341814466900,0.024963236581734400,0.027345171207805100,0.02507004273329560,0.027330590724252600,0.023569548515203800,0.027400148332431400,0.02576274611159910,0.016774037015288600,0.021307810617554500,0.01994022452010220,0.017965061881073600,0.013847391021915000,0.0060670469545332100,1
62,4849,0.004502310440729,0.003836330392694080,0.0007620241613477130,0.00022035941481610800,0.0014211565481510100,0.002066568611143900,0.0037236918719622100,0.023275635375325300,0.030265115129607000,0.036006350128488000,0.052168930056165600,0.05210458534755880,0.06253097286796640,0.05489459174823050,0.08522606346254290,0.03768838570414470,0.04453474336148930,0.04985491591715070,0.026514751744952300,0.033240749231982700,0.029386967781190500,0.02348020873038220,0.02229803989300670,0.013344559867053000,0
63,4850,0.008588888032108140,0.0040203906953215100,0.0001985763913471690,0.00041881380321089700,0.0004555272363946070,0.0036431005866067900,0.004059355111761810,0.028304687957046300,0.06486036153522910,0.0709269783420203,0.08787827184804400,0.08559481176660080,0.08315466304210380,0.06625136672809420,0.07306320592389630,0.07037505220454630,0.09102005464673010,0.07785289324088430,0.06444668575956410,0.06411542382454100,0.055168375764350400,0.044600190071212800,0.04263277927161570,0.026515582554745700,0
64,4851,0.008956613585699240,0.0025612429207845000,0.0004126886373295650,0.0008911058412162120,0.00028401235043988900,0.002553672768197360,0.003495813842632650,0.01578178610333350,0.03759495379348800,0.04181073453097770,0.04231873239845070,0.04685159011160690,0.04890878002888980,0.054397261265394800,0.04333388536909190,0.03657794371518140,0.03914944967081520,0.04508478958854860,0.03955811294418990,0.041718435812923700,0.04790441454429850,0.0360014389710996,0.021203262896224200,0.010424389848754200,0
65,4852,0.0041744703130180900,0.0008576944850880100,0.0004927867836404410,0.00010872369931181700,9.4122758679446E-05,0.0011133742215310300,0.0025823384215433100,0.010487829761475700,0.02307786996805420,0.019817216947136600,0.02421597836610120,0.024079379942937300,0.02278491324029320,0.027539496676297200,0.02195723280290540,0.019003014057391800,0.018695761164922100,0.024968234875659100,0.026343685445088400,0.019961526628670500,0.025091370840048900,0.019512641797796300,0.013697911231737400,0.008481911550690600,1
66,4853,0.0030332853381172800,0.00042325820386941400,0.0002769224544389560,2.90182127881039E-06,0.00020495797204318100,0.000312839130004516,0.0028369894695997700,0.010646234378196200,0.021175811486485000,0.02285413321598120,0.02889951498006640,0.0293029466233921,0.025473947559582300,0.026740305563926300,0.026356375507429200,0.018682120837291100,0.024023581049728400,0.025704190158210500,0.0277601992361662,0.025646530493756100,0.02473197355357340,0.021415594925166800,0.014796617042322300,0.010006793851109700,2
67,4854,0.0031054690209245000,0.00040256603679764300,0.00017649960306271100,4.53998508594037E-05,0.00014035069318209700,0.0003716379640486280,0.002807367448510800,0.014256423910052800,0.030143394552230100,0.036323386180101600,0.04775120242636200,0.04241784842952500,0.03952050342128370,0.038003273742690800,0.03872376067063050,0.030762601737241400,0.03608077259561560,0.036072550247447600,0.03795903373693880,0.03668969177766170,0.030425712924863800,0.024622173448797700,0.019156557377255400,0.01366592897962700,2
68,4855,0.0013313450503174400,0.00011131007155531700,0.00018326233303448900,2.18932702397379E-05,0.0001434973526701620,0.00021731685673778100,0.0013750374789936000,0.006082073343560770,0.011879170404138400,0.01598533414116630,0.019053910763427100,0.013951657543571500,0.01405641794073090,0.013244556957348700,0.013629130803688600,0.014383852182992400,0.014485864182571300,0.015738543504632700,0.012595232998498700,0.01260903765276240,0.011353378030762100,0.007212674946626530,0.005194878447629990,0.004930612266652870,2
69,4856,0.0007000547997348040,0.00012148608341727500,0.00011699373303401000,0.0,0.0001569253838249420,0.00035719806701838200,0.0011203377774243300,0.0034235150485952600,0.005932841058787540,0.010151758299541700,0.00786004870740116,0.005497426910168680,0.005421621970327910,0.006290499202342350,0.0062935736959102700,0.006440430637483730,0.007798852314177400,0.008396047501063590,0.006971049179911120,0.007045182029617310,0.0076442790819955500,0.004518695702618760,0.0030816410418063000,0.002168644242268540,2
70,4857,0.0007766003608222820,0.00014715774286798200,8.13409796636943E-05,1.12310284435364E-05,0.00025280002121016200,0.00031334741178423400,0.00105115451686867,0.0031603346050459600,0.006271024927820320,0.007612985095912510,0.0067251606444239800,0.005479958131648100,0.006243997978579790,0.005985645300414320,0.005915852027303920,0.006540433278675220,0.007428971600292800,0.007366981267623140,0.006918974219034240,0.00718742087437523,0.007470244094189330,0.005113408498663330,0.003639837382906160,0.0024480092631494000,1
71,4858,0.0011001187792153900,0.0002373456619297550,0.0001231086930402660,3.25549593684889E-05,0.00030314092737401800,0.0002960034431655420,0.0009663011414333840,0.0034128190993469600,0.0062266490126446800,0.006532917076974490,0.006551552331013500,0.005978837670276240,0.0072033798864784800,0.0062914127259123000,0.005634889863151380,0.0065910033999726500,0.006559376710831410,0.007448954222386340,0.006734407230688780,0.007339954686266440,0.007588275373806750,0.005137620644335320,0.003611125095052620,0.0027302016478896000,1
72,4859,0.0005868693967686090,0.00014542276463228900,6.04412582585196E-05,4.87587188189804E-05,0.00022722731777584300,0.0002611480658652310,0.0007858807838041920,0.0025408318160914300,0.005202598646207760,0.0054218408874697200,0.005416400206782490,0.004994476040034750,0.005661726259412110,0.004949639634765830,0.004503314377987240,0.005282127117344630,0.00547584735523541,0.005952251942893220,0.005505072035687060,0.005713843444742220,0.006334270018434790,0.004172840282727690,0.0030244582289669300,0.0022087848787137300,1
73,4860,0.0008177553481128600,0.0002291296895687720,5.93912119676554E-05,1.0241282033272E-05,0.00021505239823191300,0.00030924777409792200,0.0008236762846963950,0.0023880322621433500,0.005044907185318100,0.004264329276437640,0.004951372515663730,0.005206835004096200,0.005028957938651000,0.004688148145268780,0.00484093771615347,0.004745713086486760,0.004949506134525130,0.005059703612722820,0.005006907293115590,0.005388118448594600,0.0056124995781286200,0.0034799289469380400,0.0029655709019466800,0.002120580305860340,1
74,4861,0.0008329142582320980,0.00020938248880086700,0.00010865827577353000,0.00010558179873134800,0.00018002014396315500,0.0003783686015532220,0.001655367606812760,0.0034208997849906400,0.008475027219668630,0.007528424803102790,0.008028038612548720,0.00778467900355838,0.008148354427187970,0.007816625538598270,0.01058058866321990,0.010005493780370300,0.008802296281212460,0.008439144486481930,0.011309124532411300,0.009970463359684570,0.008475218923110120,0.006375032102722490,0.0064017089526667500,0.0025943373218489000,2
75,4964,0.004537347885445070,0.0008155087871641290,0.0004962788160380540,0.0004676570762934230,0.000440548134374911,0.0015247947811380400,0.003711545961739950,0.015593930133294000,0.04381718447301560,0.04138280263892740,0.04486527407758500,0.04930815847814230,0.047965049542179500,0.04144145025782400,0.04404087572759890,0.045579916031572800,0.04842673192942240,0.04829920811719630,0.03022061201421130,0.03801362553194410,0.03456479796326970,0.029963665682647900,0.02724456348653470,0.011826755388216000,2
76,4965,0.002463944300489000,0.001341066299970730,0.0004707754839794060,1.47443381968581E-06,0.0004937138324897100,0.0009752421456767970,0.0023467541975550100,0.012880797501558100,0.03480220437706190,0.04294019577719110,0.05380423414784480,0.05446422228494460,0.052366206746170600,0.04885542394105900,0.04418828185064190,0.04121095652877790,0.05154897308901860,0.047555898507697700,0.034452024206096000,0.028876753265844000,0.02467149559317220,0.02402770555588670,0.020285610562023400,0.007285750730016900,2
77,4966,0.011829732269453800,0.004271031531136890,0.0031415033429807400,0.0005776340594861470,0.00029906143097097700,0.00244772587349134,0.008081573970686410,0.029093466744363100,0.07041014588187640,0.06687304771932920,0.08054719639345400,0.08206730859477560,0.08394735798951360,0.0890700422778416,0.08137058644358050,0.07754812068733800,0.09039843867157420,0.09106637560561870,0.06720723655305580,0.09730748457499370,0.08165852644627260,0.0714491919238186,0.05041350897528230,0.03716129865077980,1
78,4967,0.022722544601627700,0.005958682604788050,0.0022182958603862200,0.004010259201523240,0.004225884143995090,0.002078827053444590,0.02408255862452150,0.07896029244585560,0.16983382443293300,0.1743285708287760,0.18194811272485500,0.22709643523964900,0.23307221634441100,0.2349113518206750,0.21737296373998400,0.19083619164693300,0.22234157835509300,0.21689363431035600,0.14876904293532600,0.19041539669543400,0.18640999033651800,0.20133836178051500,0.10925875369836800,0.10883179177926500,1
79,4968,0.007303365520799890,0.003959010226603890,0.00025112596106701700,0.0008017040353866040,0.0002963860725752820,0.0022606137698830900,0.004554820006181990,0.01868380467852300,0.041916561854350100,0.04701719033191300,0.05320942774392120,0.05606053822498250,0.05522302054706600,0.0604979939780746,0.04639359671000050,0.047637332727609800,0.05132716755673890,0.056813645591682100,0.04305497629408090,0.04840465680876150,0.04871308208029470,0.03918706905889670,0.023469052003645900,0.018098516391971000,1
80,4969,0.0022294621549148000,0.0006837265937621170,0.000185262271975695,0.00021646131449690400,1.8620089090676E-05,0.0007573825933945070,0.0024099157317846900,0.011213264618355200,0.02584107446520140,0.026633532840570400,0.0322959936583038,0.0394653737290353,0.03260816396949140,0.032394076219961700,0.02672955166869860,0.02738282091588520,0.02734354681635970,0.033382523153578200,0.02574630441025240,0.02366977750867150,0.026170305460250900,0.02102783153980160,0.015027576577657900,0.009113714487022380,1
81,4970,0.004128161712492000,0.0004436759658832000,0.0005890554679900540,0.0008913126993304470,0.0005783929182737860,0.0004306232807700700,0.0030976972911954700,0.017309011065484800,0.03352100200718900,0.04182332562541170,0.04801897972305540,0.05638918836237930,0.05248949167109310,0.04573082354345120,0.04672246825363850,0.03557040806021840,0.03964032749955050,0.046116585760747400,0.042551675316277800,0.03647246467283990,0.03804222416390180,0.03105386677447120,0.02159766352105600,0.013094502313168600,2
82,4971,0.0032461163532226600,0.0004108244051010010,0.00027969551547163000,5.73373760776172E-05,0.00016306418407779300,0.0004135341086375220,0.002294782647710010,0.013399695808363000,0.031099234334534700,0.03821452726829270,0.04923313018263920,0.0467828146936333,0.04444064143959050,0.038498305536779400,0.03819193102633550,0.03234779469408390,0.03686946923408350,0.038789605964652200,0.03153472808574320,0.031094786173756800,0.027181124485060900,0.0212951753946852,0.01650512285420840,0.011529174323668400,2
83,4972,0.0006521764594531740,0.00016606911353521000,0.0001611044323271500,2.79850972480644E-05,4.39761132523197E-05,0.0002582551222189550,0.001003104313534320,0.003388379094565880,0.005877676589544460,0.011391826745814300,0.009753147772216290,0.00645793796223061,0.005869684820303590,0.007893130928346860,0.007926650490953280,0.010950421280930000,0.01235168049319870,0.011015146270880400,0.008707557121323250,0.007880913904653730,0.007160792832127980,0.0037115844551565800,0.002846725100146900,0.002114844633568650,2
84,4973,0.0009628067879220640,0.0002998750919427010,0.00018630215296039700,3.65367993082892E-05,7.51921695468853E-05,0.0002617420158134230,0.0012859152470545200,0.005211725823501910,0.008635177724973850,0.011869539457211500,0.011126537246205300,0.007252639343623700,0.00797324344451442,0.009180010562934410,0.008481463306801230,0.009099756681138520,0.010647779157820700,0.012491651914391200,0.010497484914832200,0.009485546733249620,0.010392093158070300,0.006752848289360520,0.005397046886977600,0.002439455169394920,2
85,4974,0.0005146703800509880,6.62339062069219E-05,9.94513338580799E-05,0.0,0.00021468663102824800,0.00023958074985548200,0.0010240532599373000,0.0028067161824579600,0.005648220468649520,0.007978958493339880,0.006768080706773870,0.0045262496141863100,0.005817138996743790,0.005183563376230750,0.005305918131525300,0.007197217508176260,0.006308957937503890,0.006800360128021400,0.005822300602022110,0.005463435107276810,0.007284922545258400,0.004478696269355050,0.0029969359625560500,0.002273921325466070,1
86,4975,0.0005909771656320210,0.00013701644551331600,7.37018668440837E-05,0.0,0.00027031027243766300,0.00018675013329423500,0.0009494381323651000,0.0029838951031758000,0.0058076316795524800,0.006594795599755280,0.006268773770496440,0.004529029897366930,0.006517571488810540,0.005561613030155510,0.005275300999275560,0.006579178513892530,0.006469728146698090,0.007270627690667960,0.006527420760876320,0.006574912153592150,0.007477806775062970,0.00531543455961085,0.003538438471646950,0.0026589098062095900,1
87,4976,0.0008046424869955440,0.00016023935762553200,7.32566223687736E-05,0.0,0.00032641902238172100,0.00028406365852298500,0.0009631491055654580,0.0029470403218599000,0.005697535991130930,0.006031410147915980,0.005882665747503380,0.00524881402880214,0.0063271081871767600,0.005502279802939950,0.005043629104404670,0.005721910675483260,0.006166211375296960,0.006810752638932,0.006016823999971050,0.006395546517226480,0.007175573297413880,0.004735244689131200,0.00326112690203722,0.0025267335386545600,1
88,4977,0.005626809483028500,0.0009806014653261810,0.0005487989116472860,0.0,0.001125997050077830,0.0013682403586104800,0.0022512764296712900,0.009330402737129340,0.014719200011341200,0.011617436234582200,0.01348146256544640,0.020218920113480100,0.01741895502981830,0.016163946339595000,0.012835913687875600,0.01240999300940390,0.013541599178277400,0.014365892583680900,0.012238824583730300,0.01639298710716020,0.014566931423317300,0.0074799951172178200,0.006904378936902440,0.0046848685030798400,1
89,4978,0.0008730511723115050,0.00032361171032212300,0.00023852886959405800,0.00016778025342055600,0.00017058027114905600,0.0003294473201427990,0.0009740967183146400,0.0034153396626401500,0.006130875829219440,0.005424396009041780,0.0066979415854287200,0.006518685010111030,0.005668962664271760,0.005496862825790560,0.006675527457056530,0.006547973565222580,0.006960791596400470,0.00603010281747036,0.005904516151866650,0.0061621558180328100,0.005368149886375750,0.004017489102482110,0.003119259113418940,0.0012745435425259600,2
90,5081,0.003359051301407750,0.0015284580990565500,3.446648070933E-05,6.25827751736313E-06,0.000520950995309365,0.00036454638411506500,0.004935644368688930,0.01392808953859660,0.031290395518056700,0.03114006355057970,0.042140471226836100,0.0378336021416998,0.03911675665481350,0.03839709487867950,0.032482088212450100,0.039627917756690400,0.04466309203246110,0.041911643498457300,0.03030346517377680,0.034894845690487300,0.03110636373035240,0.028271905713544200,0.01683101928110770,0.011736513920484600,1
91,5082,0.003018352550459200,0.0016307267791859500,0.00015785385609206800,8.28675065911338E-05,0.0013699497218259800,0.0009572289943854890,0.004240158635172650,0.015325454351312800,0.040585439481240300,0.04008476354768440,0.05401202285092280,0.04985745222306330,0.05175009607010830,0.05450651958522100,0.045274529975540000,0.04533667882704210,0.05362939869780810,0.04790585242527740,0.03553703971359520,0.03579968588947080,0.0299240073640384,0.03050732972965050,0.02251312263308760,0.011057806519536900,1
92,5083,0.045103938618317000,0.008781353505233310,0.012256709963993200,0.0006845587267998060,0.001048235355388690,0.0034494366814811500,0.01442475157143050,0.10805673215715400,0.2567482325216640,0.26318882573193700,0.2916476248520830,0.30605104008886900,0.35701098474138000,0.336126147131167,0.3060608170634340,0.29349874600604500,0.30710732069686200,0.3226461301293190,0.22850970407536500,0.2682027025485760,0.2650394413816630,0.26630370297006400,0.21514402168847700,0.14900650690911700,0
93,5084,0.05268458326355630,0.017199349861294900,0.01175352712817270,0.0005681139741690780,0.006397148210222610,0.0036896350226202700,0.03329930257785730,0.16576848261266600,0.37421209797983500,0.4141863054998050,0.5160085706281400,0.5040017005069450,0.472708413588151,0.4662106039696570,0.3984410080543510,0.4288112587763040,0.5094873518657740,0.4579796009915950,0.34317930828572100,0.38941299568101900,0.35192110271133000,0.3679406514723670,0.2701146317636860,0.22868614232602200,1
94,5085,0.00821465877338055,0.0018730316505814500,0.0027994405393304800,0.00020476011563123800,0.0006847969870024770,0.0012048725179455600,0.004578329643798820,0.035327302763006400,0.07142235792363560,0.0832094070532567,0.08389120295388000,0.1082538047709250,0.09422597116818440,0.08452562283384200,0.07990021163264560,0.07349955554134340,0.08453508415654670,0.0903819777010744,0.06844636198095480,0.06724833864243360,0.07049969519186680,0.07918963533991090,0.04828814551595350,0.04610888391242130,1
95,5086,0.005331596202559450,0.0010026417287217500,0.00044632240111577500,0.000715674931941876,0.0009277460007294760,0.0004590720709055320,0.003431255433914830,0.019598172683109000,0.04833913914499890,0.057334149654095100,0.06245030788271670,0.06944893881030190,0.053225124357916800,0.0629668942068014,0.05784691457223400,0.05864635686090280,0.0651556059002687,0.06216501424836490,0.055395898977349000,0.06098134676628190,0.04759586740540080,0.04067843859060260,0.03479661772703990,0.01851679200830260,1
96,5087,0.003438939303004940,0.0013593528032857600,0.00043202573616162600,0.00030896739412172000,0.0003951682159672790,0.00040860302251075500,0.0026092364117043500,0.013704870829952700,0.031343682987725000,0.036874287456179,0.04041056304115650,0.048868340488052000,0.04700591761736070,0.04375644597710190,0.04122112140300970,0.03935360454250880,0.04053587498449550,0.044173212650050000,0.035774952403321400,0.033343302209221500,0.031482617607235300,0.026836135500499700,0.020913799803988600,0.012082799112411100,2
97,5088,0.004547868024737990,0.0011251583717674900,0.00011442904679552500,5.73548614510314E-05,0.0007218816391626360,0.00043980443367630000,0.002130333975720370,0.01718779993133830,0.038306754004230400,0.04152321060267440,0.0467544139008658,0.05354950469067340,0.05245104511378940,0.04964788453277850,0.04307843458784810,0.038841239520947600,0.04426297843994690,0.04795805802747730,0.03668158206075470,0.03745338754126220,0.03226872540207480,0.03305429734011570,0.01987878298300250,0.016442458023298100,2
98,5089,0.0012565333823255900,0.00038034178866446100,0.00017897069931747800,6.20980870041814E-05,0.00017271986692922900,0.00020280190874229200,0.0011401990784913400,0.005408172972412130,0.01045688846341370,0.011786034711091500,0.012436422936406300,0.009218993911697750,0.009405403446244390,0.0112007473459436,0.010008622691728200,0.010816851261780600,0.012025652646384300,0.013951138993059100,0.011848450166592600,0.010706779507293500,0.010612743447682300,0.007661285979201650,0.005769925278293420,0.0031249017047222300,2
99,5090,0.0008728063685837390,0.0003147871329978540,0.00020656786213814500,6.16229408376781E-05,3.79468337466067E-06,0.00037260423635017900,0.0013200839485800800,0.004016670783142960,0.0072531874529146000,0.013439290936185500,0.010872809837798400,0.006522581346624810,0.005361721438461840,0.0077960745201244200,0.007588942707856350,0.01002975087215650,0.009666662458357910,0.010384579033948100,0.008582381430705490,0.007110962376567990,0.009195048070110800,0.004372929175541690,0.0037386697121147500,0.0022382845544524500,1
100,5091,0.0012254277099094200,0.0008625709720278310,0.0001486018369594790,0.00018021961188873100,5.51707329472415E-05,0.00016099596312101600,0.0012228141505227800,0.005144196017923860,0.010851516343106300,0.010130793128665400,0.01237364771905600,0.007841210016438920,0.008124964642525640,0.010267182391184100,0.007225019311936070,0.010923330737501300,0.010820334250227900,0.012919078929936900,0.012246376624504500,0.009748840499916280,0.012528008838595400,0.007868447353558030,0.007531302192827790,0.003752441391428500,1
101,5092,0.0009299980299603480,0.0004916754211793050,9.4623797329404E-05,8.79063118218046E-05,0.00022381705773046700,0.00021384279155826300,0.0011617773711396100,0.00427626297004678,0.008993668803463080,0.009018349150747550,0.009702564348386520,0.006912858714575770,0.007909584700177070,0.008282371271417690,0.0063911712686779900,0.009169191048074570,0.009229293048717140,0.010332045854481200,0.0095234467480299,0.008552833701724330,0.010546979462800800,0.007082941211010790,0.005709815265139130,0.003553662354912320,1
102,5093,0.0019379136060361900,0.0004148460918666630,0.0001631591652623390,0.0,0.00030791232967147100,0.00047228111982608900,0.0015310607437923000,0.007108728788529730,0.01149286547007230,0.010796960634135000,0.012401217664163300,0.013312414881908200,0.011411310690813200,0.011403038397519000,0.011122599000644300,0.011469536580669100,0.012689545549264400,0.012490327448393100,0.011101939245466200,0.012328798795564200,0.010783206082348500,0.008194107896888840,0.005787932480480490,0.002877453118277780,1
103,5094,0.003484045819072420,0.000717270421143948,0.0003227142714540210,0.0,0.0005479475272590250,0.0008438023720776240,0.002382871170584490,0.009044991580844260,0.014979781076959600,0.013120754032070700,0.015255436984999100,0.017851929635373000,0.01574095495521260,0.015463693349169500,0.016209047854123900,0.015473723353657000,0.015826580666621900,0.014957352322329100,0.015219184698717700,0.016565136628269500,0.01322390420952770,0.009308864940911620,0.008349613783392990,0.003353104333786130,2
104,5095,0.0007472266822637490,6.7062332097595E-05,1.31842805590015E-05,0.0,1.49439956437039E-06,0.00015937243584617900,0.0007095762516366130,0.005800088762108520,0.008261165602695530,0.007612067416869310,0.010332715340327700,0.012155728255152000,0.007538097505168570,0.008594725380332840,0.008185407129361010,0.011338037379766200,0.013814305688083900,0.012940712155396800,0.008765672218909780,0.010103620677364200,0.00892829653469238,0.007466956552006450,0.0030782010595820100,0.0015747518523666900,2
105,5198,0.0068186545361444700,0.0011483259688032000,0.00026951509534513,0.0002378816782148950,3.35948788622669E-05,0.0006045126735593980,0.003212741856285340,0.016101759520380000,0.03813073814392840,0.0366345748290678,0.046024974495175,0.04645002278014550,0.04285484732265270,0.042750828921168200,0.04705309168944280,0.056591822769652600,0.05458855787216920,0.05062016811853800,0.04296238708861330,0.04923004170241470,0.04147331730385780,0.034392265484159400,0.02493653336320620,0.010356754035464400,2
106,5199,0.00840181718247082,0.0018044747239953100,0.0013469970946171700,0.000662834765375537,0.00029292073933388000,0.002156651610515300,0.0036236120688660400,0.01983144355846470,0.043327329173452900,0.045131471937318400,0.05311390463457810,0.04935100971959050,0.051774311746166200,0.05243205486412620,0.052622021285316700,0.05508077921677880,0.05571990536551670,0.05430863312971680,0.04439701108175920,0.052272575309943400,0.043596784971682,0.04276664471836480,0.027859503663214400,0.016186004061313300,1
107,5200,0.04831253571384600,0.010465793896659800,0.00844161577270139,0.004643874901997560,0.00568596658693614,0.003193144483744830,0.019013482740041700,0.19323893843634200,0.5038618843728370,0.6806713197270410,0.776513950361234,1.0,0.9509537131288780,0.8919694519966370,0.76947558004236,0.844684929841703,0.8332680154709360,0.9207428861242090,0.6330994351838170,0.598326205661541,0.4502742944423420,0.49711273827435600,0.3374415092105040,0.2521916383369840,0
108,5201,0.052278623637480900,0.0137613365057881,0.007415861623498370,7.41350487874153E-05,0.0047280293029335100,0.003066105369171710,0.01844173086669960,0.16402074318888700,0.3982270147435900,0.42140498302594100,0.49046213493574200,0.4671679297634100,0.5113476453465790,0.5174882991930650,0.4108130118865950,0.4740323456082880,0.5067596791064830,0.4838366800877620,0.3473970606386030,0.45212689241456200,0.3189247442001090,0.2819511470414770,0.2231570247491870,0.1713326421963580,1
109,5202,0.006300456311102520,0.002090583304160750,0.0009736082119358650,1.99710306282084E-05,0.0009337164126124990,0.00067900830836509,0.004091094581595590,0.03831189833996750,0.056148663161086000,0.06337472034385410,0.0627569728227431,0.07613663233382990,0.07800797206573870,0.06668034109537880,0.058113629845143900,0.05045854546934140,0.05396898037227670,0.07069059413111700,0.049872434629898200,0.05094846589949140,0.052422713827526200,0.05221939743701640,0.04264687183389660,0.022761904456217400,1
110,5203,0.004685266330370770,0.0008265617039006290,0.0004758886878378730,0.0007120357107840680,0.0006886176826404630,0.00032386152106760900,0.002584621770217080,0.0120588359968266,0.02937610219193460,0.0350383618579041,0.0384053255728829,0.0414656120261845,0.03673105977070040,0.04115470627206950,0.036287281180740400,0.03629246001144180,0.04037089202088350,0.03961801825339720,0.03908264720074740,0.04234566748639720,0.03332078374155470,0.0279620256706226,0.02491071956472620,0.01414386255357530,1
111,5204,0.0044029086376815800,0.002247968200002520,0.0005898021530670250,0.00031598994330520600,0.0005469763900616970,0.00045834038200993700,0.0036329466057389000,0.014785970682887900,0.03594502430997090,0.04168469284557480,0.04749321012800690,0.05418201016072300,0.04822397880295930,0.050768007434242700,0.046697636993978400,0.047105008802167300,0.05042311865756470,0.05253888922292800,0.049549962792707500,0.05027778801041610,0.0380575410144512,0.03275953343007410,0.03211570252565280,0.014330437036445200,1
112,5205,0.007838482665481920,0.0014069068758477600,0.0007301211496085330,0.00040355285589584100,0.000740827615836836,0.0008340936878666390,0.002753986424735290,0.0201863925234836,0.04781322801103560,0.05722471280424530,0.06348361257753100,0.06605428410579020,0.06686745680836480,0.06937813604740050,0.06520527953389880,0.05781846169897700,0.07087427342859980,0.06438444899660680,0.050494167131926200,0.0604162619549168,0.04548353855601250,0.04049473514879160,0.029462724807412400,0.023544365915292700,1
113,5206,0.0010651211110758700,0.00030578907761593300,0.0002740202195883510,4.30186587635242E-05,1.39219022887837E-05,0.00032524534646084900,0.0011461425061546800,0.005336617552485560,0.008694921801825550,0.012236453221624800,0.012893052437827400,0.009257975454786240,0.009985418870020720,0.010036096477290600,0.010818477100400900,0.00983726013855182,0.011249992213298200,0.0134496394106243,0.011101752152929400,0.009963926003874440,0.0095670485367112,0.005982964331695750,0.005026862376399580,0.0019357196963656000,1
114,5207,0.0006021311298348730,0.0001880925877257680,0.00010858628463471500,2.63625064190027E-05,8.3333953219398E-05,0.00013457775049283300,0.0010153496884124200,0.0032705684628872400,0.005487762801280600,0.005353887683132760,0.00758072728812764,0.005516815984623120,0.006109447365938420,0.005300089090997270,0.006719569368162060,0.005479005125630030,0.005270396685894960,0.0077548356528556200,0.006424306296189360,0.005327969996018810,0.007012113655473590,0.004154481021625010,0.0034653388246183700,0.001965400412059140,1
115,5208,0.0013425687795828900,0.00046876327800951200,0.00038128076435970700,6.44727995352411E-05,5.56669564720749E-05,0.0004286307851318260,0.0022462025558922400,0.008183551936424450,0.012195095654000500,0.02053673315495930,0.0190306272817285,0.011720033618607400,0.011575771356578300,0.01414492268157800,0.01461178284375010,0.014631156473401500,0.01521469179189350,0.020191496504850400,0.016105510383480900,0.012628470206809700,0.01586337023847460,0.008776623874574110,0.007545338380588970,0.003489221206249580,0
116,5209,0.007643677283819380,0.0039016660803106300,0.004337694419581810,0.0033652043326226600,0.002470446625649780,0.0035115936097987800,0.00614982781012559,0.018647750405334400,0.027703988345642500,0.03513598282964580,0.034840923359996200,0.030196575299363800,0.026680900190438400,0.03054052421758140,0.03352816432949460,0.03058736220648660,0.037914091219749000,0.04268975948580330,0.033795336702662000,0.033058521266515500,0.03351847023430030,0.021521975958198500,0.01768565158133230,0.008955476529120620,0
117,5210,0.0068540314903860100,0.004513143857401240,0.0052768623657959,0.0046448746597734600,0.002903046662358420,0.003928037347069790,0.0048113940451880200,0.01537722864181360,0.022682411420748100,0.022363410274799600,0.02591721589644280,0.027790527078220400,0.020514026233046400,0.021363435400810900,0.02528173608158430,0.023036546057781600,0.034012890795349900,0.03237575600745700,0.021452139528796600,0.02637577198771920,0.024862756567564200,0.019303941902284200,0.011714947905910400,0.00815179631833536,1
118,5211,0.0021075087319209300,0.0009405015414773580,0.0008346548968733180,0.0006902502230971460,0.00043140638943571600,0.0008167048715441060,0.001560565530544210,0.009318189665458280,0.013618830188203400,0.013292957724793000,0.016212786441509700,0.01710653549818880,0.012279196418263100,0.012832225638158100,0.012557439656353500,0.013216104196431300,0.016769936452462200,0.016712319280339400,0.011671005202248800,0.01414152211425320,0.012867612810463200,0.01081919826161900,0.00572860953919762,0.0033006587620244300,1
