,cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23,WHF
60,4847,0.0013645717797050800,0.001323825286383370,0.0003738920250198460,0.00014022122596603300,0.0003291234386376890,0.00040491449615964200,0.0009836434276959230,0.012111201149950100,0.043985803042959100,0.05911166144491010,0.06366020904547090,0.05607465751562080,0.048154123469394100,0.05415871278443530,0.049900657916000200,0.05647397562455770,0.05082102374207480,0.050059951515638400,0.04301512600483690,0.02722459692970360,0.0186921182471196,0.010989880067118600,0.00665450712427739,0.004856348337720640,2
61,4848,0.003462444895940820,0.001984705333910880,0.00012668525218151000,0.0005929288034662920,3.24935166930069E-06,0.0001025766139423290,0.0019103955150674900,0.014596647579407700,0.04111328351733140,0.04082963908211040,0.05810381529096970,0.04568182365239040,0.040211521081131400,0.03517267668603970,0.03384822155144570,0.045386684276221200,0.05899335763756770,0.07589262195986110,0.06356458267064030,0.032385849823671200,0.018360653612360800,0.013687406166194600,0.009695126558553050,0.016298431486697300,1
62,4849,0.0012287422123402900,0.001600165077162490,0.0006777312556821040,0.00021777685356534900,0.0006655233665187950,0.001160131204775200,0.0021043295362093400,0.018795994201935600,0.07106943950657450,0.09989462550187140,0.12296743676271900,0.09885828589511740,0.06366648832841200,0.04962865570000420,0.06637049906404850,0.08052393773879890,0.10276331192220200,0.14078967678034200,0.1071331159584940,0.04273708638371190,0.032024958279649500,0.018684893570259100,0.012496057631458200,0.027314861393980100,0
63,4850,0.0016325015319625300,0.002216652042220640,0.0002888543909381600,0.0,0.002507839564359910,0.0012896298558703900,0.00693097751647315,0.0243440533922438,0.12720944195212800,0.1993694865895480,0.18320468841497500,0.17586124633129000,0.15222180137453500,0.14726718186624900,0.14212466901470900,0.2069075279009390,0.1733849711438530,0.15605899484155300,0.14211120664189500,0.07258669643737610,0.053436617848132900,0.020979701489679500,0.014585287108538500,0.008151020669380700,0
64,4851,0.0018759284238695500,0.0024476059521787500,0.0,0.0004815740392588160,0.0,0.00017812638068047100,0.003119225039610350,0.018708758279462900,0.05125640112984270,0.08007357825327520,0.07043166239948230,0.07912565215769340,0.07400357624585140,0.07429857585919930,0.05230266509365530,0.07272958594843590,0.07941912668931700,0.06377407784359560,0.07199550730558410,0.05460189529934850,0.0462908709218597,0.02135935115994950,0.01575877857850410,0.004734212789965090,0
65,4852,0.001860172953348190,0.0007491619515490400,7.34666763196482E-05,0.00031502380430582600,2.19499126583988E-05,0.00016430018328554800,0.0012386349919389100,0.010236240702868100,0.02864829958017610,0.041926066617701700,0.04243975894337060,0.04895569006183980,0.04072597496065860,0.04155768215104200,0.02924409033580560,0.037592075538120000,0.04393219290354370,0.03851194974178890,0.03827679485765780,0.025874439158714000,0.024863297203270400,0.014858778445805200,0.006847101463985100,0.0017245046205939300,1
66,4853,0.0027650802451815400,0.0009185611734097960,0.0008726138713929220,0.0,0.0003992404047898010,0.0019050628569060900,0.002792533039358720,0.009944263507255350,0.025891892463999700,0.043774091526478100,0.04638570786369940,0.05289768899458610,0.04289102433647210,0.042315682118009800,0.03976960620241060,0.04270150139755600,0.044384797459326200,0.04852368241717460,0.03975198436386090,0.031158456719102600,0.021263529701534900,0.018841884527892900,0.010961873217999300,0.004138379682706580,2
67,4854,0.002966992953085730,0.0010647353649860000,0.0009484735181967790,0.00014125237173746900,0.00044016892357200000,0.002003577683467990,0.003482696914601960,0.012961339782737000,0.04929760351826310,0.08375990499678090,0.07622059631228410,0.09391213351501800,0.07658646824432540,0.06546001068275300,0.06216203078085070,0.066612591448745,0.08067757696009130,0.07918350186764050,0.06838136642880810,0.041766506108942300,0.028528055600712600,0.020279575095025300,0.014789029058436300,0.006992027484132300,2
68,4855,0.000500644478698218,0.00040137168565156200,2.93177728126186E-05,6.30694408468809E-05,0.000186291949706232,0.0003981429555211870,0.001133870826885990,0.006652816816468360,0.024745970386628500,0.04224437771082540,0.04161137530604180,0.04207384723005150,0.037123008642173000,0.02867728766781690,0.027066693806030200,0.03196207378160570,0.04110500320359550,0.03613902027493380,0.0313408512451212,0.017575644911030700,0.010982715805846700,0.0049899443818063500,0.0035227572390881500,0.0021113682356628100,2
69,4856,0.00039253257143240800,0.0004732189112180320,0.0,1.15532503799063E-05,8.9910491370364E-06,0.0003267894203593360,0.0006866879763457560,0.004851922903533490,0.012397310646454200,0.014925200248839200,0.015822180901945900,0.013307024614818800,0.010380484645299900,0.010379116912377000,0.009975262473847060,0.013906436625654700,0.017442516978442300,0.016467641355801800,0.014213197322566400,0.008613903721559800,0.006964612547589680,0.0031809110635245600,0.0013339564487610200,0.0006184785411949790,2
70,4857,0.00029130626340216700,0.000432995897414696,5.80856655318586E-05,0.0,0.0,0.0003383361976430640,0.00042667768250198300,0.003538456746074480,0.010787345603081100,0.013500097711519900,0.013893436925207300,0.012998826014313100,0.010093617768167000,0.009832188757002860,0.009306857025802150,0.012798141066629200,0.014632584650822400,0.01646077752088450,0.013286566842923000,0.009015596353067560,0.006421510322666330,0.003304731036105460,0.0018007121763229600,0.0006182103223761100,1
71,4858,0.0002624798172356850,0.0002682966471905690,0.00013932089199619500,0.0,0.0,0.0002543882797847740,0.00025710525474038300,0.0035988410269100100,0.009926911129094530,0.014739878945607600,0.014865488972427400,0.013416955245815600,0.011325410539947700,0.011130597200459200,0.010770081997270600,0.012622696030160200,0.013446029232629400,0.017277730372339400,0.013102812909637100,0.010160065737183600,0.006583563007607050,0.0033419967574919700,0.002092034311525760,0.00044405365214977600,1
72,4859,0.00019570993697438600,0.00031731481706474500,9.16804264936943E-05,0.0,0.0,0.0003000036599207650,0.0002915364379757,0.002936590481779860,0.008641708255347900,0.011570578357845600,0.011457407542232200,0.011041084867245100,0.008688109624049230,0.008164772741449780,0.007841975507821840,0.010228708184243600,0.010837149868207200,0.013627546436825600,0.01074002065540900,0.00806898379895984,0.005399170641557760,0.0026359050992321200,0.0015736334748305900,0.0004317430601905750,1
73,4860,0.00023501413545699300,0.00030860907856875400,9.46841174292621E-05,5.84765172509401E-08,0.0,0.00017752456799368200,0.00031205335365286900,0.0023084794186538800,0.00786247454453579,0.009189292183318040,0.009747021892398330,0.009970425787616530,0.006924946715088600,0.00663065642314984,0.00649715384076919,0.00913470984769363,0.009628118468208000,0.011595453341076800,0.00938819532871319,0.006392864528471870,0.0047158468310656000,0.002378586154583050,0.0015441208926103400,0.00048697930753849200,1
74,4861,0.0009164920851269820,0.0009200578403309010,0.00016232868240338900,2.7945245535414E-05,0.0,0.00028675868542334900,0.0006777021783800350,0.003737146917852940,0.011195787321640800,0.014871473526513500,0.016037928177122500,0.017477948931703700,0.01190677431160260,0.009671187721634850,0.011061959254943600,0.01615770357291330,0.021450608597005600,0.02262518898903670,0.018219058499217400,0.011237333895241100,0.007066417309582850,0.004731789826970650,0.0027022775556429800,0.0010602061968906500,2
75,4964,0.0045513344685630700,0.0009003685306774290,0.0012859961614533700,0.0002960737924410220,0.0009678533741287590,0.0012885522506799900,0.003746500941703300,0.024964173114020400,0.08025786817587620,0.10506362509907500,0.11424088793553700,0.10254847826566100,0.08043231577940690,0.07351356091666640,0.08017567535512980,0.09470751329956640,0.08939793189336620,0.08354246164795730,0.06564076606027540,0.05098593157208870,0.034203377646499800,0.01943435516083220,0.007324289716204100,0.006507571607576140,2
76,4965,0.003871949589855560,0.0018041407414489700,0.0005173111114486080,0.0002869220070316710,4.06926266919506E-05,1.32195792832141E-05,0.0020744044796155400,0.02181141134617620,0.07611262552574520,0.07687436928385190,0.10786933630234000,0.09444563502125170,0.07433316051517300,0.06262331137058710,0.062026395141187100,0.0786408114549941,0.0939584754224846,0.10875455672354700,0.08158780049902300,0.04438700524513850,0.030155908085706700,0.01761692729733390,0.013307890451817900,0.015818729354205900,2
77,4966,0.005607426375957180,0.002575261979932590,0.0003330104245437470,6.91830253517464E-07,0.00010068221735741000,0.0018435987815869200,0.003234756676147540,0.03569459811375650,0.1315363605410790,0.13526878162426700,0.18352555678042300,0.17717168192853400,0.1475624648152220,0.11146344137264500,0.11503713198113500,0.13947980214676000,0.18078866371833000,0.23911635530046400,0.17956328278907300,0.11914478842074700,0.08389672880781440,0.06781509469265010,0.03312209107412370,0.042528232910006400,1
78,4967,0.01541837652853480,0.0031722500379911600,0.008930984331031730,8.68720163680128E-05,0.0016004094826038100,0.005605406793654760,0.019484040617523100,0.10094334614524000,0.38062637312733500,0.4584350450451670,0.4595634285227780,0.502922521915768,0.49392138676161900,0.37112660750581600,0.4119285950218250,0.40050212073684300,0.47832520504644800,0.47187639945702400,0.3644888124169450,0.32737817255977900,0.22277601895840500,0.12424095740867300,0.07579993198410950,0.04959470434756680,1
79,4968,0.0018102353158810900,0.0011895039691108400,0.0010557016694025300,0.0015471634117336500,5.82985671874773E-05,0.0004897990221303270,0.004105145648417520,0.023674653548721400,0.06882179894648910,0.09520375885365460,0.10546539493374800,0.10937462488153100,0.10346453664434700,0.09074774108537520,0.08638312359718730,0.08096966098622870,0.11593172859474400,0.09092510866445380,0.09579797180546810,0.08998237725261660,0.06009748805280210,0.026989819597453900,0.019073801999190400,0.008951946705317950,1
80,4969,0.000779569205143549,0.00046164477230835900,0.00045268625049239200,0.00022768321270226700,1.47385662639107E-05,0.000159455214425238,0.001241517724255150,0.008248575549635170,0.02849272036723940,0.042333014616924300,0.04757315557413140,0.05231248202162670,0.0469993939219567,0.044278717436884500,0.038709507900891300,0.03891327896899340,0.0456112804261703,0.04424628472964620,0.047176656794533600,0.03738281728000340,0.02380420243870950,0.01654485316393190,0.00494051591963072,0.0020213043674070300,1
81,4970,0.0031061326651212000,0.0013472610041020700,0.001777727048967450,0.0,0.0011862036084012300,0.0030076135043328900,0.004291188678485510,0.019530508164717200,0.045697123449201700,0.0783058207725495,0.06640688592100220,0.08931299519860110,0.0790652391112559,0.06948653154785170,0.07060745164238280,0.06727242022774770,0.07527176409242280,0.07075054646405670,0.06455763642541390,0.04439590026593210,0.030941951099358400,0.026070586649334200,0.014839346053186200,0.006470260671441590,2
82,4971,0.0020279187878058600,0.0007726200573934510,0.00026565265788508,0.0001320195133686110,0.0003989332332659470,0.0008469348220592840,0.0017056292162522600,0.012177256442834200,0.051515171834863500,0.08506107517052400,0.08778428075111900,0.09525722317800790,0.0851469061574288,0.06850577002743770,0.06132579742117340,0.06767503985285880,0.07771071031127940,0.072860778785466,0.06181138345643320,0.0391282076657288,0.021749192809135300,0.013572237559431900,0.008634207978677310,0.005389348983596500,2
83,4972,0.00041707354419525800,0.0003339563501766230,0.0,3.83642427777149E-05,2.08339565518496E-05,0.0004312289821870900,0.0006810509344142670,0.0049521418081895300,0.011720795730265800,0.01800699365312470,0.020087155005377500,0.015378675601400500,0.014250007280361400,0.012590639190935100,0.014847062845006300,0.021503028772195300,0.026117115580406200,0.022922821331011100,0.020451182269727400,0.009719571491011430,0.005954205882752540,0.002466519385862730,0.0013536024297025200,0.0008513507714929370,2
84,4973,0.0005242895313716540,0.00027516173677055800,0.0,8.70229127273203E-05,1.84676513241619E-05,0.00024223631446894900,0.0014953756719268200,0.006983996464995060,0.015065973638306000,0.021260667690424400,0.02297472210297520,0.018878409337515300,0.015516724741465700,0.013532854256408300,0.014170067996943000,0.01844093244295070,0.023789085040001800,0.024359980330578100,0.021141147059635600,0.012829804679703200,0.010021487504853100,0.004673666164313520,0.0016972369583177400,0.0012249728110234800,2
85,4974,0.00022636344447236100,0.00025719735160120600,0.0,1.28880896157622E-05,6.44404480788104E-06,0.0001687987230230750,0.00020315152847388400,0.004335743990511850,0.010245750921313100,0.014901455014161800,0.015156902606671900,0.01254568294249400,0.010974504113131000,0.009728900050592810,0.010664662723656100,0.013718602177134600,0.01377609191278470,0.01590848222468370,0.012272944779266700,0.010253979964255500,0.005710438104328210,0.002842361056848650,0.0015051682467098400,0.0004898691529375550,1
86,4975,0.00015013306965053000,0.0002311013475361680,0.0,0.0,0.0,0.0002551955445273080,0.0002551955445273080,0.0036601985804038800,0.01013316022855670,0.014644402662687300,0.015076350104191000,0.013317684961992300,0.011414114118202000,0.010579828860585400,0.010613365756743400,0.012884855050366400,0.012728809654623900,0.016971171145668800,0.012888113165371600,0.010411584125482600,0.006389141436713300,0.0033852473475140600,0.0018529854284838500,0.00048299613632653300,1
87,4976,0.00013132188378407800,0.00030999840619929300,5.97115630444132E-05,0.0,0.0,0.00028179540849642900,0.00034131126805660100,0.003146181020897290,0.009936783892460700,0.013480601872440400,0.013169107620970800,0.012575427797921700,0.009791428806976310,0.009501540032135520,0.00868441319724276,0.011801088874963500,0.011813611410482400,0.015388355131501600,0.012171390240679800,0.009108264402472950,0.006009463686953030,0.0031434167358564300,0.0017937494325007700,0.0004901627851162780,1
88,4977,0.0006538634049381030,0.0006996280051122180,0.0009793629617385840,0.0,0.0,0.00014105604836671700,0.0007817214849554090,0.0051736764283167400,0.01870098246951150,0.03065802053597870,0.025930523132971400,0.027245017355435200,0.019833073812335300,0.021935296568092700,0.017265994405342200,0.025345238982938000,0.028491121233865800,0.03194845973828710,0.027262950445178400,0.01662929775390370,0.012227961833667600,0.0064366074885232700,0.005525989841943380,0.000979666470115883,1
89,4978,0.00036227587985032300,0.00036242264852307400,9.92090108460942E-05,0.0,2.77689019891216E-05,0.00015143012708900100,0.0005671316852249190,0.0027256857548990300,0.008772180924605340,0.012144868553506600,0.011831631147672600,0.013041109370008000,0.010741742848372300,0.006778523390450370,0.00910682658613929,0.010582864010939100,0.012742926270500900,0.013099052087126500,0.011476523039897200,0.006285311034178000,0.004352731298278760,0.003025468465409060,0.0012479131194471000,0.0009462655709103950,2
90,5081,0.00197940725427318,0.0011684650710039600,0.00031964253053523000,0.0010877030199429800,0.00030400873659947200,0.00012317054283184000,0.0024625334009881600,0.01183223542239220,0.044199170593179500,0.06318820006402590,0.060867449511301100,0.06449478170786890,0.05938806629483150,0.052589221968171800,0.0497417809728112,0.05544096024854660,0.0648419693777537,0.06689983973700230,0.05453297601619500,0.045649272106840300,0.040473828281676600,0.022648164129815000,0.011961437326760500,0.005186664702757120,1
91,5082,0.0022109437680406300,0.001358187761636050,0.0010512927984326900,0.0008725381529318400,8.22658650593648E-05,0.00021910375837460100,0.0023811019433403300,0.019923708628935600,0.05916268490293940,0.07648009724840250,0.0856088365127884,0.08148507520026150,0.07481440719792860,0.07292564729440710,0.055131836529656600,0.07261922579875910,0.07768418465467730,0.07577662876028690,0.05982016769829860,0.05018768762424690,0.034613545404591600,0.017515556257872400,0.013672282622084300,0.005168376332511690,1
92,5083,0.021870615024120200,0.007794753229056690,0.0037726040299230100,7.0049404164719E-05,0.0025955532089036700,0.005437749257284300,0.009231125986505580,0.11372231698894200,0.3041386150977860,0.42615634587916400,0.4426597129070660,0.4252279353865460,0.4162023427623320,0.41222135156241300,0.43637847659918100,0.4369003181152900,0.45902823144135200,0.4197816578695490,0.38416443057769100,0.32918275092797300,0.26025318374548100,0.18070703865203300,0.09574749386863460,0.04322016203926790,0
93,5084,0.020582498720506600,0.012003954823332900,0.0073508231386878600,0.0015068574215797800,0.003961060459564690,0.008009504890222630,0.013243132396591800,0.14608613523298400,0.5252471762125410,0.7511033936236240,0.8689235533947310,0.8390531408117900,0.7853896137547680,0.6285570546369280,0.6475745356426620,0.6648314772311580,0.7613915787864280,0.7514682951583120,0.6724698151077730,0.547928791658268,0.42515607838526500,0.26112973253372500,0.11356035996404500,0.09341005872546720,1
94,5085,0.005327107560357060,0.001217489287577090,0.0007558756873319960,8.20346748380696E-05,0.0010505045749288800,0.0021058892102078900,0.004691832323090510,0.023411618868401500,0.08583071916581530,0.1201978182156460,0.1305720954526440,0.12992244041090700,0.11791989289855100,0.12426985296463100,0.10894211251427100,0.099214084656496,0.11153295596566000,0.1285267731982810,0.11921920819501900,0.1265545847056520,0.07498745690583690,0.0544647207181915,0.02289055151007900,0.014426151257274100,1
95,5086,0.0023926884817092100,0.0015484234983020400,0.00014422047350951200,0.0,0.0,0.0018184298799780800,0.0016309692423593400,0.02144740234701450,0.058571236600285000,0.07689338635884000,0.08685505283228370,0.07966572480132430,0.07450948768413630,0.07808764545701340,0.07562850105573010,0.07073058266811180,0.0924198393372678,0.09140720052697910,0.08061182197931480,0.07079965658460440,0.046106222508197000,0.03106854470425030,0.013732493753977800,0.007990384508110370,1
96,5087,0.001577766600116170,0.0010753461614902800,0.0007372205523509380,0.0003976085033348780,0.0007153946777098090,0.0015403788776490400,0.002522081986112150,0.013792716942865500,0.04367137309456640,0.061251865044305600,0.0479843691781284,0.0676210053532584,0.057829286180420600,0.052903284223783300,0.05572958370848370,0.05681213542791130,0.06410407892400840,0.06209445763873510,0.059348506501163400,0.038238025691661400,0.031414213619211300,0.021344992593626500,0.009495705187376990,0.005586701520677600,2
97,5088,0.0020407226368748700,0.0008507738787297350,0.0006532786536368310,0.0006339154446885980,0.0006485075595404340,0.001090208067894,0.003045205922258700,0.013122959762351500,0.04592946127393380,0.07013632039264450,0.056835306820288200,0.07705969276023560,0.05851331486306150,0.057817999706253000,0.06286901004773060,0.06411960858392310,0.07244949496750310,0.08151851941154170,0.06675984587538720,0.04455490954681850,0.03342091959559670,0.020978494896519500,0.012017043282440700,0.0049754988499653900,2
98,5089,0.0006562439264990790,0.00018634847761774200,5.60423237064077E-05,0.00011201905167316000,7.32988733591883E-05,0.00020399184431858200,0.001648128324626180,0.007245792521103370,0.015725812257960400,0.023143341696239600,0.02480640559875770,0.022819103594849000,0.017678634354721800,0.015911134492275300,0.01828547051896040,0.023386306409411800,0.027361070174447900,0.02840327882089910,0.024434446326762000,0.01472960389308230,0.01141550875597590,0.005598838651831160,0.0022105903662633300,0.0015024351985741600,2
99,5090,0.0006406432968561160,0.0003791103117764950,0.0,0.00010469591722301900,1.01090940826939E-05,0.00012972464895178700,0.0010021277216347000,0.0069203897416463300,0.012839085105163000,0.017684799350791600,0.020278581552211800,0.01437604770497630,0.012830233220216700,0.011687278120128400,0.013232355393855400,0.019297420622535600,0.023572315495272500,0.020399668515230700,0.017771543687425200,0.011116135172408200,0.0070180331715064800,0.0029356833744892900,0.0013235954802039600,0.0009785232173905220,1
100,5091,0.00041470508566822200,6.39408600225604E-05,0.0,0.0002470596718860090,0.0,0.00010660380471935400,0.0020685500008489600,0.006313539603500230,0.012525302734823400,0.018381335686964800,0.022484803615895700,0.01828575121947290,0.01652143144401010,0.013638396179141100,0.01302615351505020,0.020155146589165700,0.022101331011381600,0.025905370900832600,0.02192242480361360,0.015081179195876400,0.009291010443356870,0.004561376018657610,0.0026864383695627200,0.0018292624325853900,1
101,5092,0.00019370358299555600,0.00022253891281323900,1.01385113492138E-05,0.00012050910734850100,1.01385113492138E-05,0.00024219601532787100,0.0011330442374919300,0.004900057378666870,0.01263836164772600,0.017588050597108000,0.01928640741763780,0.01721514622809380,0.014771621916347100,0.012859401804925700,0.012136278441984300,0.017249997412762300,0.017557768363423900,0.02192337750294330,0.017858658450658500,0.013164486279863600,0.008098102346449690,0.00428334414363678,0.0025605815060911000,0.0011226838913748800,1
102,5093,0.00043398522428042100,0.0005664967780866390,0.00029262903181570900,0.0,9.43954430214539E-05,0.0003015719054074710,0.0009773117854302970,0.005224766562535890,0.018028973556449900,0.02554531635453860,0.023548198344977500,0.02647741272654150,0.019281241345057200,0.015595746026070300,0.017585388715487600,0.020180662102556200,0.024099399412713000,0.025847144654042600,0.02229810042676200,0.012472200951932400,0.009263328004131200,0.00611168801621644,0.003037749963794250,0.0011244288633221300,1
103,5094,0.0009564169439189300,0.0010403806944448400,0.0005500147335333390,0.0,4.92341030695593E-05,0.0002624638943669890,0.0011266384391816000,0.005253646740283570,0.019478634330277300,0.03060402339235410,0.02777979032827960,0.03150097562586890,0.022997203091701900,0.018767822910409700,0.020210057097484100,0.02615874333261620,0.03284168912696130,0.03376047980300050,0.029705440717027700,0.015154307704502300,0.011395963235472600,0.008042388454101810,0.004458352672977620,0.0018143838404432400,2
104,5095,0.00012607279789681200,7.24551945191013E-05,0.0002209034660620840,0.0,0.0002209034660620840,0.0004866976429513910,0.0006929377328950790,0.005952821378969190,0.017436883090681400,0.021510337239067400,0.019513519627194100,0.02317472411596180,0.01374491925570310,0.011862395842505900,0.018947453849956800,0.020086598789374000,0.022428896107813900,0.02316666221151810,0.019025512585143000,0.009757213731674890,0.005677470685934920,0.003785338771818420,0.0012091062056546200,0.0004246874321628710,2
105,5198,0.0023831952385917700,0.0012231289549460900,8.81566023918572E-05,0.00022649457313965600,0.00019580295060472500,0.0005941550145820210,0.005350336662329640,0.02614433653166500,0.06771948694970710,0.10033180331950300,0.10625094145129100,0.09788082204756690,0.09390433486709420,0.06224929883346820,0.07414474379158640,0.08928965326819680,0.10098789200000800,0.10615390684522200,0.0839028820579113,0.06804597760059340,0.04247635575304020,0.023886387510246700,0.011425140059001300,0.005469576912796070,2
106,5199,0.002505999331613290,0.0024991956197420800,0.0014579228368987100,0.0006800859031244660,0.0010664323255590700,0.002696974803656770,0.003923051576755700,0.023697545630312600,0.06303292952484100,0.1020923896797930,0.10964591692527300,0.10351086486611300,0.09816340959046080,0.0728227664405807,0.08412533162753260,0.10729158060158200,0.09712062179448700,0.10223787210425600,0.08741006731871450,0.06540516270831020,0.052958143480805300,0.02192260188859330,0.016466969606527700,0.0069014439558884300,1
107,5200,0.019107696289931000,0.006756473257933430,0.00023613782824206000,0.0002210808189228740,0.002903435867341130,0.013445049647925700,0.01576953716430550,0.17798193152156100,0.5136975089989640,0.8534103824890650,0.8437599270782760,0.9572212508772250,1.0,0.7609402357135030,0.7533235187712820,0.838763304758844,0.9204251247628530,0.9604428210103130,0.9260712912190610,0.5783567745652450,0.43063031208120200,0.22753961410023700,0.14152390981246900,0.05538119900967640,0
108,5201,0.013511578385095000,0.006307324990356590,0.0004276822435881810,0.001206233329903250,0.0060833663814585000,0.013238447672960000,0.012345813687780700,0.158240691623045,0.6004463830919770,0.8022741399898540,0.9215523772309690,0.9296220838259140,0.8511968628499210,0.7366221864221740,0.6872455436452130,0.8395471454869430,0.9874911764018260,0.8632942630615590,0.7989281060085670,0.46659155828102000,0.3594544554182050,0.2216223835621660,0.09659027724497100,0.06832756127725450,1
109,5202,0.0019643572737248900,0.0003226385085302160,0.0,0.0026313929972722400,0.0003373420936926560,0.0011231053038111900,0.0032713891427187800,0.03049059301591460,0.05421628894024570,0.06077343622594370,0.05831721416140260,0.07006277955547760,0.10522234051044000,0.06260671457113610,0.07070831312080550,0.07329149140094070,0.09982889517286150,0.10703177989166600,0.09004982492963490,0.07821327179306830,0.053791035181987800,0.037129897624606000,0.01617962621783350,0.011288473173678300,1
110,5203,0.0016091213120845200,0.0009912766320993630,0.0,7.4394156109618E-07,0.00019662753917163300,0.0010742453525566500,0.0014610398695420600,0.014140017584494200,0.04190322402351600,0.04973071679496420,0.05162452085985920,0.04660808959181390,0.04930196816135720,0.047110020474898600,0.0469220851789484,0.04991137841035710,0.06165550629781900,0.059931558725115600,0.05652178970559780,0.043046016845967900,0.029731232271408600,0.019954956327946200,0.010044473213115500,0.006826820121703810,1
111,5204,0.0016637020691793000,0.0013529370739240600,0.0,1.47269619333223E-05,7.36348096666112E-06,0.0008455417393157270,0.0020290627900351200,0.01427550748112150,0.04800507613552920,0.06924304224401220,0.06653721520895920,0.061719930935139600,0.06619281978269990,0.05839572146513470,0.0584325135318776,0.06063657341053430,0.06980130464025100,0.07706225253272020,0.06474787953616700,0.05074527700675570,0.03479434257820350,0.022939616651283000,0.012534263805566100,0.007217467470991360,1
112,5205,0.002942070483872590,0.0007825485457705750,4.01500994418067E-05,2.03498188397237E-05,0.00034634155151660500,0.001193579375802860,0.0024762645450298000,0.02350532211904810,0.08210091990346460,0.09832167821980660,0.0930646856508964,0.0880425226966027,0.09336458859617410,0.09773168353549130,0.08735407549728300,0.10152181842263200,0.11177575024090300,0.10485199563304600,0.0960021510058701,0.06676364771212910,0.050919163032025400,0.035242201524467600,0.017241143661945100,0.00955446876782246,1
113,5206,0.0006075938572489130,0.00014649368194968000,7.628970675433E-05,0.00013035935137997200,0.00011679057494858900,0.0001804434186266490,0.0019454908595447600,0.007725572501360100,0.01370962211796710,0.02026282454347970,0.021647855337942400,0.02078407547137670,0.016520628675783200,0.013519012600503400,0.01561146798478960,0.01660444647274570,0.022860038336361800,0.023938362693806900,0.021568449178582200,0.012267193983684900,0.009141417497371210,0.0041898644496304900,0.0016563586490356700,0.001204994539717000,1
114,5207,0.0003775249488271250,1.32545295600268E-05,1.44692479584946E-05,3.97283908995559E-05,2.44988810420143E-05,1.45843550564976E-05,0.0011974009034949000,0.005021762355684520,0.009626325140183710,0.014517614628502100,0.01501337571426500,0.014081152957493800,0.010735168660567400,0.008004251459846980,0.009461751883982250,0.011338202969181000,0.012777822183097200,0.015998559352204500,0.013362960340929300,0.009235652265940920,0.00591933233457098,0.0028136873348853300,0.0006358574428431050,0.0012631006322159000,1
115,5208,0.001121570723583730,0.00046722011256916700,0.0,8.83845466751062E-05,0.0,3.8990861206942E-05,0.002240647129012460,0.012487409205784200,0.02305621413053460,0.036129722049207500,0.03810526443116050,0.029595518609982600,0.024634382356127600,0.02075955325456250,0.02295961659293770,0.030218370684734600,0.039407106883759800,0.03812774181637980,0.033748385108483400,0.02002841571415450,0.014992692841021000,0.00678448461266485,0.0017524576119013000,0.0019674905377659400,0
116,5209,0.0022286008514052900,0.0015684344062123900,0.0009497457249321690,9.61904119939863E-05,9.4421316790338E-06,6.45827177839398E-05,0.0032367975018963100,0.02080582794627370,0.04074009247696760,0.06392759392292770,0.0651496409984505,0.055535800243477800,0.04852684537514580,0.04356075056148060,0.04601181660475400,0.05517792181697860,0.07411251427987560,0.07272129928503130,0.06149764171082470,0.03535474980267190,0.02743087155769400,0.013696733121904100,0.006301580299551290,0.0030170287723359200,0
117,5210,0.0008116303691527880,0.0009356582211441690,0.000949571763501303,0.0,0.0001536253641550850,0.00027752471944286200,0.0019273515672820900,0.0138988921642663,0.03297855449058300,0.04372720031623350,0.042420326211557100,0.04389678037114960,0.04139192271556320,0.03312870213166920,0.038853660558484500,0.03615009545583920,0.04381130671371420,0.044319988503613200,0.036104714687691200,0.021220663279236000,0.016961680989320600,0.00949371714309522,0.004654505301737280,0.0018799724303784800,1
118,5211,0.0002399755654783820,0.00031065299376490900,0.0003165206059476240,0.0,0.00019823922701610100,0.00029987821907800700,0.001376708778001770,0.007861930504799310,0.023550607004277500,0.031014929581317500,0.02840280283634120,0.03284479218665600,0.02502825261265860,0.018998840440794800,0.024039710724905300,0.022440839867791700,0.026265692289187200,0.0269602973875964,0.02334734768407880,0.01297244112586540,0.010471607137734300,0.00667822469230071,0.0025719760008038500,0.0011729854041914900,1
119,5212,0.00035805223088017900,0.0002458490252942060,0.0003026559306760270,0.0,7.1331644862496E-05,3.75937475748522E-05,0.0005096249778988110,0.006160725878521190,0.012859671992200700,0.017658363348371700,0.01601528540395520,0.017292496591331700,0.013914961459183800,0.012875935736115300,0.015669921008020400,0.015583587163233400,0.015895045065035100,0.01742602587325740,0.013073934356485400,0.009488496404989650,0.006711208711032060,0.0036796226263715700,0.0013029561998374200,0.0009867454867886610,2
120,5315,0.0015006133716396800,0.0012585260226052400,0.00042338309441343100,0.0,0.0008410327146955500,0.0008707666880430500,0.004427412691862950,0.02039960106832240,0.056341564032085700,0.07513195379614100,0.07617756831714330,0.07073234158026840,0.07022493191592420,0.05260837033156640,0.05838095883887860,0.07826167836851270,0.0860365079702449,0.08332002537583740,0.06696389149616560,0.04470130237946710,0.025723272809712100,0.013294378468628500,0.009470298955548590,0.003518282629149990,2
