,cellid,smsout0,smsout1,smsout2,smsout3,smsout4,smsout5,smsout6,smsout7,smsout8,smsout9,smsout10,smsout11,smsout12,smsout13,smsout14,smsout15,smsout16,smsout17,smsout18,smsout19,smsout20,smsout21,smsout22,smsout23,WHF
59,4744,0.0010408398998677500,0.0007254597726582770,0.00034771251020744400,0.0004051933788278550,0.00037955851858725100,0.0006123518585455190,0.0015725613889241800,0.0032148829533034500,0.0040620659888173800,0.0037298430951250500,0.0032834469108865100,0.003909348218036770,0.007869364107854060,0.00480177191353978,0.004282414848865880,0.004335408522884340,0.0042610044503378100,0.004768127711189040,0.004461134506807690,0.005201421275779090,0.005048051569774840,0.004138713148691730,0.004924098907664750,0.0023113313841819900,1
60,4847,0.0038093244568659500,0.0016666576221831600,0.007009370566755480,0.007850481504573370,0.007396661801728310,0.007746655877615440,0.006316439270296900,0.009909244161962120,0.015047991781621000,0.017552428413692500,0.014199954837280100,0.014291603934597800,0.016660636800442600,0.01286706882574490,0.013864158388940000,0.015452496079774100,0.014554325917744,0.017133871830284000,0.019919485057513500,0.012452429957419200,0.014570849180362300,0.014183840319900700,0.010956154155741100,0.006056303502073370,2
61,4848,0.0025367842564112900,0.00033534777919694500,1.25870889790228E-06,5.52369381924047E-05,2.00643193950903E-05,0.00011481151385061900,0.0005724222194836820,0.008456512607550480,0.012087209055539900,0.012004196800934200,0.01607805106103170,0.014593080212132200,0.01680858960735090,0.014532012974568300,0.017964728920984900,0.014955398264087100,0.01436153565756880,0.013069078926401800,0.010935796737813800,0.008230729616605860,0.013752723470732900,0.013375089530177300,0.010896516119135800,0.005587989936904580,1
62,4849,0.0038909353133132400,0.0015552015471940800,6.88149160550799E-05,6.8115633334024E-05,0.0009718676649088980,0.0006096765031688870,0.0022219088997687200,0.012757098189742100,0.01729031446399500,0.016208292569982800,0.01952725979286580,0.029910201228290300,0.027832902334869000,0.019298824169050600,0.021366132477120700,0.017820767614798600,0.020766702912052700,0.02882375765426150,0.018005064433532800,0.01613496075950170,0.020610712887357400,0.016769649102227100,0.01649244131943840,0.015357130660819100,0
63,4850,0.010783905335120700,0.00472909500231668,0.0009393451209392410,0.0005262412299389200,0.00010227504211107300,0.001254042358709580,0.003378310330402570,0.020133243270370500,0.03567530308445830,0.04041676631318670,0.04574851832734630,0.04546393904381380,0.05931004186609920,0.04174319010758380,0.04599171818767710,0.044292617179591400,0.05131572003381030,0.049061222638336800,0.05214802543547720,0.03747134995285300,0.0576371496655844,0.029590831767592300,0.039593397417793200,0.027196234203793000,0
64,4851,0.005200998211672880,0.0017243675823422600,0.0008599809938906030,3.16333023032993E-05,0.0,0.0005998505290627490,0.002591076322191850,0.012985520389847600,0.026096875462690000,0.02798092545199760,0.024879082840045200,0.026207752439369800,0.03644436184143090,0.03788226802245210,0.033482080408173700,0.034622463820433400,0.04118366692794690,0.044685478464000400,0.04570790742666950,0.020516641302039100,0.046374191605452200,0.0299746668069706,0.022124841186774300,0.012475990582160900,0
65,4852,0.0035273910447870800,0.0005926282290571440,0.00037162898006982800,0.0,6.65205610339485E-06,0.00018267774294110300,0.0018969215838015500,0.008564417541353940,0.01510022390964130,0.012015832127385500,0.011262248406029300,0.01359654266225400,0.018333350446043800,0.020768590956517800,0.015055092479742700,0.014319103947146800,0.013561758381104400,0.018431242033533600,0.02717585361195080,0.011656400751325700,0.020560883355391700,0.013658531899050000,0.012129205687971100,0.008990845336682460,1
66,4853,0.002315367250601990,0.0014401261858185900,0.0001642431726863280,0.0,0.0,0.00035885504029817600,0.001817134338778710,0.007614352384714820,0.007760426829785090,0.011738733732926200,0.013202074036915200,0.017011179899718700,0.01366023954852870,0.014951399255574900,0.013136514714857200,0.010754441349647700,0.012208275109442200,0.021681096652091200,0.02532074018787280,0.013781762245861800,0.01939792350750720,0.015847194417073200,0.010668100072693300,0.01113545826107750,2
67,4854,0.0028794906943681300,0.0015535998816156600,0.0006844921900298120,7.51665354025489E-06,9.44012110946304E-05,0.0003314242348840820,0.0018626044163283500,0.009624343215657070,0.014999653916545500,0.02070762316434770,0.023818990633314900,0.0264881446014124,0.022554008689270700,0.02348486822806130,0.023140541944906400,0.01651771545547200,0.01862591904920640,0.0274829097729641,0.027368951502893000,0.018376982343625800,0.02048253524771140,0.019359317723597900,0.014747184807809600,0.012477961790683600,2
68,4855,0.001328667946412890,0.00016146568011378300,0.0006464824882581810,0.00011307129539397900,0.00019136476451859600,0.00015328884907955800,0.0007508116255538670,0.004131715054542970,0.007433762667811780,0.00798103088224201,0.00870597113362124,0.008457296627324960,0.008668873361484090,0.008037511438271380,0.009202294996483170,0.006888253024596650,0.0062185681152067200,0.010220891060884400,0.009498207131100280,0.007942096494132760,0.007260187156494440,0.006812639978295100,0.005207267886434600,0.004514787190579520,2
69,4856,0.0006878835297285800,0.0003711680331758220,0.00040108633761518800,0.0003426465494132100,0.00040636846228351900,0.0003212113224479790,0.0010263174226612900,0.0024206996249289200,0.0032690682471358000,0.0024928247547756600,0.002754937610178070,0.0029791524521785800,0.004528778294316600,0.003765772850459110,0.004076091051135030,0.003407690784702770,0.0038540613065308500,0.0060735399864291200,0.0052028343227631200,0.005118310325178350,0.004982397524488760,0.0038893674755318100,0.0034936198061676800,0.0026360867773602100,2
70,4857,0.0009532214717355970,0.00043680333111463300,0.0004010941166137640,0.0003865455259228300,0.0005202253931073590,0.00041336106879426600,0.0010885841610648300,0.0024093399367729000,0.0032921480925371200,0.0023325685740110900,0.0026779544572822300,0.003279599694636990,0.004207590994151430,0.003980950954573890,0.003428484108057150,0.00326033713244285,0.0036663787553338000,0.00474250877164108,0.005329302917254600,0.0049411923061835500,0.004960401812648740,0.004948276391485770,0.00401827749764991,0.002340190386773870,1
71,4858,0.0010966755991223300,0.0004535168375006230,0.0003471410749647410,0.00031622272678213600,0.0005002888991595840,0.00043511630955376300,0.0009625286726333040,0.0027957551737779500,0.003775689715880620,0.0025148971766364900,0.0027376688447786700,0.0035475647190673400,0.004506925949578080,0.004500665599512840,0.003137214000847000,0.0033803282760549400,0.003339195140754210,0.004949629045103560,0.005270243584893970,0.004615531124242580,0.0056667943736250200,0.004724968167372730,0.0034768061512780900,0.002079526788185070,1
72,4859,0.0009456728903358990,0.000490418399179247,0.0004107952981294190,0.0004098047042028650,0.0005158051096537690,0.00046734031690868700,0.0010119843600348500,0.0020926547288396800,0.0030870528540114000,0.0020891661220057000,0.0023764749715703500,0.0026519085433084400,0.003597392321568260,0.0034378973165178800,0.002385744886928030,0.00300845732562126,0.0030523281778669100,0.00376129687122476,0.004111336691912980,0.004167079286929480,0.004788064376198540,0.0037540644199397000,0.003432100586835870,0.001979553786056550,1
73,4860,0.0010734879192808900,0.0004507059933752330,0.0003007580515397760,0.00027130878628965100,0.0003803328599459810,0.00037034783969744500,0.0010024322178137500,0.0018786056801973600,0.0026084917534512400,0.0021707656803410300,0.0023612924013664500,0.00282598146718187,0.0033455428642055800,0.003433409766684720,0.003272123575509170,0.002768382836274350,0.002882012951737040,0.003212185064209380,0.003809858134342760,0.0038492363907502200,0.004189292939436690,0.0031448974406277200,0.00377926014558724,0.0018123337675795400,1
74,4861,0.0015091926831644500,0.0005743014481927770,0.000387341273082793,0.000387467564267434,0.0004716874714614180,0.000533945128011067,0.0020914425206917400,0.003092854767275410,0.004459493505137600,0.0043924804802574900,0.004037768751942830,0.005323589410528180,0.006602031463733450,0.005527777721481680,0.007410169611951310,0.005674369927950180,0.005070436170391510,0.005700436365980800,0.008395378555338650,0.008452077814063970,0.00562698184050233,0.008780033167928360,0.008383577223958230,0.003276171677376890,2
75,4964,0.0018057277930934600,0.0035877683829333000,0.04216541413751650,0.04562102257908050,0.044189168002706300,0.04585521607079700,0.0353767045012182,0.011718058857769900,0.02670327323797950,0.024788977027324500,0.025653577525777300,0.026022538906213800,0.026427347391877000,0.024553727836453700,0.024519848268415200,0.028594148322949500,0.02993687901958200,0.03846435946311870,0.05349039585283010,0.033020596513915500,0.02246431988631430,0.022850697024364600,0.020694757092500200,0.010808592257955100,2
76,4965,0.0018377749207856900,0.0004948214898776600,0.0001738404936347860,0.00012483010745079800,5.12089910966376E-06,0.0003723106736572700,0.0022514605797403800,0.00972131681109602,0.02743176959988140,0.029797240703880100,0.033544910251401400,0.03273865608091870,0.03070862181899660,0.028297139245780900,0.029867234558032600,0.028971567790934900,0.03029645049808200,0.02800175254741660,0.019864531450813600,0.017352255905579800,0.015827337479688700,0.017345868134249400,0.0185429408834995,0.006314984863530670,2
77,4966,0.13864494240739100,0.08503360570148790,0.013568929855579800,0.01328856852394820,0.012935443888543900,0.012833967518006000,0.012066021440241200,0.023792275720850800,0.03738028351061320,0.04210756600429750,0.03257052640775080,0.054930228729453200,0.04581550395691370,0.04865610755048650,0.0418972954681154,0.032918635308264000,0.050759190073253900,0.05973326561754900,0.059415265145401200,0.06395147266413350,0.060679537772516700,0.10288199415801400,0.10538486055971000,0.123081968921225,1
78,4967,0.07435980899357440,0.03211840445496610,0.019998504022226400,0.018689356225067000,0.018866238698899500,0.02091274684941220,0.04201790397770640,0.09632203767348240,0.1135027694027300,0.1340839394402650,0.20085401831124500,0.15160871282240000,0.1691840782915120,0.1859331738390600,0.1616158631879960,0.1486652750039600,0.1767893310117210,0.15308425996991600,0.15025151518272100,0.14715172014510400,0.18514594841427000,0.17769676231342500,0.14874944709459000,0.13471242636040400,1
79,4968,0.00666804771414154,0.0015126128969498700,0.0005472173262548130,0.0,6.51115345449935E-05,0.000324070920163117,0.0032400603955194700,0.014399221288153900,0.0312673711197305,0.028824144307741400,0.04557165753354110,0.032273818650281500,0.03725488642061850,0.04382022694569130,0.03502357205616600,0.027752263035693300,0.03693295694774440,0.03999556077995030,0.034228238313637900,0.026317677468443100,0.04367961256737700,0.031166606342818700,0.02432888540053410,0.014211481320346600,1
80,4969,0.00349086915290494,0.000592019414921096,0.0001670738488452750,0.0,0.0,7.67052272414266E-05,0.0021851215822869300,0.00703988484995312,0.015488340932856200,0.014809446454181200,0.02103734114080210,0.023791665893020300,0.02478599553329910,0.026639005030760800,0.017888931529176300,0.014315442877549500,0.01655829971543630,0.022118366216147000,0.020000223265579500,0.014509272462178800,0.022878727272779700,0.014994424389705300,0.012194071641620900,0.008728587061822560,1
81,4970,0.004079392593018500,0.0018118945354717400,0.00019129382259258400,0.0,0.0,0.00042247221934985500,0.0020219171895933000,0.013969791350745000,0.013146774871762900,0.02457832547837800,0.024761466646528600,0.034882155108079200,0.03736098715781000,0.02967098259983640,0.024619836241476700,0.020904614816943800,0.019822155998524300,0.031449652878360000,0.026253825370863600,0.01906839124425040,0.03139281640762070,0.025228848669573500,0.017504530903588400,0.013465220444427000,2
82,4971,0.0032229432563471600,0.0004198804096112910,0.000975987411650744,0.0,0.0,0.00041635659278779000,0.00180291542362537,0.009484541334151350,0.017463299354793100,0.020600820324430800,0.026715988513045400,0.029978321319780800,0.02795838932692330,0.025025850133606700,0.025181094008794300,0.015366995533956500,0.01718783713737750,0.026378221540749300,0.023943964548483500,0.018573273029234800,0.019459251425905600,0.018267648632056800,0.013239674721634800,0.011622943399759000,2
83,4972,0.0003484559293285810,0.00014985599731908600,0.000219215548405042,4.37312732481788E-05,6.00591953979229E-05,4.57687904958251E-05,0.000584656135404222,0.0020646628072175400,0.003548993828467000,0.00290374710423396,0.0031839774162118300,0.003596539022847580,0.004455383298205560,0.003855121584069540,0.00530745652727765,0.005721241412452400,0.004809618014813960,0.007993201875568570,0.005317237030719480,0.005280570951304580,0.004590953168628620,0.0034132650985808200,0.0026529575136380800,0.0024507411591747300,2
84,4973,0.0006034064536295890,0.0003326165788851560,0.00039172678535541600,0.00014484235298219700,0.00017818876611894700,0.00013882872330442500,0.0007799144489065280,0.0036884674322699400,0.0054247408163278100,0.00449210652603204,0.004318721935702970,0.0036654265299677700,0.006069933034729830,0.005105665837088240,0.004656928835768140,0.00569607062327376,0.004659149936511920,0.008120834098740620,0.0070903726939964500,0.007500775859629150,0.0076865646372143800,0.00563976233197471,0.005609580556930030,0.0027309435743368400,2
85,4974,0.0006569497222448420,0.00022564587187707300,0.00022582849845587500,0.00022333225386197800,0.0003271882810738510,0.00020668237529415100,0.0005247276562584020,0.0019939833736000300,0.003303347443456640,0.001903114179559620,0.002181767797726030,0.0027073648734870300,0.004012962204714060,0.002958672163163300,0.0026507071461654200,0.0031013449802827000,0.002784652211733790,0.004686584561807600,0.004430592214732640,0.004200352164313920,0.005975408554584470,0.004015588546140100,0.0030850561719070000,0.0020714171854285400,1
86,4975,0.000792718879554473,0.0003469151564258520,0.000328248306403377,0.000328248306403377,0.00045687387962987800,0.00030774097628703500,0.0005747836578304000,0.0024565840661932500,0.00361256552635499,0.002038972399315440,0.0024365488074594800,0.0027260323277686900,0.004101637181493310,0.003431667634955670,0.002300976587187760,0.003112784789973070,0.0031890686973504200,0.004702227952586780,0.005157288670301330,0.004268534552100430,0.005374390417446410,0.004847048806511710,0.00367068844618913,0.002128358799393670,1
87,4976,0.001144587052477350,0.00046857713440175600,0.000432600738842184,0.00040947013207476300,0.0005821114300934070,0.00044325321872368500,0.0009203605354346510,0.0021857477964757000,0.0034041369029851500,0.0020190383642652500,0.002646462730223320,0.0029182975974679900,0.0040883484825173700,0.003831936279640600,0.0026422621364288700,0.0028670009078984200,0.003295046419787630,0.0042262397288576000,0.0048206325151518600,0.004260653990680590,0.0051475820256361000,0.004181673400900650,0.0034222612928862800,0.0020577317725732000,1
88,4977,0.004759137080965880,0.001283052780620220,0.0006884013347905660,0.0002962310859767020,0.0012650582294580000,0.001267893420422600,0.0034830110382326400,0.005341180395599210,0.007817153071094270,0.006653880221759470,0.007817389857350200,0.012198235990537400,0.010538126744272700,0.014273457025550300,0.011316836807366200,0.0056650989638068900,0.006604539212309230,0.00862731604426265,0.010467335862091200,0.009655223745973620,0.012064445507797600,0.006791797552710910,0.005352948310735370,0.002578564377051300,1
89,4978,0.000882185771281263,0.0003140321877326040,0.00021082992814878500,0.00018850648788990900,0.00016896423336891200,0.0002674083144231530,0.0009647749705070440,0.0021937733950888700,0.0024618697024756100,0.002727315465042680,0.002972131785803930,0.0033693856345795300,0.003319479496719660,0.0032457042431620900,0.0042648868375786500,0.0035221386546184000,0.0031094807707663200,0.0037958380306126100,0.004368620733346170,0.005416413365195600,0.004506472084664960,0.004912588082018800,0.003542153383577000,0.0014919311830448200,2
90,5081,0.0032070656463625100,0.0009350375915600340,3.92551533278485E-05,0.0002107789905856950,2.74386679202431E-05,0.00043583884464832900,0.0030219664740677100,0.012523339558107800,0.02690118330648810,0.02382226868253590,0.02497119282939980,0.01978506429284820,0.023301678167470300,0.020618308511433800,0.020754473450436700,0.02546336312457100,0.024287674020976800,0.026000835884713100,0.023732934356130500,0.02580533087242960,0.024918170796563900,0.01725978963025710,0.017225921919459300,0.009134070240770370,1
91,5082,0.0025837843882709600,0.0011059558601351000,0.0,0.0005229360118641310,8.51074981874693E-06,0.0003448845186054240,0.0029329768507971000,0.015275781586928500,0.03509953363367740,0.03539886291844580,0.03501473846195120,0.029390125037675700,0.03498227002289160,0.0323758652533048,0.02769248365809030,0.03095229814046540,0.03251246421842850,0.028410842431154900,0.025868273363671500,0.024997548594627600,0.023686060287527100,0.022858462617406400,0.025371536086325700,0.010101913691949800,1
92,5083,0.16481342187767900,0.10240676761316500,0.17930663213824600,0.18733106865133600,0.18204225771045900,0.18859319571114400,0.14886679200574400,0.07056148657707860,0.16259140939705300,0.15071007109802900,0.190969213073818,0.19388887362608100,0.24904007166421600,0.20508617399083500,0.19733563297374800,0.20305470364687600,0.2222219863978780,0.29276292176005200,0.31740976000457900,0.200108686745224,0.19094778522439200,0.28182677137299900,0.29494133016062100,0.22878251102146300,0
93,5084,0.08569121174176380,0.027480320229960400,0.015615264037366300,0.01112126754212180,0.009276159566294710,0.010322064161603600,0.030848372941361500,0.18194299905525200,0.21119392767728100,0.2780602738638550,0.40230945518691400,0.2995045563821760,0.3469872590081890,0.3350347367622280,0.2520981888427510,0.2865284927271880,0.28823309351364700,0.30557608067716500,0.27855602688637200,0.30502293790824900,0.28586031040048300,0.2792165478830190,0.2534524526037730,0.21788380406694100,1
94,5085,0.008137813415638960,0.0028766197123666100,6.42332694767511E-05,1.65519260444518E-05,4.45307038066396E-06,0.00010313820693564300,0.0035021134760734000,0.031023790502361300,0.037339125547875500,0.04345872879462290,0.06820263486971480,0.07174654243670520,0.0788528527731222,0.05580643904495610,0.04985292378287240,0.04887314681446630,0.05255330578818980,0.059796869195417400,0.051844780688586000,0.04794654529884670,0.05901615661132890,0.0652977458890799,0.044201741338663000,0.04218183424149570,1
95,5086,0.00598980054749159,0.0008855913215715710,0.00023986878701251500,2.13222242605768E-05,0.0,0.0002978606229271850,0.005166581093620270,0.01500590592779190,0.02389239556413960,0.02736985687068180,0.04705416772176800,0.044413105757902600,0.03806327369952970,0.03788974699457530,0.03787667655843520,0.03397451203788380,0.04035443996511660,0.04656400847155910,0.043159103610494800,0.041713694021889700,0.03597790882403630,0.03145803345299550,0.02518676818420200,0.018916306765137800,1
96,5087,0.004049587999596200,0.001152550418536310,0.0004000917040224330,0.0,0.0003080450575772440,0.00017687159065123900,0.002427744605752970,0.011537904620678400,0.016452621673061200,0.02200938039223170,0.02419803366111450,0.031577678880912600,0.0326510281609493,0.02703016960041770,0.02672250828951590,0.023095107141292700,0.022825959659287300,0.029287633890660000,0.0257542506713449,0.02122943159530730,0.02318849707044310,0.02052553904005820,0.016717688757394300,0.015154700796347900,2
97,5088,0.004622726705138030,0.0010124769847629600,0.0002975616889079300,3.70110416467975E-05,0.00027752993493108100,0.0002505102458973130,0.0019020239790077600,0.010981221045477000,0.02107199713450480,0.021988571657010200,0.028852591959437600,0.031429826114100700,0.03420882624254640,0.027972885122509600,0.029839395573199000,0.02210488293785430,0.030108376059411900,0.0323471809437414,0.027000156968257800,0.022570303776039800,0.022574068667406400,0.025439496580293600,0.017941727440500300,0.013946832854897900,2
98,5089,0.0005939508676596810,0.00023477585499483600,0.00026503741240008500,1.21258429730895E-05,6.33041522316481E-06,2.91615582198393E-06,0.0007616447558418320,0.0034897133418063800,0.006065647127309680,0.005384126081086110,0.005542821586044220,0.00435337794914573,0.006541964742245770,0.005432163856408920,0.0065754369573092600,0.007170978846690470,0.005740878143139970,0.008889507086033620,0.0076713718906492200,0.008003355901477680,0.008110663995259040,0.00639641747139446,0.005565067543702910,0.0030895324493920300,2
99,5090,0.000315357902194057,0.0001995166927656800,0.0001738790309207470,0.0,0.0,7.94625133001708E-06,0.0007613135552024530,0.0024464857059194000,0.004002258018957200,0.0028543558821182300,0.0030549195661469700,0.003434071164667660,0.00488775878588645,0.004139361425627070,0.005173043647056690,0.00561632835916181,0.003996966051601330,0.007977158755455730,0.005235817194233650,0.006281811070420740,0.006865488443778170,0.003973673265869310,0.0033731707677542600,0.0027517871270149700,1
100,5091,0.0006853617864173150,0.000577285372979583,0.00042416988849149800,6.04723077891235E-05,8.70215108670918E-05,5.49748252628395E-05,0.00071088313813023,0.0037426354925269900,0.006446547255605170,0.0038598283364164300,0.0047948397610669300,0.0037036632743867100,0.005433090698606070,0.006405066294023420,0.003424437417398170,0.00827509980293856,0.005001499175965510,0.007698169649956710,0.007000571604245550,0.008353706448799380,0.008282729126550800,0.007557268255329100,0.0063953405957078500,0.002767579575458780,1
101,5092,0.0009614841597944860,0.0005476586331075910,0.0004466345844483040,0.0003030273007158900,0.0004081094605549490,0.0002867984805582410,0.0008373059639769660,0.0032015963543782400,0.005222702733038110,0.0029214013064058600,0.0038334007056029600,0.0035845061970191800,0.005061394068543670,0.005242012710377170,0.0029119474825717000,0.005675640367176620,0.004449336542611780,0.00620667852617614,0.006418659618500430,0.006418047003446050,0.006819409054366480,0.0069407350343080900,0.005437041842263270,0.0027331970508802500,1
102,5093,0.0018683178534710400,0.0004896233286077310,0.00029171896351437000,0.00017736989329342800,0.000411357263390991,0.0004721959100886720,0.0017658059573170500,0.0044792941337000900,0.005190485520676170,0.004784387924992010,0.005728500411874520,0.007055141069396970,0.006913173152737370,0.007574528732154410,0.007378213154339960,0.005793708068690210,0.0056649094785997800,0.007603171226687400,0.008807023364132790,0.008978315091747500,0.007570445486771830,0.009809161688478820,0.0066310714450885100,0.00274956259285681,1
103,5094,0.0030832868466708600,0.0007354033702823270,0.000340887623719787,9.69942775688439E-05,0.0005819656654130640,0.0007027088421330350,0.002881606730100290,0.005359078243013570,0.006766356904542020,0.0070116975820449600,0.007827066096949690,0.010884236639037100,0.009104425930177520,0.011025272104674300,0.012153948877228300,0.007540735285907430,0.006989667390231160,0.00934580315572058,0.011944988299078900,0.012240705830152800,0.009597748149351640,0.011992102438512600,0.008576329927519860,0.0032208726607236300,2
104,5095,0.0007623017086057890,6.62696088814609E-05,1.40027981272097E-05,0.0,0.0,0.0001151646607532300,0.0009382702610978020,0.0034719205442775300,0.0029095226789057400,0.0025543247075275800,0.0038645027839941800,0.004574738230273150,0.004934207038878790,0.004715726138472610,0.004588479767279010,0.006019344365692270,0.005746939127940070,0.0067812741730866400,0.006245610922086250,0.0073974767162784500,0.00696584624346467,0.008989524105256670,0.00467891569795426,0.001690390592800060,2
105,5198,0.002969369953754950,0.0009805658162094000,4.76015120354461E-05,8.1604086853169E-05,1.50504652589843E-05,0.0001606612979371000,0.0016663674432277200,0.016064997342903200,0.022060879266560900,0.02112730466989540,0.02538834720314050,0.026470504086244200,0.022373185044872900,0.023116574999188200,0.026446311353969500,0.042378151390193200,0.03093817514601350,0.030151919694383600,0.02698202582730430,0.03450755682356770,0.02856718865400070,0.018323010411894900,0.01303222866600910,0.008580193487074480,2
106,5199,0.007905903513764360,0.0012796238882606000,0.0005189914947041320,0.00021931174904373200,0.0002802148867797200,0.0004519284985421740,0.003153648687674480,0.020871709111316900,0.03182156765453930,0.02960109863363030,0.030062541453757400,0.029127298260389700,0.034752946242222400,0.03746745180141890,0.03308991571996590,0.03450572375504430,0.031862458774122200,0.03398669479148450,0.02945377219010990,0.0369103442319084,0.034212517363360300,0.032621693396929800,0.024340529915814500,0.010136986907551800,1
107,5200,0.04583560531237130,0.01201263749331000,0.005990900816919300,0.005433557258857440,0.0008091643515386530,0.0005918786545061390,0.020181763438907600,0.22090635734042000,0.34601144338434000,0.49331736965813800,0.6169866095200630,0.8110650488249710,0.7122135246864800,0.6300234753499530,0.6069279232600710,0.6073345335607710,0.6512922543358110,0.7783743983225790,0.6141335651016500,0.4134285152211230,0.341034007967545,0.4465951111129620,0.31961601102644900,0.25467586793959100,0
108,5201,0.05403301638413650,0.02671074945589680,0.013699755594482000,0.010416898346274200,0.007599413611021050,0.018663486737489600,0.025606973990159200,0.16708032689509800,0.2565791453960420,0.2673813006937480,0.2850166162674900,0.2713566009298710,0.30990397106104600,0.33815532197021200,0.24673549780427700,0.34129754168336300,0.30716948599873900,0.3391783725191730,0.26365950557974200,0.3331550411718080,0.22886652859835600,0.2260709233302040,0.20256574639061700,0.16451628249536400,1
109,5202,0.007690143833817980,0.000628112698370841,0.0002535706045140600,0.001188995010222640,0.0,0.00019761492635100800,0.0027061753921196100,0.027337058423267500,0.04313956216173300,0.03603924894163570,0.03751687479454150,0.0627672664711671,0.07725864889137770,0.05168375426331840,0.046669592703445000,0.03419390435511400,0.07785794737854820,0.06344459691731350,0.0453376277481863,0.03546093806606760,0.04315958100394660,0.03868849069377440,0.03432023853346880,0.02358207377833540,1
110,5203,0.005173679420772990,0.0005796441937866560,0.00026058136919946700,2.92073929167293E-05,0.0,0.00030310676740993800,0.002935164052315700,0.010293493771360000,0.015422868669934000,0.01924411562624270,0.024039096678233800,0.027075565447560500,0.026896348043544300,0.024196949069316200,0.024032245510316500,0.02096291126779150,0.023452267985821700,0.02973448146439630,0.03143058207197200,0.029338014693780100,0.02448448970923520,0.021370550609533000,0.0193469093646714,0.0156321690002969,1
111,5204,0.004313043982012610,0.001180000583245210,0.0006030001686550430,6.17580936694726E-05,0.0,0.00047386035158343200,0.004085790897813580,0.016167209666824700,0.02007933890045520,0.02339440991040680,0.0299115918729629,0.036613154413234000,0.032869526904996000,0.03437399290367740,0.03199532699232310,0.027920618136377700,0.03095535198721790,0.0385616786578791,0.03829120153054030,0.0385082090072163,0.032051946850211100,0.025088257546907500,0.025637692173022100,0.01781974717906950,1
112,5205,0.005606654471885640,0.0015426050883050100,0.00016325550739215100,6.88408643058292E-05,0.00040290536982484200,0.0010029583278441900,0.0024655558052243700,0.025430498483890800,0.029577817503320200,0.033663220056656700,0.044749853047442800,0.04124253304749770,0.04349889385116280,0.04097655046659430,0.04293102539196050,0.03982797846841300,0.04538857818616760,0.05045937867834920,0.04381364386663080,0.039607551476525800,0.034224128361805200,0.03575817593408150,0.03159731746976020,0.020762171365247600,1
113,5206,0.0006209161858662100,0.00020798703255755400,0.0002725821950059010,1.59339630260796E-06,2.9552520774305E-05,5.25977243641429E-05,0.0005670632597860790,0.003979034668310480,0.005808445820296290,0.005955850317474470,0.005777690097663070,0.0050836246332870800,0.007287384686119950,0.005640309957914420,0.005368671039947700,0.006579419509181660,0.005220564160575660,0.008087955032507350,0.00669929382404803,0.007192201860943940,0.007010842202543110,0.004833908572320180,0.004450004105030530,0.0020997631331811900,1
114,5207,0.0009309732529140880,0.00014307653017424500,0.0001976461689409860,4.95452738794169E-06,5.60498616489585E-06,8.60124555411878E-05,0.0007732510436603220,0.002226416086665580,0.0035855436049180500,0.003676031477672510,0.003514584579504050,0.002294642851519300,0.0038870805164567700,0.0034372373386946700,0.0035334191474930100,0.0039248197511677700,0.00247579336145284,0.0045466605006323500,0.004019946604025630,0.0051922253294333900,0.00699512410780784,0.002855102310175580,0.0032363044047883400,0.0014172578710962700,1
115,5208,0.0008634115762652900,0.00036091452521399800,0.00048216496152169700,0.0,0.0,5.91229191722893E-05,0.001191764912078740,0.005139525647830540,0.008716316575580940,0.007176168310113350,0.0072057542982140200,0.005803717412765840,0.009652291938044820,0.007552531719907280,0.009023455466433000,0.009233305920761990,0.00662422799359612,0.014597198078719900,0.010485194433529900,0.01174558223669270,0.013042556415754700,0.007074741170116290,0.0073686919333464400,0.00426188652865133,0
116,5209,0.005442991538851820,0.0043581940032019100,0.003842093792518190,0.0035723639716073600,0.0027331815523597500,0.003182913408251600,0.005615430075773630,0.013883978205797300,0.01966030683844470,0.0161842959191202,0.016507592940938700,0.016289339784690100,0.021376750550415000,0.017365156270759800,0.02081751451257450,0.01898553281643360,0.020951692753450400,0.02837187833821750,0.02531118759206570,0.02585368573878480,0.02642110835823600,0.019700831141887000,0.017369950572457100,0.009764851003031550,0
117,5210,0.0053665714793066400,0.005095315149334780,0.004369523763417040,0.004933241665779990,0.00323743984316812,0.004021110659975960,0.005483198326681030,0.012987171738659900,0.013783537351838800,0.012159738570017800,0.013120953080709900,0.01253066622714010,0.015279377750743800,0.010846114943422500,0.013881336328897100,0.014161060372289300,0.020211901232477700,0.0189688258694233,0.017755851068258000,0.019116961211000800,0.019810536716639300,0.01814884385251040,0.013443264203896300,0.00798328415361771,1
118,5211,0.0017243577460535500,0.0009109992996819350,0.0006958977124603980,0.0007331029166162370,0.00048109878902940500,0.0007656935648335760,0.0018608180098436300,0.006420721205307070,0.005863341379590860,0.005711912947393870,0.007031895279447440,0.007423789009468020,0.007869521115222140,0.007300989232567220,0.007425853274566380,0.007234232295918140,0.007910201213948160,0.009536526149897120,0.009194790404535010,0.010579611752444100,0.00961263643811492,0.012035436020431800,0.007555087334672730,0.0033306642042527800,1
